aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_grau_escolaridade;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;SUDESTE;RJ;DUQUE DE CAXIAS;SUPERIOR INCOMPLETO;23878;20933;2945
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;ANALFABETO;229;93;136
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;ENSINO FUNDAMENTAL COMPLETO;806;654;152
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;ENSINO FUNDAMENTAL INCOMPLETO;3553;2834;719
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;ENSINO MÉDIO COMPLETO;2503;2159;344
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;ENSINO MÉDIO INCOMPLETO;2359;2000;359
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;LÊ E ESCREVE;626;419;207
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;NÃO INFORMADO;2;1;1
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;SUPERIOR COMPLETO;594;503;91
2022;Brasil;SUDESTE;RJ;ENGENHEIRO PAULO DE FRONTIN;SUPERIOR INCOMPLETO;419;364;55
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;ANALFABETO;1263;421;842
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;ENSINO FUNDAMENTAL COMPLETO;2858;2251;607
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;ENSINO FUNDAMENTAL INCOMPLETO;14767;11282;3485
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;ENSINO MÉDIO COMPLETO;8286;7013;1273
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;ENSINO MÉDIO INCOMPLETO;8883;7366;1517
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;LÊ E ESCREVE;2703;1776;927
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;NÃO INFORMADO;36;18;18
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;SUPERIOR COMPLETO;2193;1893;300
2022;Brasil;SUDESTE;RJ;GUAPIMIRIM;SUPERIOR INCOMPLETO;1273;1074;199
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;ANALFABETO;474;191;283
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;ENSINO FUNDAMENTAL COMPLETO;1881;1336;545
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;ENSINO FUNDAMENTAL INCOMPLETO;6345;4728;1617
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;ENSINO MÉDIO COMPLETO;8437;6784;1653
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;ENSINO MÉDIO INCOMPLETO;4510;3474;1036
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;LÊ E ESCREVE;888;572;316
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;NÃO INFORMADO;1;0;1
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;SUPERIOR COMPLETO;2853;2383;470
2022;Brasil;SUDESTE;RJ;IGUABA GRANDE;SUPERIOR INCOMPLETO;1694;1399;295
2022;Brasil;SUDESTE;RJ;ITABORAÍ;ANALFABETO;4130;1331;2799
2022;Brasil;SUDESTE;RJ;ITABORAÍ;ENSINO FUNDAMENTAL COMPLETO;13155;10473;2682
2022;Brasil;SUDESTE;RJ;ITABORAÍ;ENSINO FUNDAMENTAL INCOMPLETO;60691;47279;13412
2022;Brasil;SUDESTE;RJ;ITABORAÍ;ENSINO MÉDIO COMPLETO;32728;27720;5008
2022;Brasil;SUDESTE;RJ;ITABORAÍ;ENSINO MÉDIO INCOMPLETO;39188;32788;6400
2022;Brasil;SUDESTE;RJ;ITABORAÍ;LÊ E ESCREVE;16713;10555;6158
2022;Brasil;SUDESTE;RJ;ITABORAÍ;NÃO INFORMADO;175;97;78
2022;Brasil;SUDESTE;RJ;ITABORAÍ;SUPERIOR COMPLETO;5037;4444;593
2022;Brasil;SUDESTE;RJ;ITABORAÍ;SUPERIOR INCOMPLETO;4310;3683;627
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;ANALFABETO;1679;464;1215
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;ENSINO FUNDAMENTAL COMPLETO;8162;6271;1891
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;ENSINO FUNDAMENTAL INCOMPLETO;30741;23848;6893
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;ENSINO MÉDIO COMPLETO;19603;16344;3259
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;ENSINO MÉDIO INCOMPLETO;22799;18982;3817
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;LÊ E ESCREVE;6090;3799;2291
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;NÃO INFORMADO;30;18;12
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;SUPERIOR COMPLETO;2999;2530;469
2022;Brasil;SUDESTE;RJ;ITAGUAÍ;SUPERIOR INCOMPLETO;2576;2168;408
2022;Brasil;SUDESTE;RJ;ITALVA;ANALFABETO;571;217;354
2022;Brasil;SUDESTE;RJ;ITALVA;ENSINO FUNDAMENTAL COMPLETO;787;612;175
2022;Brasil;SUDESTE;RJ;ITALVA;ENSINO FUNDAMENTAL INCOMPLETO;3780;2783;997
2022;Brasil;SUDESTE;RJ;ITALVA;ENSINO MÉDIO COMPLETO;2667;2209;458
2022;Brasil;SUDESTE;RJ;ITALVA;ENSINO MÉDIO INCOMPLETO;1816;1441;375
2022;Brasil;SUDESTE;RJ;ITALVA;LÊ E ESCREVE;987;608;379
2022;Brasil;SUDESTE;RJ;ITALVA;NÃO INFORMADO;1;0;1
2022;Brasil;SUDESTE;RJ;ITALVA;SUPERIOR COMPLETO;712;633;79
2022;Brasil;SUDESTE;RJ;ITALVA;SUPERIOR INCOMPLETO;401;342;59
2022;Brasil;SUDESTE;RJ;ITAOCARA;ANALFABETO;1234;494;740
2022;Brasil;SUDESTE;RJ;ITAOCARA;ENSINO FUNDAMENTAL COMPLETO;1197;988;209
2022;Brasil;SUDESTE;RJ;ITAOCARA;ENSINO FUNDAMENTAL INCOMPLETO;4732;3652;1080
2022;Brasil;SUDESTE;RJ;ITAOCARA;ENSINO MÉDIO COMPLETO;5570;4844;726
2022;Brasil;SUDESTE;RJ;ITAOCARA;ENSINO MÉDIO INCOMPLETO;2468;2011;457
2022;Brasil;SUDESTE;RJ;ITAOCARA;LÊ E ESCREVE;2414;1654;760
2022;Brasil;SUDESTE;RJ;ITAOCARA;SUPERIOR COMPLETO;1763;1557;206
2022;Brasil;SUDESTE;RJ;ITAOCARA;SUPERIOR INCOMPLETO;885;755;130
2022;Brasil;SUDESTE;RJ;ITAPERUNA;ANALFABETO;2490;571;1919
2022;Brasil;SUDESTE;RJ;ITAPERUNA;ENSINO FUNDAMENTAL COMPLETO;4680;3622;1058
2022;Brasil;SUDESTE;RJ;ITAPERUNA;ENSINO FUNDAMENTAL INCOMPLETO;22209;16838;5371
2022;Brasil;SUDESTE;RJ;ITAPERUNA;ENSINO MÉDIO COMPLETO;15914;13292;2622
2022;Brasil;SUDESTE;RJ;ITAPERUNA;ENSINO MÉDIO INCOMPLETO;15070;12499;2571
2022;Brasil;SUDESTE;RJ;ITAPERUNA;LÊ E ESCREVE;6793;3963;2830
2022;Brasil;SUDESTE;RJ;ITAPERUNA;NÃO INFORMADO;117;76;41
2022;Brasil;SUDESTE;RJ;ITAPERUNA;SUPERIOR COMPLETO;5153;4447;706
2022;Brasil;SUDESTE;RJ;ITAPERUNA;SUPERIOR INCOMPLETO;3178;2663;515
2022;Brasil;SUDESTE;RJ;ITATIAIA;ANALFABETO;502;196;306
2022;Brasil;SUDESTE;RJ;ITATIAIA;ENSINO FUNDAMENTAL COMPLETO;1639;1283;356
2022;Brasil;SUDESTE;RJ;ITATIAIA;ENSINO FUNDAMENTAL INCOMPLETO;8520;6439;2081
2022;Brasil;SUDESTE;RJ;ITATIAIA;ENSINO MÉDIO COMPLETO;5182;4225;957
2022;Brasil;SUDESTE;RJ;ITATIAIA;ENSINO MÉDIO INCOMPLETO;5861;4808;1053
2022;Brasil;SUDESTE;RJ;ITATIAIA;LÊ E ESCREVE;1389;897;492
2022;Brasil;SUDESTE;RJ;ITATIAIA;NÃO INFORMADO;8;3;5
2022;Brasil;SUDESTE;RJ;ITATIAIA;SUPERIOR COMPLETO;1827;1514;313
2022;Brasil;SUDESTE;RJ;ITATIAIA;SUPERIOR INCOMPLETO;1004;821;183
2022;Brasil;SUDESTE;RJ;JAPERI;ANALFABETO;2630;798;1832
2022;Brasil;SUDESTE;RJ;JAPERI;ENSINO FUNDAMENTAL COMPLETO;4914;3968;946
2022;Brasil;SUDESTE;RJ;JAPERI;ENSINO FUNDAMENTAL INCOMPLETO;29195;22961;6234
2022;Brasil;SUDESTE;RJ;JAPERI;ENSINO MÉDIO COMPLETO;11433;9866;1567
2022;Brasil;SUDESTE;RJ;JAPERI;ENSINO MÉDIO INCOMPLETO;17375;14679;2696
2022;Brasil;SUDESTE;RJ;JAPERI;LÊ E ESCREVE;7523;4681;2842
2022;Brasil;SUDESTE;RJ;JAPERI;NÃO INFORMADO;92;48;44
2022;Brasil;SUDESTE;RJ;JAPERI;SUPERIOR COMPLETO;985;876;109
2022;Brasil;SUDESTE;RJ;JAPERI;SUPERIOR INCOMPLETO;1124;967;157
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;ANALFABETO;463;166;297
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;ENSINO FUNDAMENTAL COMPLETO;314;241;73
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;ENSINO FUNDAMENTAL INCOMPLETO;2464;1832;632
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;ENSINO MÉDIO COMPLETO;1691;1490;201
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;ENSINO MÉDIO INCOMPLETO;1270;1021;249
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;LÊ E ESCREVE;373;239;134
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;NÃO INFORMADO;1;0;1
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;SUPERIOR COMPLETO;557;497;60
2022;Brasil;SUDESTE;RJ;LAJE DO MURIAÉ;SUPERIOR INCOMPLETO;261;226;35
2022;Brasil;SUDESTE;RJ;MACAÉ;ANALFABETO;3451;1304;2147
2022;Brasil;SUDESTE;RJ;MACAÉ;ENSINO FUNDAMENTAL COMPLETO;13465;10133;3332
2022;Brasil;SUDESTE;RJ;MACAÉ;ENSINO FUNDAMENTAL INCOMPLETO;39041;28776;10265
2022;Brasil;SUDESTE;RJ;MACAÉ;ENSINO MÉDIO COMPLETO;46057;35939;10118
2022;Brasil;SUDESTE;RJ;MACAÉ;ENSINO MÉDIO INCOMPLETO;38061;30180;7881
2022;Brasil;SUDESTE;RJ;MACAÉ;LÊ E ESCREVE;9758;6314;3444
2022;Brasil;SUDESTE;RJ;MACAÉ;NÃO INFORMADO;135;79;56
2022;Brasil;SUDESTE;RJ;MACAÉ;SUPERIOR COMPLETO;14553;12137;2416
2022;Brasil;SUDESTE;RJ;MACAÉ;SUPERIOR INCOMPLETO;8404;6694;1710
2022;Brasil;SUDESTE;RJ;MACUCO;ANALFABETO;186;76;110
2022;Brasil;SUDESTE;RJ;MACUCO;ENSINO FUNDAMENTAL COMPLETO;393;322;71
2022;Brasil;SUDESTE;RJ;MACUCO;ENSINO FUNDAMENTAL INCOMPLETO;2041;1590;451
2022;Brasil;SUDESTE;RJ;MACUCO;ENSINO MÉDIO COMPLETO;2212;1992;220
2022;Brasil;SUDESTE;RJ;MACUCO;ENSINO MÉDIO INCOMPLETO;1064;880;184
2022;Brasil;SUDESTE;RJ;MACUCO;LÊ E ESCREVE;425;296;129
2022;Brasil;SUDESTE;RJ;MACUCO;NÃO INFORMADO;1;0;1
2022;Brasil;SUDESTE;RJ;MACUCO;SUPERIOR COMPLETO;513;451;62
2022;Brasil;SUDESTE;RJ;MACUCO;SUPERIOR INCOMPLETO;318;279;39
2022;Brasil;SUDESTE;RJ;MAGÉ;ANALFABETO;4599;1242;3357
2022;Brasil;SUDESTE;RJ;MAGÉ;ENSINO FUNDAMENTAL COMPLETO;16214;12747;3467
2022;Brasil;SUDESTE;RJ;MAGÉ;ENSINO FUNDAMENTAL INCOMPLETO;60722;45849;14873
2022;Brasil;SUDESTE;RJ;MAGÉ;ENSINO MÉDIO COMPLETO;52496;45729;6767
2022;Brasil;SUDESTE;RJ;MAGÉ;ENSINO MÉDIO INCOMPLETO;37931;31047;6884
2022;Brasil;SUDESTE;RJ;MAGÉ;LÊ E ESCREVE;10972;5823;5149
2022;Brasil;SUDESTE;RJ;MAGÉ;NÃO INFORMADO;95;23;72
2022;Brasil;SUDESTE;RJ;MAGÉ;SUPERIOR COMPLETO;8631;7783;848
2022;Brasil;SUDESTE;RJ;MAGÉ;SUPERIOR INCOMPLETO;5700;5011;689
2022;Brasil;SUDESTE;RJ;MANGARATIBA;ANALFABETO;366;145;221
2022;Brasil;SUDESTE;RJ;MANGARATIBA;ENSINO FUNDAMENTAL COMPLETO;4235;2971;1264
2022;Brasil;SUDESTE;RJ;MANGARATIBA;ENSINO FUNDAMENTAL INCOMPLETO;9482;6932;2550
2022;Brasil;SUDESTE;RJ;MANGARATIBA;ENSINO MÉDIO COMPLETO;11336;8698;2638
2022;Brasil;SUDESTE;RJ;MANGARATIBA;ENSINO MÉDIO INCOMPLETO;8175;6330;1845
2022;Brasil;SUDESTE;RJ;MANGARATIBA;LÊ E ESCREVE;1254;824;430
2022;Brasil;SUDESTE;RJ;MANGARATIBA;NÃO INFORMADO;19;12;7
2022;Brasil;SUDESTE;RJ;MANGARATIBA;SUPERIOR COMPLETO;2922;2305;617
2022;Brasil;SUDESTE;RJ;MANGARATIBA;SUPERIOR INCOMPLETO;1693;1311;382
2022;Brasil;SUDESTE;RJ;MARICÁ;ANALFABETO;2060;737;1323
2022;Brasil;SUDESTE;RJ;MARICÁ;ENSINO FUNDAMENTAL COMPLETO;10497;7872;2625
2022;Brasil;SUDESTE;RJ;MARICÁ;ENSINO FUNDAMENTAL INCOMPLETO;31312;24221;7091
2022;Brasil;SUDESTE;RJ;MARICÁ;ENSINO MÉDIO COMPLETO;41856;34545;7311
2022;Brasil;SUDESTE;RJ;MARICÁ;ENSINO MÉDIO INCOMPLETO;27834;22744;5090
2022;Brasil;SUDESTE;RJ;MARICÁ;LÊ E ESCREVE;6509;4190;2319
2022;Brasil;SUDESTE;RJ;MARICÁ;NÃO INFORMADO;57;41;16
2022;Brasil;SUDESTE;RJ;MARICÁ;SUPERIOR COMPLETO;14567;12381;2186
2022;Brasil;SUDESTE;RJ;MARICÁ;SUPERIOR INCOMPLETO;8787;7300;1487
2022;Brasil;SUDESTE;RJ;MENDES;ANALFABETO;301;90;211
2022;Brasil;SUDESTE;RJ;MENDES;ENSINO FUNDAMENTAL COMPLETO;1498;1169;329
2022;Brasil;SUDESTE;RJ;MENDES;ENSINO FUNDAMENTAL INCOMPLETO;3733;2688;1045
2022;Brasil;SUDESTE;RJ;MENDES;ENSINO MÉDIO COMPLETO;4894;4229;665
2022;Brasil;SUDESTE;RJ;MENDES;ENSINO MÉDIO INCOMPLETO;2279;1788;491
2022;Brasil;SUDESTE;RJ;MENDES;LÊ E ESCREVE;930;464;466
2022;Brasil;SUDESTE;RJ;MENDES;NÃO INFORMADO;10;1;9
2022;Brasil;SUDESTE;RJ;MENDES;SUPERIOR COMPLETO;1484;1292;192
2022;Brasil;SUDESTE;RJ;MENDES;SUPERIOR INCOMPLETO;654;562;92
2022;Brasil;SUDESTE;RJ;MESQUITA;ANALFABETO;1418;357;1061
2022;Brasil;SUDESTE;RJ;MESQUITA;ENSINO FUNDAMENTAL COMPLETO;13601;10577;3024
2022;Brasil;SUDESTE;RJ;MESQUITA;ENSINO FUNDAMENTAL INCOMPLETO;38892;29694;9198
2022;Brasil;SUDESTE;RJ;MESQUITA;ENSINO MÉDIO COMPLETO;30596;26463;4133
2022;Brasil;SUDESTE;RJ;MESQUITA;ENSINO MÉDIO INCOMPLETO;35493;30449;5044
2022;Brasil;SUDESTE;RJ;MESQUITA;LÊ E ESCREVE;7541;3628;3913
2022;Brasil;SUDESTE;RJ;MESQUITA;NÃO INFORMADO;243;130;113
2022;Brasil;SUDESTE;RJ;MESQUITA;SUPERIOR COMPLETO;4273;3723;550
2022;Brasil;SUDESTE;RJ;MESQUITA;SUPERIOR INCOMPLETO;4332;3790;542
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;ANALFABETO;840;327;513
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;ENSINO FUNDAMENTAL COMPLETO;1441;1110;331
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;ENSINO FUNDAMENTAL INCOMPLETO;6346;4941;1405
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;ENSINO MÉDIO COMPLETO;4830;3957;873
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;ENSINO MÉDIO INCOMPLETO;5017;4096;921
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;LÊ E ESCREVE;2048;1360;688
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;NÃO INFORMADO;11;6;5
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;SUPERIOR COMPLETO;2434;2029;405
2022;Brasil;SUDESTE;RJ;MIGUEL PEREIRA;SUPERIOR INCOMPLETO;1117;926;191
2022;Brasil;SUDESTE;RJ;MIRACEMA;ANALFABETO;1049;236;813
2022;Brasil;SUDESTE;RJ;MIRACEMA;ENSINO FUNDAMENTAL COMPLETO;1474;1140;334
2022;Brasil;SUDESTE;RJ;MIRACEMA;ENSINO FUNDAMENTAL INCOMPLETO;6001;4446;1555
2022;Brasil;SUDESTE;RJ;MIRACEMA;ENSINO MÉDIO COMPLETO;6366;5465;901
2022;Brasil;SUDESTE;RJ;MIRACEMA;ENSINO MÉDIO INCOMPLETO;3928;3219;709
2022;Brasil;SUDESTE;RJ;MIRACEMA;LÊ E ESCREVE;1196;605;591
2022;Brasil;SUDESTE;RJ;MIRACEMA;NÃO INFORMADO;13;3;10
2022;Brasil;SUDESTE;RJ;MIRACEMA;SUPERIOR COMPLETO;1879;1657;222
2022;Brasil;SUDESTE;RJ;MIRACEMA;SUPERIOR INCOMPLETO;839;709;130
2022;Brasil;SUDESTE;RJ;NATIVIDADE;ANALFABETO;675;257;418
2022;Brasil;SUDESTE;RJ;NATIVIDADE;ENSINO FUNDAMENTAL COMPLETO;798;635;163
2022;Brasil;SUDESTE;RJ;NATIVIDADE;ENSINO FUNDAMENTAL INCOMPLETO;3335;2499;836
2022;Brasil;SUDESTE;RJ;NATIVIDADE;ENSINO MÉDIO COMPLETO;3345;2813;532
2022;Brasil;SUDESTE;RJ;NATIVIDADE;ENSINO MÉDIO INCOMPLETO;2537;2063;474
2022;Brasil;SUDESTE;RJ;NATIVIDADE;LÊ E ESCREVE;629;375;254
2022;Brasil;SUDESTE;RJ;NATIVIDADE;SUPERIOR COMPLETO;1174;1021;153
2022;Brasil;SUDESTE;RJ;NATIVIDADE;SUPERIOR INCOMPLETO;379;325;54
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;ANALFABETO;723;252;471
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;ENSINO FUNDAMENTAL COMPLETO;13468;10148;3320
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;ENSINO FUNDAMENTAL INCOMPLETO;31054;23294;7760
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;ENSINO MÉDIO COMPLETO;35577;30356;5221
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;ENSINO MÉDIO INCOMPLETO;32581;27496;5085
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;LÊ E ESCREVE;5299;2733;2566
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;NÃO INFORMADO;173;94;79
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;SUPERIOR COMPLETO;6622;5699;923
2022;Brasil;SUDESTE;RJ;NILÓPOLIS;SUPERIOR INCOMPLETO;5605;4820;785
2022;Brasil;SUDESTE;RJ;NITERÓI;ANALFABETO;2799;1353;1446
2022;Brasil;SUDESTE;RJ;NITERÓI;ENSINO FUNDAMENTAL COMPLETO;21515;15784;5731
2022;Brasil;SUDESTE;RJ;NITERÓI;ENSINO FUNDAMENTAL INCOMPLETO;51754;38059;13695
2022;Brasil;SUDESTE;RJ;NITERÓI;ENSINO MÉDIO COMPLETO;110929;90697;20232
2022;Brasil;SUDESTE;RJ;NITERÓI;ENSINO MÉDIO INCOMPLETO;52070;42407;9663
2022;Brasil;SUDESTE;RJ;NITERÓI;LÊ E ESCREVE;6701;4231;2470
2022;Brasil;SUDESTE;RJ;NITERÓI;SUPERIOR COMPLETO;117320;99658;17662
2022;Brasil;SUDESTE;RJ;NITERÓI;SUPERIOR INCOMPLETO;42327;34904;7423
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;ANALFABETO;4943;1772;3171
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;ENSINO FUNDAMENTAL COMPLETO;14073;11052;3021
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;ENSINO FUNDAMENTAL INCOMPLETO;45740;34582;11158
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;ENSINO MÉDIO COMPLETO;27636;22744;4892
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;ENSINO MÉDIO INCOMPLETO;32688;27347;5341
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;LÊ E ESCREVE;12016;7085;4931
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;NÃO INFORMADO;191;99;92
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;SUPERIOR COMPLETO;10737;8948;1789
2022;Brasil;SUDESTE;RJ;NOVA FRIBURGO;SUPERIOR INCOMPLETO;6819;5612;1207
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;ANALFABETO;11839;3270;8569
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;ENSINO FUNDAMENTAL COMPLETO;55144;43312;11832
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;ENSINO FUNDAMENTAL INCOMPLETO;174450;136165;38285
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;ENSINO MÉDIO COMPLETO;135198;116595;18603
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;ENSINO MÉDIO INCOMPLETO;150029;127263;22766
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;LÊ E ESCREVE;46070;25231;20839
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;NÃO INFORMADO;1011;531;480
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;SUPERIOR COMPLETO;20127;17640;2487
2022;Brasil;SUDESTE;RJ;NOVA IGUAÇU;SUPERIOR INCOMPLETO;17965;15551;2414
2022;Brasil;SUDESTE;RJ;PARACAMBI;ANALFABETO;355;93;262
2022;Brasil;SUDESTE;RJ;PARACAMBI;ENSINO FUNDAMENTAL COMPLETO;2596;2027;569
2022;Brasil;SUDESTE;RJ;PARACAMBI;ENSINO FUNDAMENTAL INCOMPLETO;11882;8819;3063
2022;Brasil;SUDESTE;RJ;PARACAMBI;ENSINO MÉDIO COMPLETO;7101;6063;1038
2022;Brasil;SUDESTE;RJ;PARACAMBI;ENSINO MÉDIO INCOMPLETO;8554;7146;1408
2022;Brasil;SUDESTE;RJ;PARACAMBI;LÊ E ESCREVE;1020;561;459
2022;Brasil;SUDESTE;RJ;PARACAMBI;NÃO INFORMADO;34;23;11
2022;Brasil;SUDESTE;RJ;PARACAMBI;SUPERIOR COMPLETO;1425;1262;163
2022;Brasil;SUDESTE;RJ;PARACAMBI;SUPERIOR INCOMPLETO;1001;857;144
2022;Brasil;SUDESTE;RJ;PARATY;ANALFABETO;1293;442;851
2022;Brasil;SUDESTE;RJ;PARATY;ENSINO FUNDAMENTAL COMPLETO;1693;1301;392
2022;Brasil;SUDESTE;RJ;PARATY;ENSINO FUNDAMENTAL INCOMPLETO;9524;7435;2089
2022;Brasil;SUDESTE;RJ;PARATY;ENSINO MÉDIO COMPLETO;5844;4730;1114
2022;Brasil;SUDESTE;RJ;PARATY;ENSINO MÉDIO INCOMPLETO;6532;5315;1217
2022;Brasil;SUDESTE;RJ;PARATY;LÊ E ESCREVE;4223;3009;1214
2022;Brasil;SUDESTE;RJ;PARATY;NÃO INFORMADO;24;15;9
2022;Brasil;SUDESTE;RJ;PARATY;SUPERIOR COMPLETO;2504;2099;405
2022;Brasil;SUDESTE;RJ;PARATY;SUPERIOR INCOMPLETO;1109;875;234
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;ANALFABETO;1051;273;778
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;ENSINO FUNDAMENTAL COMPLETO;3203;2476;727
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;ENSINO FUNDAMENTAL INCOMPLETO;11566;8528;3038
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;ENSINO MÉDIO COMPLETO;6046;5225;821
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;ENSINO MÉDIO INCOMPLETO;8119;6885;1234
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;LÊ E ESCREVE;2218;1232;986
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;NÃO INFORMADO;22;10;12
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;SUPERIOR COMPLETO;1445;1238;207
2022;Brasil;SUDESTE;RJ;PARAÍBA DO SUL;SUPERIOR INCOMPLETO;834;721;113
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;ANALFABETO;1773;720;1053
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;ENSINO FUNDAMENTAL COMPLETO;1424;1157;267
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;ENSINO FUNDAMENTAL INCOMPLETO;7773;6265;1508
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;ENSINO MÉDIO COMPLETO;3439;2959;480
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;ENSINO MÉDIO INCOMPLETO;4596;3876;720
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;LÊ E ESCREVE;2782;2021;761
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;NÃO INFORMADO;17;14;3
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;SUPERIOR COMPLETO;984;787;197
2022;Brasil;SUDESTE;RJ;PATY DO ALFERES;SUPERIOR INCOMPLETO;537;451;86
2022;Brasil;SUDESTE;RJ;PETRÓPOLIS;ANALFABETO;4094;1196;2898
2022;Brasil;SUDESTE;RJ;PETRÓPOLIS;ENSINO FUNDAMENTAL COMPLETO;22312;16346;5966
2022;Brasil;SUDESTE;RJ;PETRÓPOLIS;ENSINO FUNDAMENTAL INCOMPLETO;72822;53342;19480
2022;Brasil;SUDESTE;RJ;PETRÓPOLIS;ENSINO MÉDIO COMPLETO;46132;37572;8560
2022;Brasil;SUDESTE;RJ;PETRÓPOLIS;ENSINO MÉDIO INCOMPLETO;50194;41131;9063
2022;Brasil;SUDESTE;RJ;PETRÓPOLIS;LÊ E ESCREVE;14831;8313;6518
