aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_grau_escolaridade;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;NORDESTE;BA;TEIXEIRA DE FREITAS;NÃO INFORMADO;28;5;23
2022;Brasil;NORDESTE;BA;TEIXEIRA DE FREITAS;SUPERIOR COMPLETO;9853;8714;1139
2022;Brasil;NORDESTE;BA;TEIXEIRA DE FREITAS;SUPERIOR INCOMPLETO;4395;3548;847
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;ANALFABETO;418;188;230
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;ENSINO FUNDAMENTAL COMPLETO;215;184;31
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;ENSINO FUNDAMENTAL INCOMPLETO;1961;1589;372
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;ENSINO MÉDIO COMPLETO;1823;1526;297
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;ENSINO MÉDIO INCOMPLETO;1039;830;209
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;LÊ E ESCREVE;982;697;285
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;SUPERIOR COMPLETO;291;258;33
2022;Brasil;NORDESTE;BA;TEODORO SAMPAIO;SUPERIOR INCOMPLETO;206;181;25
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;ANALFABETO;1691;1000;691
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;ENSINO FUNDAMENTAL COMPLETO;643;443;200
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;ENSINO FUNDAMENTAL INCOMPLETO;5894;4023;1871
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;ENSINO MÉDIO COMPLETO;3106;2507;599
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;ENSINO MÉDIO INCOMPLETO;2455;1664;791
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;LÊ E ESCREVE;4215;3227;988
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;NÃO INFORMADO;5;1;4
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;SUPERIOR COMPLETO;652;582;70
2022;Brasil;NORDESTE;BA;TEOFILÂNDIA;SUPERIOR INCOMPLETO;280;237;43
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;ANALFABETO;1547;880;667
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;ENSINO FUNDAMENTAL COMPLETO;288;218;70
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;ENSINO FUNDAMENTAL INCOMPLETO;3369;2658;711
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;ENSINO MÉDIO COMPLETO;2027;1722;305
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;ENSINO MÉDIO INCOMPLETO;1936;1489;447
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;LÊ E ESCREVE;1852;1422;430
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;SUPERIOR COMPLETO;486;431;55
2022;Brasil;NORDESTE;BA;TEOLÂNDIA;SUPERIOR INCOMPLETO;206;175;31
2022;Brasil;NORDESTE;BA;TERRA NOVA;ANALFABETO;452;178;274
2022;Brasil;NORDESTE;BA;TERRA NOVA;ENSINO FUNDAMENTAL COMPLETO;299;231;68
2022;Brasil;NORDESTE;BA;TERRA NOVA;ENSINO FUNDAMENTAL INCOMPLETO;3336;2593;743
2022;Brasil;NORDESTE;BA;TERRA NOVA;ENSINO MÉDIO COMPLETO;2915;2488;427
2022;Brasil;NORDESTE;BA;TERRA NOVA;ENSINO MÉDIO INCOMPLETO;1648;1338;310
2022;Brasil;NORDESTE;BA;TERRA NOVA;LÊ E ESCREVE;1056;672;384
2022;Brasil;NORDESTE;BA;TERRA NOVA;NÃO INFORMADO;1;0;1
2022;Brasil;NORDESTE;BA;TERRA NOVA;SUPERIOR COMPLETO;492;448;44
2022;Brasil;NORDESTE;BA;TERRA NOVA;SUPERIOR INCOMPLETO;249;216;33
2022;Brasil;NORDESTE;BA;TREMEDAL;ANALFABETO;2246;977;1269
2022;Brasil;NORDESTE;BA;TREMEDAL;ENSINO FUNDAMENTAL COMPLETO;342;250;92
2022;Brasil;NORDESTE;BA;TREMEDAL;ENSINO FUNDAMENTAL INCOMPLETO;4036;2787;1249
2022;Brasil;NORDESTE;BA;TREMEDAL;ENSINO MÉDIO COMPLETO;2089;1674;415
2022;Brasil;NORDESTE;BA;TREMEDAL;ENSINO MÉDIO INCOMPLETO;1924;1283;641
2022;Brasil;NORDESTE;BA;TREMEDAL;LÊ E ESCREVE;5122;3891;1231
2022;Brasil;NORDESTE;BA;TREMEDAL;NÃO INFORMADO;2;0;2
2022;Brasil;NORDESTE;BA;TREMEDAL;SUPERIOR COMPLETO;603;523;80
2022;Brasil;NORDESTE;BA;TREMEDAL;SUPERIOR INCOMPLETO;188;147;41
2022;Brasil;NORDESTE;BA;TUCANO;ANALFABETO;5209;3239;1970
2022;Brasil;NORDESTE;BA;TUCANO;ENSINO FUNDAMENTAL COMPLETO;1211;974;237
2022;Brasil;NORDESTE;BA;TUCANO;ENSINO FUNDAMENTAL INCOMPLETO;9825;7997;1828
2022;Brasil;NORDESTE;BA;TUCANO;ENSINO MÉDIO COMPLETO;7755;6622;1133
2022;Brasil;NORDESTE;BA;TUCANO;ENSINO MÉDIO INCOMPLETO;4979;4051;928
2022;Brasil;NORDESTE;BA;TUCANO;LÊ E ESCREVE;7505;6013;1492
2022;Brasil;NORDESTE;BA;TUCANO;SUPERIOR COMPLETO;2029;1790;239
2022;Brasil;NORDESTE;BA;TUCANO;SUPERIOR INCOMPLETO;1073;887;186
2022;Brasil;NORDESTE;BA;UAUÁ;ANALFABETO;1911;974;937
2022;Brasil;NORDESTE;BA;UAUÁ;ENSINO FUNDAMENTAL COMPLETO;491;373;118
2022;Brasil;NORDESTE;BA;UAUÁ;ENSINO FUNDAMENTAL INCOMPLETO;5465;4313;1152
2022;Brasil;NORDESTE;BA;UAUÁ;ENSINO MÉDIO COMPLETO;5169;4390;779
2022;Brasil;NORDESTE;BA;UAUÁ;ENSINO MÉDIO INCOMPLETO;3205;2343;862
2022;Brasil;NORDESTE;BA;UAUÁ;LÊ E ESCREVE;4996;3605;1391
2022;Brasil;NORDESTE;BA;UAUÁ;NÃO INFORMADO;9;1;8
2022;Brasil;NORDESTE;BA;UAUÁ;SUPERIOR COMPLETO;990;898;92
2022;Brasil;NORDESTE;BA;UAUÁ;SUPERIOR INCOMPLETO;388;329;59
2022;Brasil;NORDESTE;BA;UBAITABA;ANALFABETO;1938;1122;816
2022;Brasil;NORDESTE;BA;UBAITABA;ENSINO FUNDAMENTAL COMPLETO;495;371;124
2022;Brasil;NORDESTE;BA;UBAITABA;ENSINO FUNDAMENTAL INCOMPLETO;2979;2116;863
2022;Brasil;NORDESTE;BA;UBAITABA;ENSINO MÉDIO COMPLETO;3186;2637;549
2022;Brasil;NORDESTE;BA;UBAITABA;ENSINO MÉDIO INCOMPLETO;2754;2075;679
2022;Brasil;NORDESTE;BA;UBAITABA;LÊ E ESCREVE;1780;1298;482
2022;Brasil;NORDESTE;BA;UBAITABA;SUPERIOR COMPLETO;636;558;78
2022;Brasil;NORDESTE;BA;UBAITABA;SUPERIOR INCOMPLETO;528;433;95
2022;Brasil;NORDESTE;BA;UBATÃ;ANALFABETO;1325;846;479
2022;Brasil;NORDESTE;BA;UBATÃ;ENSINO FUNDAMENTAL COMPLETO;371;284;87
2022;Brasil;NORDESTE;BA;UBATÃ;ENSINO FUNDAMENTAL INCOMPLETO;3558;2683;875
2022;Brasil;NORDESTE;BA;UBATÃ;ENSINO MÉDIO COMPLETO;2921;2462;459
2022;Brasil;NORDESTE;BA;UBATÃ;ENSINO MÉDIO INCOMPLETO;1680;1289;391
2022;Brasil;NORDESTE;BA;UBATÃ;LÊ E ESCREVE;884;683;201
2022;Brasil;NORDESTE;BA;UBATÃ;SUPERIOR COMPLETO;794;707;87
2022;Brasil;NORDESTE;BA;UBATÃ;SUPERIOR INCOMPLETO;470;391;79
2022;Brasil;NORDESTE;BA;UBAÍRA;ANALFABETO;1804;926;878
2022;Brasil;NORDESTE;BA;UBAÍRA;ENSINO FUNDAMENTAL COMPLETO;399;306;93
2022;Brasil;NORDESTE;BA;UBAÍRA;ENSINO FUNDAMENTAL INCOMPLETO;4700;3705;995
2022;Brasil;NORDESTE;BA;UBAÍRA;ENSINO MÉDIO COMPLETO;3021;2507;514
2022;Brasil;NORDESTE;BA;UBAÍRA;ENSINO MÉDIO INCOMPLETO;2678;2020;658
2022;Brasil;NORDESTE;BA;UBAÍRA;LÊ E ESCREVE;3322;2440;882
2022;Brasil;NORDESTE;BA;UBAÍRA;NÃO INFORMADO;1;0;1
2022;Brasil;NORDESTE;BA;UBAÍRA;SUPERIOR COMPLETO;556;490;66
2022;Brasil;NORDESTE;BA;UBAÍRA;SUPERIOR INCOMPLETO;310;244;66
2022;Brasil;NORDESTE;BA;UIBAÍ;ANALFABETO;977;610;367
2022;Brasil;NORDESTE;BA;UIBAÍ;ENSINO FUNDAMENTAL COMPLETO;349;297;52
2022;Brasil;NORDESTE;BA;UIBAÍ;ENSINO FUNDAMENTAL INCOMPLETO;2973;2507;466
2022;Brasil;NORDESTE;BA;UIBAÍ;ENSINO MÉDIO COMPLETO;2747;2485;262
2022;Brasil;NORDESTE;BA;UIBAÍ;ENSINO MÉDIO INCOMPLETO;1824;1534;290
2022;Brasil;NORDESTE;BA;UIBAÍ;LÊ E ESCREVE;2426;1827;599
2022;Brasil;NORDESTE;BA;UIBAÍ;NÃO INFORMADO;8;0;8
2022;Brasil;NORDESTE;BA;UIBAÍ;SUPERIOR COMPLETO;646;575;71
2022;Brasil;NORDESTE;BA;UIBAÍ;SUPERIOR INCOMPLETO;254;220;34
2022;Brasil;NORDESTE;BA;UMBURANAS;ANALFABETO;811;526;285
2022;Brasil;NORDESTE;BA;UMBURANAS;ENSINO FUNDAMENTAL COMPLETO;412;316;96
2022;Brasil;NORDESTE;BA;UMBURANAS;ENSINO FUNDAMENTAL INCOMPLETO;2802;2243;559
2022;Brasil;NORDESTE;BA;UMBURANAS;ENSINO MÉDIO COMPLETO;2072;1694;378
2022;Brasil;NORDESTE;BA;UMBURANAS;ENSINO MÉDIO INCOMPLETO;1827;1436;391
2022;Brasil;NORDESTE;BA;UMBURANAS;LÊ E ESCREVE;2424;2007;417
2022;Brasil;NORDESTE;BA;UMBURANAS;SUPERIOR COMPLETO;423;362;61
2022;Brasil;NORDESTE;BA;UMBURANAS;SUPERIOR INCOMPLETO;222;180;42
2022;Brasil;NORDESTE;BA;UNA;ANALFABETO;1356;739;617
2022;Brasil;NORDESTE;BA;UNA;ENSINO FUNDAMENTAL COMPLETO;604;454;150
2022;Brasil;NORDESTE;BA;UNA;ENSINO FUNDAMENTAL INCOMPLETO;4868;3542;1326
2022;Brasil;NORDESTE;BA;UNA;ENSINO MÉDIO COMPLETO;3340;2718;622
2022;Brasil;NORDESTE;BA;UNA;ENSINO MÉDIO INCOMPLETO;2667;1889;778
2022;Brasil;NORDESTE;BA;UNA;LÊ E ESCREVE;2230;1587;643
2022;Brasil;NORDESTE;BA;UNA;SUPERIOR COMPLETO;531;448;83
2022;Brasil;NORDESTE;BA;UNA;SUPERIOR INCOMPLETO;437;352;85
2022;Brasil;NORDESTE;BA;URANDI;ANALFABETO;1875;1120;755
2022;Brasil;NORDESTE;BA;URANDI;ENSINO FUNDAMENTAL COMPLETO;539;444;95
2022;Brasil;NORDESTE;BA;URANDI;ENSINO FUNDAMENTAL INCOMPLETO;3287;2532;755
2022;Brasil;NORDESTE;BA;URANDI;ENSINO MÉDIO COMPLETO;2237;1916;321
2022;Brasil;NORDESTE;BA;URANDI;ENSINO MÉDIO INCOMPLETO;1931;1476;455
2022;Brasil;NORDESTE;BA;URANDI;LÊ E ESCREVE;2736;2170;566
2022;Brasil;NORDESTE;BA;URANDI;NÃO INFORMADO;2;0;2
2022;Brasil;NORDESTE;BA;URANDI;SUPERIOR COMPLETO;579;524;55
2022;Brasil;NORDESTE;BA;URANDI;SUPERIOR INCOMPLETO;279;220;59
2022;Brasil;NORDESTE;BA;URUÇUCA;ANALFABETO;1527;756;771
2022;Brasil;NORDESTE;BA;URUÇUCA;ENSINO FUNDAMENTAL COMPLETO;966;731;235
2022;Brasil;NORDESTE;BA;URUÇUCA;ENSINO FUNDAMENTAL INCOMPLETO;6857;4965;1892
2022;Brasil;NORDESTE;BA;URUÇUCA;ENSINO MÉDIO COMPLETO;3710;3107;603
2022;Brasil;NORDESTE;BA;URUÇUCA;ENSINO MÉDIO INCOMPLETO;2568;1858;710
2022;Brasil;NORDESTE;BA;URUÇUCA;LÊ E ESCREVE;1482;890;592
2022;Brasil;NORDESTE;BA;URUÇUCA;NÃO INFORMADO;3;1;2
2022;Brasil;NORDESTE;BA;URUÇUCA;SUPERIOR COMPLETO;1125;1007;118
2022;Brasil;NORDESTE;BA;URUÇUCA;SUPERIOR INCOMPLETO;514;415;99
2022;Brasil;NORDESTE;BA;UTINGA;ANALFABETO;1137;614;523
2022;Brasil;NORDESTE;BA;UTINGA;ENSINO FUNDAMENTAL COMPLETO;567;412;155
2022;Brasil;NORDESTE;BA;UTINGA;ENSINO FUNDAMENTAL INCOMPLETO;4061;3133;928
2022;Brasil;NORDESTE;BA;UTINGA;ENSINO MÉDIO COMPLETO;3162;2557;605
2022;Brasil;NORDESTE;BA;UTINGA;ENSINO MÉDIO INCOMPLETO;1841;1232;609
2022;Brasil;NORDESTE;BA;UTINGA;LÊ E ESCREVE;1730;1187;543
2022;Brasil;NORDESTE;BA;UTINGA;NÃO INFORMADO;3;0;3
2022;Brasil;NORDESTE;BA;UTINGA;SUPERIOR COMPLETO;655;595;60
2022;Brasil;NORDESTE;BA;UTINGA;SUPERIOR INCOMPLETO;225;171;54
2022;Brasil;NORDESTE;BA;VALENTE;ANALFABETO;1405;792;613
2022;Brasil;NORDESTE;BA;VALENTE;ENSINO FUNDAMENTAL COMPLETO;612;511;101
2022;Brasil;NORDESTE;BA;VALENTE;ENSINO FUNDAMENTAL INCOMPLETO;5401;4572;829
2022;Brasil;NORDESTE;BA;VALENTE;ENSINO MÉDIO COMPLETO;5047;4455;592
2022;Brasil;NORDESTE;BA;VALENTE;ENSINO MÉDIO INCOMPLETO;3113;2597;516
2022;Brasil;NORDESTE;BA;VALENTE;LÊ E ESCREVE;2565;1812;753
2022;Brasil;NORDESTE;BA;VALENTE;SUPERIOR COMPLETO;1240;1090;150
2022;Brasil;NORDESTE;BA;VALENTE;SUPERIOR INCOMPLETO;675;567;108
2022;Brasil;NORDESTE;BA;VALENÇA;ANALFABETO;4778;2639;2139
2022;Brasil;NORDESTE;BA;VALENÇA;ENSINO FUNDAMENTAL COMPLETO;2137;1730;407
2022;Brasil;NORDESTE;BA;VALENÇA;ENSINO FUNDAMENTAL INCOMPLETO;15892;12785;3107
2022;Brasil;NORDESTE;BA;VALENÇA;ENSINO MÉDIO COMPLETO;15663;13536;2127
2022;Brasil;NORDESTE;BA;VALENÇA;ENSINO MÉDIO INCOMPLETO;10421;8596;1825
2022;Brasil;NORDESTE;BA;VALENÇA;LÊ E ESCREVE;9164;7239;1925
2022;Brasil;NORDESTE;BA;VALENÇA;SUPERIOR COMPLETO;4095;3580;515
2022;Brasil;NORDESTE;BA;VALENÇA;SUPERIOR INCOMPLETO;2448;2069;379
2022;Brasil;NORDESTE;BA;VARZEDO;ANALFABETO;551;334;217
2022;Brasil;NORDESTE;BA;VARZEDO;ENSINO FUNDAMENTAL COMPLETO;266;224;42
2022;Brasil;NORDESTE;BA;VARZEDO;ENSINO FUNDAMENTAL INCOMPLETO;2786;2332;454
2022;Brasil;NORDESTE;BA;VARZEDO;ENSINO MÉDIO COMPLETO;1582;1407;175
2022;Brasil;NORDESTE;BA;VARZEDO;ENSINO MÉDIO INCOMPLETO;1322;1126;196
2022;Brasil;NORDESTE;BA;VARZEDO;LÊ E ESCREVE;1760;1429;331
2022;Brasil;NORDESTE;BA;VARZEDO;SUPERIOR COMPLETO;278;251;27
2022;Brasil;NORDESTE;BA;VARZEDO;SUPERIOR INCOMPLETO;180;153;27
2022;Brasil;NORDESTE;BA;VERA CRUZ;ANALFABETO;828;557;271
2022;Brasil;NORDESTE;BA;VERA CRUZ;ENSINO FUNDAMENTAL COMPLETO;1405;1140;265
2022;Brasil;NORDESTE;BA;VERA CRUZ;ENSINO FUNDAMENTAL INCOMPLETO;8862;7344;1518
2022;Brasil;NORDESTE;BA;VERA CRUZ;ENSINO MÉDIO COMPLETO;9936;8295;1641
2022;Brasil;NORDESTE;BA;VERA CRUZ;ENSINO MÉDIO INCOMPLETO;5829;4758;1071
2022;Brasil;NORDESTE;BA;VERA CRUZ;LÊ E ESCREVE;3375;2675;700
2022;Brasil;NORDESTE;BA;VERA CRUZ;SUPERIOR COMPLETO;1788;1499;289
2022;Brasil;NORDESTE;BA;VERA CRUZ;SUPERIOR INCOMPLETO;1042;865;177
2022;Brasil;NORDESTE;BA;VEREDA;ANALFABETO;931;493;438
2022;Brasil;NORDESTE;BA;VEREDA;ENSINO FUNDAMENTAL COMPLETO;211;161;50
2022;Brasil;NORDESTE;BA;VEREDA;ENSINO FUNDAMENTAL INCOMPLETO;1589;1182;407
2022;Brasil;NORDESTE;BA;VEREDA;ENSINO MÉDIO COMPLETO;1201;981;220
2022;Brasil;NORDESTE;BA;VEREDA;ENSINO MÉDIO INCOMPLETO;808;578;230
2022;Brasil;NORDESTE;BA;VEREDA;LÊ E ESCREVE;1584;1208;376
2022;Brasil;NORDESTE;BA;VEREDA;NÃO INFORMADO;1;0;1
2022;Brasil;NORDESTE;BA;VEREDA;SUPERIOR COMPLETO;386;346;40
2022;Brasil;NORDESTE;BA;VEREDA;SUPERIOR INCOMPLETO;92;74;18
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;ANALFABETO;9324;5474;3850
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;ENSINO FUNDAMENTAL COMPLETO;12025;10236;1789
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;ENSINO FUNDAMENTAL INCOMPLETO;58105;48753;9352
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;ENSINO MÉDIO COMPLETO;66350;58957;7393
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;ENSINO MÉDIO INCOMPLETO;37312;31746;5566
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;LÊ E ESCREVE;27343;22412;4931
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;SUPERIOR COMPLETO;26370;23662;2708
2022;Brasil;NORDESTE;BA;VITÓRIA DA CONQUISTA;SUPERIOR INCOMPLETO;14079;12133;1946
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;ANALFABETO;1205;536;669
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;ENSINO FUNDAMENTAL COMPLETO;409;325;84
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;ENSINO FUNDAMENTAL INCOMPLETO;3623;2765;858
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;ENSINO MÉDIO COMPLETO;1631;1330;301
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;ENSINO MÉDIO INCOMPLETO;1227;933;294
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;LÊ E ESCREVE;2820;2067;753
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;NÃO INFORMADO;2;0;2
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;SUPERIOR COMPLETO;422;380;42
2022;Brasil;NORDESTE;BA;VÁRZEA DA ROÇA;SUPERIOR INCOMPLETO;183;141;42
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;ANALFABETO;515;220;295
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;ENSINO FUNDAMENTAL COMPLETO;222;182;40
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;ENSINO FUNDAMENTAL INCOMPLETO;1671;1268;403
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;ENSINO MÉDIO COMPLETO;1359;1179;180
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;ENSINO MÉDIO INCOMPLETO;876;689;187
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;LÊ E ESCREVE;1977;1454;523
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;NÃO INFORMADO;1;0;1
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;SUPERIOR COMPLETO;320;278;42
2022;Brasil;NORDESTE;BA;VÁRZEA DO POÇO;SUPERIOR INCOMPLETO;131;107;24
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;ANALFABETO;1141;586;555
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;ENSINO FUNDAMENTAL COMPLETO;355;283;72
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;ENSINO FUNDAMENTAL INCOMPLETO;3331;2566;765
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;ENSINO MÉDIO COMPLETO;1947;1697;250
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;ENSINO MÉDIO INCOMPLETO;1474;1145;329
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;LÊ E ESCREVE;1945;1315;630
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;NÃO INFORMADO;5;1;4
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;SUPERIOR COMPLETO;417;384;33
2022;Brasil;NORDESTE;BA;VÁRZEA NOVA;SUPERIOR INCOMPLETO;184;165;19
2022;Brasil;NORDESTE;BA;WAGNER;ANALFABETO;763;350;413
2022;Brasil;NORDESTE;BA;WAGNER;ENSINO FUNDAMENTAL COMPLETO;260;190;70
2022;Brasil;NORDESTE;BA;WAGNER;ENSINO FUNDAMENTAL INCOMPLETO;1993;1524;469
2022;Brasil;NORDESTE;BA;WAGNER;ENSINO MÉDIO COMPLETO;1702;1407;295
2022;Brasil;NORDESTE;BA;WAGNER;ENSINO MÉDIO INCOMPLETO;940;672;268
2022;Brasil;NORDESTE;BA;WAGNER;LÊ E ESCREVE;1175;752;423
2022;Brasil;NORDESTE;BA;WAGNER;SUPERIOR COMPLETO;393;350;43
2022;Brasil;NORDESTE;BA;WAGNER;SUPERIOR INCOMPLETO;135;101;34
2022;Brasil;NORDESTE;BA;WANDERLEY;ANALFABETO;1049;633;416
2022;Brasil;NORDESTE;BA;WANDERLEY;ENSINO FUNDAMENTAL COMPLETO;350;265;85
2022;Brasil;NORDESTE;BA;WANDERLEY;ENSINO FUNDAMENTAL INCOMPLETO;2171;1725;446
2022;Brasil;NORDESTE;BA;WANDERLEY;ENSINO MÉDIO COMPLETO;2058;1675;383
2022;Brasil;NORDESTE;BA;WANDERLEY;ENSINO MÉDIO INCOMPLETO;1726;1358;368
2022;Brasil;NORDESTE;BA;WANDERLEY;LÊ E ESCREVE;2979;2358;621
2022;Brasil;NORDESTE;BA;WANDERLEY;NÃO INFORMADO;2;0;2
2022;Brasil;NORDESTE;BA;WANDERLEY;SUPERIOR COMPLETO;438;387;51
2022;Brasil;NORDESTE;BA;WANDERLEY;SUPERIOR INCOMPLETO;173;144;29
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;ANALFABETO;2074;1140;934
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;ENSINO FUNDAMENTAL COMPLETO;470;349;121
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;ENSINO FUNDAMENTAL INCOMPLETO;5239;3874;1365
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;ENSINO MÉDIO COMPLETO;2999;2441;558
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;ENSINO MÉDIO INCOMPLETO;2470;1819;651
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;LÊ E ESCREVE;2738;2013;725
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;SUPERIOR COMPLETO;668;615;53
2022;Brasil;NORDESTE;BA;WENCESLAU GUIMARÃES;SUPERIOR INCOMPLETO;241;199;42
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;ANALFABETO;2735;1292;1443
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;ENSINO FUNDAMENTAL COMPLETO;1562;1105;457
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;ENSINO FUNDAMENTAL INCOMPLETO;10081;7694;2387
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;ENSINO MÉDIO COMPLETO;8254;6940;1314
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;ENSINO MÉDIO INCOMPLETO;5806;4047;1759
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;LÊ E ESCREVE;6021;4246;1775
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;NÃO INFORMADO;10;2;8
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;SUPERIOR COMPLETO;1739;1578;161
2022;Brasil;NORDESTE;BA;XIQUE-XIQUE;SUPERIOR INCOMPLETO;658;551;107
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;ANALFABETO;1611;999;612
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;ENSINO FUNDAMENTAL COMPLETO;346;270;76
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;ENSINO FUNDAMENTAL INCOMPLETO;3398;2531;867
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;ENSINO MÉDIO COMPLETO;2833;2258;575
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;ENSINO MÉDIO INCOMPLETO;1714;1251;463
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;LÊ E ESCREVE;2567;1855;712
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;SUPERIOR COMPLETO;426;382;44
2022;Brasil;NORDESTE;BA;ÁGUA FRIA;SUPERIOR INCOMPLETO;188;159;29
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;ANALFABETO;2448;1596;852
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;ENSINO FUNDAMENTAL COMPLETO;260;195;65
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;ENSINO FUNDAMENTAL INCOMPLETO;1440;1053;387
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;ENSINO MÉDIO COMPLETO;1744;1446;298
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;ENSINO MÉDIO INCOMPLETO;947;683;264
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;LÊ E ESCREVE;1563;1142;421
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;SUPERIOR COMPLETO;371;316;55
2022;Brasil;NORDESTE;BA;ÉRICO CARDOSO;SUPERIOR INCOMPLETO;142;96;46
2022;Brasil;NORDESTE;CE;ABAIARA;ANALFABETO;685;475;210
2022;Brasil;NORDESTE;CE;ABAIARA;ENSINO FUNDAMENTAL COMPLETO;277;224;53
2022;Brasil;NORDESTE;CE;ABAIARA;ENSINO FUNDAMENTAL INCOMPLETO;1502;1234;268
2022;Brasil;NORDESTE;CE;ABAIARA;ENSINO MÉDIO COMPLETO;1830;1603;227
2022;Brasil;NORDESTE;CE;ABAIARA;ENSINO MÉDIO INCOMPLETO;1328;1071;257
2022;Brasil;NORDESTE;CE;ABAIARA;LÊ E ESCREVE;1009;817;192
2022;Brasil;NORDESTE;CE;ABAIARA;SUPERIOR COMPLETO;364;340;24
