,eleicao_gov_2t,id_municipio
1662,1,2919603
1663,1,2919702
1664,1,2919801
1665,1,2919900
1666,1,2919926
1667,1,2919959
1668,1,2920007
1669,1,2920106
1670,1,2920205
1671,1,2920304
1672,1,2920403
1673,1,2920452
1674,1,2920502
1675,1,2920601
1676,1,2920700
1677,1,2920809
1678,1,2920908
1679,1,2921005
1680,1,2921054
1681,1,2921104
1682,1,2921203
1683,1,2921302
1684,1,2921401
1685,1,2921450
1686,1,2921500
1687,1,2921609
1688,1,2921708
1689,1,2921807
1690,1,2921906
1691,1,2922003
1692,1,2922052
1693,1,2922102
1694,1,2922201
1695,1,2922250
1696,1,2922300
1697,1,2922409
1698,1,2922508
1699,1,2922607
1700,1,2922656
1701,1,2922706
1702,1,2922730
1703,1,2922755
1704,1,2922805
1705,1,2922854
1706,1,2922904
1707,1,2923001
1708,1,2923035
1709,1,2923050
1710,1,2923100
1711,1,2923209
1712,1,2923308
1713,1,2923357
1714,1,2923407
1715,1,2923506
1716,1,2923605
1717,1,2923704
1718,1,2923803
1719,1,2923902
1720,1,2924009
1721,1,2924058
1722,1,2924108
1723,1,2924207
1724,1,2924306
1725,1,2924405
1726,1,2924504
1727,1,2924603
1728,1,2924652
1729,1,2924678
1730,1,2924702
1731,1,2924801
1732,1,2924900
1733,1,2925006
1734,1,2925105
1735,1,2925204
1736,1,2925253
1737,1,2925303
1738,1,2925402
1739,1,2925501
1740,1,2925600
1741,1,2925709
1742,1,2925758
1743,1,2925808
1744,1,2925907
1745,1,2925931
1746,1,2925956
1747,1,2926004
1748,1,2926103
1749,1,2926202
1750,1,2926301
1751,1,2926400
1752,1,2926509
1753,1,2926608
1754,1,2926657
1755,1,2926707
1756,1,2926806
1757,1,2926905
1758,1,2927002
1759,1,2927101
1760,1,2927200
1761,1,2927309
1762,1,2927408
1763,1,2927507
1764,1,2927606
1765,1,2927705
1766,1,2927804
1767,1,2927903
1768,1,2928059
1769,1,2928109
1770,1,2928406
1771,1,2928505
1772,1,2928000
1773,1,2928208
1774,1,2928307
1775,1,2928604
1776,1,2928703
1777,1,2928802
1778,1,2928901
1779,1,2928950
1780,1,2929107
1781,1,2929008
1782,1,2929057
1783,1,2929206
1784,1,2929255
1785,1,2929305
1786,1,2929354
1787,1,2929370
1788,1,2929404
1789,1,2929503
1790,1,2929602
1791,1,2929701
1792,1,2929750
1793,1,2929800
1794,1,2929909
1795,1,2930006
1796,1,2930105
1797,1,2930204
1798,1,2930154
1799,1,2930303
1800,1,2930402
1801,1,2930501
1802,1,2930600
1803,1,2930709
1804,1,2930758
1805,1,2930766
1806,1,2930774
1807,1,2930808
1808,1,2930907
1809,1,2931004
1810,1,2931053
1811,1,2931103
1812,1,2931202
1813,1,2931301
1814,1,2931350
1815,1,2931400
1816,1,2931509
1817,1,2931608
1818,1,2931707
1819,1,2931806
1820,1,2931905
1821,1,2932002
1822,1,2932101
1823,1,2932200
1824,1,2932309
1825,1,2932408
1826,1,2932457
1827,1,2932507
1828,1,2932606
1829,1,2932705
1830,1,2932804
1831,1,2932903
1832,1,2933000
1833,1,2933059
1834,1,2933109
1835,1,2933158
1836,1,2933174
1837,1,2933208
1838,1,2933257
1839,1,2933307
1840,1,2933406
1841,1,2933455
1842,1,2933505
1843,1,2933604
1844,0,4100103
1845,0,4100202
1846,0,4100301
1847,0,4100400
1848,0,4100459
1849,0,4128625
1850,0,4100608
1851,0,4100707
1852,0,4100509
1853,0,4100806
1854,0,4100905
1855,0,4101002
1856,0,4101051
1857,0,4101101
1858,0,4101150
1859,0,4101200
1860,0,4101309
1861,0,4101408
1862,0,4101507
1863,0,4101606
1864,0,4101655
1865,0,4101705
1866,0,4101804
1867,0,4101853
1868,0,4101903
1869,0,4102000
1870,0,4102109
1871,0,4102208
1872,0,4102307
1873,0,4102406
1874,0,4102505
1875,0,4102703
1876,0,4102604
1877,0,4102752
1878,0,4102802
1879,0,4102901
1880,0,4103008
1881,0,4103024
1882,0,4103040
1883,0,4103057
1884,0,4103107
1885,0,4103156
1886,0,4103206
1887,0,4103222
1888,0,4103305
1889,0,4103354
1890,0,4103370
1891,0,4103404
1892,0,4103453
1893,0,4103479
1894,0,4103503
1895,0,4103602
1896,0,4103701
1897,0,4103800
1898,0,4103909
1899,0,4103958
1900,0,4104006
1901,0,4104055
1902,0,4104105
1903,0,4104204
1904,0,4104253
1905,0,4104303
1906,0,4104402
1907,0,4104428
1908,0,4104451
1909,0,4104501
1910,0,4104600
1911,0,4104659
1912,0,4104709
1913,0,4104808
1914,0,4104907
1915,0,4105003
1916,0,4105102
1917,0,4105201
1918,0,4105300
1919,0,4105409
1920,0,4105508
1921,0,4105607
1922,0,4105706
1923,0,4105805
1924,0,4105904
1925,0,4106001
1926,0,4106100
1927,0,4106209
1928,0,4106308
1929,0,4106407
1930,0,4106456
1931,0,4106506
1932,0,4106555
1933,0,4106803
1934,0,4106571
1935,0,4106605
1936,0,4106704
1937,0,4106852
1938,0,4106902
1939,0,4107009
1940,0,4107157
1941,0,4107108
1942,0,4107124
1943,0,4107207
1944,0,4107256
1945,0,4107306
1946,0,4128633
1947,0,4107405
1948,0,4107504
1949,0,4107538
1950,0,4107520
1951,0,4107546
1952,0,4107553
1953,0,4107603
1954,0,4107652
1955,0,4107702
1956,0,4107736
1957,0,4107751
1958,0,4107850
1959,0,4107801
1960,0,4107900
1961,0,4108007
1962,0,4108106
1963,0,4108205
1964,0,4108304
1965,0,4108452
1966,0,4108320
1967,0,4108403
1968,0,4108502
1969,0,4108551
1970,0,4108601
1971,0,4108650
1972,0,4108700
1973,0,4108809
1974,0,4108908
1975,0,4108957
1976,0,4109005
1977,0,4109104
1978,0,4109203
1979,0,4109302
1980,0,4109401
1981,0,4109500
1982,0,4109609
1983,0,4109658
1984,0,4109708
1985,0,4109757
1986,0,4109807
1987,0,4109906
1988,0,4110003
1989,0,4110052
1990,0,4110078
1991,0,4110102
1992,0,4110201
1993,0,4110300
1994,0,4110409
1995,0,4110508
1996,0,4110607
1997,0,4110656
1998,0,4110706
1999,0,4110805
2000,0,4110904
2001,0,4110953
2002,0,4111001
2003,0,4111100
2004,0,4111209
2005,0,4111258
2006,0,4111308
2007,0,4111407
2008,0,4111506
2009,0,4111555
2010,0,4111605
2011,0,4111704
2012,0,4111803
2013,0,4111902
2014,0,4112009
2015,0,4112108
2016,0,4112207
2017,0,4112306
2018,0,4112405
2019,0,4112504
2020,0,4112603
2021,0,4112702
2022,0,4112751
2023,0,4112801
2024,0,4112900
2025,0,4112959
2026,0,4113007
2027,0,4113106
2028,0,4113205
2029,0,4113254
2030,0,4113304
2031,0,4113403
2032,0,4113429
2033,0,4113452
2034,0,4113502
2035,0,4113601
2036,0,4113700
2037,0,4113734
2038,0,4113759
2039,0,4113809
2040,0,4113908
2041,0,4114005
2042,0,4114104
2043,0,4114203
2044,0,4114302
2045,0,4114351
2046,0,4114401
2047,0,4114500
2048,0,4114609
2049,0,4114708
2050,0,4114807
2051,0,4114906
2052,0,4115002
2053,0,4115101
2054,0,4115200
2055,0,4115309
2056,0,4115358
2057,0,4115408
2058,0,4115457
2059,0,4115507
2060,0,4115606
2061,0,4115705
2062,0,4115739
2063,0,4115754
2064,0,4115804
2065,0,4115853
2066,0,4115903
2067,0,4116000
2068,0,4116059
2069,0,4116109
2070,0,4116208
2071,0,4116307
2072,0,4116406
2073,0,4116505
2074,0,4116604
2075,0,4116703
2076,0,4116802
2077,0,4116901
2078,0,4116950
2079,0,4117008
2080,0,4117057
2081,0,4117107
2082,0,4117206
2083,0,4117255
2084,0,4117214
2085,0,4117222
2086,0,4117271
2087,0,4117297
2088,0,4117305
2089,0,4117404
2090,0,4117453
2091,0,4117503
2092,0,4117602
2093,0,4117701
2094,0,4117800
2095,0,4117909
2096,0,4118006
2097,0,4118105
2098,0,4118204
2099,0,4118303
2100,0,4118402
2101,0,4118451
2102,0,4118501
2103,0,4118600
2104,0,4118709
2105,0,4118808
2106,0,4118857
2107,0,4118907
2108,0,4119004
2109,0,4119103
2110,0,4119152
2111,0,4119251
2112,0,4119202
2113,0,4119301
2114,0,4119400
2115,0,4119509
2116,0,4119608
2117,0,4119657
2118,0,4119707
2119,0,4119806
2120,0,4119905
2121,0,4119954
2122,0,4120002
2123,0,4120101
2124,0,4120150
2125,0,4120200
2126,0,4120309
2127,0,4120333
2128,0,4120358
2129,0,4120408
2130,0,4120507
2131,0,4120606
2132,0,4120655
2133,0,4120705
2134,0,4120804
2135,0,4120853
2136,0,4120903
2137,0,4121000
2138,0,4121109
2139,0,4121208
2140,0,4121257
2141,0,4121307
2142,0,4121356
2143,0,4121406
2144,0,4121505
2145,0,4121604
2146,0,4121703
2147,0,4121752
2148,0,4121802
2149,0,4121901
2150,0,4122008
2151,0,4122107
2152,0,4122156
2153,0,4122172
2154,0,4122206
2155,0,4122305
2156,0,4122404
2157,0,4122503
2158,0,4122602
2159,0,4122651
2160,0,4122701
2161,0,4122800
2162,0,4122909
2163,0,4123006
2164,0,4123105
2165,0,4123204
2166,0,4123303
2167,0,4123402
2168,0,4123501
2169,0,4123600
2170,0,4123709
2171,0,4123808
2172,0,4123824
2173,0,4123857
2174,0,4123907
2175,0,4123956
2176,0,4124020
2177,0,4124053
2178,0,4124004
2179,0,4124103
2180,0,4124202
2181,0,4124301
2182,0,4124400
2183,0,4124509
2184,0,4124608
2185,0,4124707
2186,0,4124806
2187,0,4124905
2188,0,4125001
2189,0,4125100
2190,0,4125209
2191,0,4125308
2192,0,4125357
2193,0,4125407
2194,0,4125456
2195,0,4125506
2196,0,4125555
2197,0,4125605
2198,0,4125704
2199,0,4125753
2200,0,4125803
2201,0,4125902
2202,0,4126009
2203,0,4126108
2204,0,4126207
2205,0,4126256
2206,0,4126272
2207,0,4126306
2208,0,4126355
2209,0,4126405
2210,0,4126504
2211,0,4126603
2212,0,4126652
2213,0,4126678
2214,0,4126702
2215,0,4126801
2216,0,4126900
2217,0,4127007
2218,0,4127106
2219,0,4127205
2220,0,4127304
2221,0,4127403
2222,0,4127502
2223,0,4127601
2224,0,4127700
2225,0,4127809
2226,0,4127858
2227,0,4127882
2228,0,4127908
2229,0,4127957
2230,0,4127965
2231,0,4128005
2232,0,4128104
2233,0,4128203
2234,0,4128302
2235,0,4128401
2236,0,4128534
2237,0,4128559
2238,0,4128609
2239,0,4128658
2240,0,4128708
2241,0,4128500
2242,0,4128807
2243,1,4200051
2244,1,4200101
2245,1,4200200
2246,1,4200309
2247,1,4200408
2248,1,4200507
2249,1,4200556
2250,1,4200606
2251,1,4200705
2252,1,4200754
2253,1,4200804
2254,1,4200903
2255,1,4201000
2256,1,4201109
2257,1,4201208
2258,1,4201257
2259,1,4201273
2260,1,4201307
2261,1,4201406
2262,1,4201505
2263,1,4201604
2264,1,4201653
2265,1,4201703
2266,1,4201802
2267,1,4201901
2268,1,4201950
2269,1,4202057
2270,1,4202008
2271,1,4202073
2272,1,4212809
2273,1,4220000
2274,1,4202081
2275,1,4202099
2276,1,4202107
2277,1,4202131
2278,1,4202156
2279,1,4202206
2280,1,4202305
2281,1,4202404
2282,1,4202438
2283,1,4202503
2284,1,4202537
2285,1,4202578
2286,1,4202602
2287,1,4202453
2288,1,4202701
2289,1,4202800
2290,1,4202859
2291,1,4202875
2292,1,4202909
2293,1,4203006
2294,1,4203105
2295,1,4203154
2296,1,4203204
2297,1,4203303
2298,1,4203402
2299,1,4203501
2300,1,4203600
2301,1,4203709
2302,1,4203808
2303,1,4203253
2304,1,4203907
2305,1,4203956
2306,1,4204004
2307,1,4204103
2308,1,4204152
2309,1,4204178
2310,1,4204194
2311,1,4204202
2312,1,4204251
2313,1,4204301
2314,1,4204350
2315,1,4204400
2316,1,4204459
2317,1,4204558
2318,1,4204509
2319,1,4204608
2320,1,4204707
2321,1,4204756
2322,1,4204806
2323,1,4204905
2324,1,4205001
2325,1,4205100
2326,1,4205159
2327,1,4205175
2328,1,4205191
2329,1,4205209
2330,1,4205308
2331,1,4205357
2332,1,4205407
2333,1,4205431
2334,1,4205456
2335,1,4205506
2336,1,4205555
2337,1,4205605
2338,1,4205704
2339,1,4205803
2340,1,4205902
2341,1,4206009
2342,1,4206108
2343,1,4206207
2344,1,4206306
2345,1,4206405
2346,1,4206504
2347,1,4206603
2348,1,4206652
2349,1,4206702
2350,1,4206751
2351,1,4206801
2352,1,4206900
2353,1,4207007
2354,1,4207106
2355,1,4207205
2356,1,4207304
2357,1,4207403
2358,1,4207502
2359,1,4207577
2360,1,4207601
2361,1,4207650
2362,1,4207684
2363,1,4207700
2364,1,4207759
2365,1,4207809
2366,1,4207858
2367,1,4207908
2368,1,4208005
2369,1,4208104
2370,1,4208203
2371,1,4208302
2372,1,4208401
2373,1,4208450
2374,1,4208500
2375,1,4208609
2376,1,4208708
2377,1,4208807
2378,1,4208906
2379,1,4208955
2380,1,4209003
2381,1,4209102
2382,1,4209151
2383,1,4209177
2384,1,4209201
2385,1,4209300
2386,1,4209409
2387,1,4209458
2388,1,4209508
2389,1,4209607
2390,1,4209706
2391,1,4209805
2392,1,4209854
2393,1,4209904
2394,1,4210001
2395,1,4210035
2396,1,4210050
2397,1,4210100
2398,1,4210209
2399,1,4210308
2400,1,4210407
2401,1,4210506
2402,1,4210555
2403,1,4210605
2404,1,4210704
2405,1,4210803
2406,1,4210852
2407,1,4210902
2408,1,4211009
2409,1,4211058
2410,1,4211108
2411,1,4211207
2412,1,4211256
2413,1,4211306
2414,1,4211405
2415,1,4211454
2416,1,4211504
2417,1,4211603
2418,1,4211652
2419,1,4211702
2420,1,4211751
2421,1,4211801
2422,1,4211850
2423,1,4211876
2424,1,4211892
2425,1,4211900
2426,1,4212007
2427,1,4212056
2428,1,4212106
2429,1,4212205
2430,1,4212239
2431,1,4212254
2432,1,4212270
2433,1,4212304
2434,1,4212403
2435,1,4212502
2436,1,4212601
2437,1,4212650
2438,1,4212700
2439,1,4212908
2440,1,4213005
2441,1,4213104
2442,1,4213153
2443,1,4213203
2444,1,4213302
2445,1,4213351
2446,1,4213401
2447,1,4213500
2448,1,4213609
2449,1,4213708
2450,1,4213807
2451,1,4213906
2452,1,4214003
2453,1,4214102
2454,1,4214151
2455,1,4214201
2456,1,4214300
2457,1,4214409
2458,1,4214508
2459,1,4214607
2460,1,4214805
2461,1,4214706
2462,1,4214904
2463,1,4215000
2464,1,4215059
2465,1,4215075
2466,1,4215109
2467,1,4215208
2468,1,4215307
2469,1,4215356
2470,1,4215406
2471,1,4215455
2472,1,4215505
2473,1,4215554
2474,1,4215604
2475,1,4215653
2476,1,4215679
2477,1,4215687
2478,1,4215695
2479,1,4215703
2480,1,4215802
2481,1,4215752
2482,1,4215901
2483,1,4216008
2484,1,4216057
2485,1,4216107
2486,1,4216206
2487,1,4216305
2488,1,4216354
2489,1,4216255
2490,1,4216404
2491,1,4216503
2492,1,4216602
2493,1,4216701
2494,1,4216800
2495,1,4216909
2496,1,4217006
2497,1,4217105
2498,1,4217154
2499,1,4217204
2500,1,4217253
2501,1,4217303
2502,1,4217402
2503,1,4217501
2504,1,4217550
2505,1,4217600
2506,1,4217709
2507,1,4217758
2508,1,4217808
2509,1,4217907
2510,1,4217956
2511,1,4218004
2512,1,4218103
2513,1,4218202
2514,1,4218251
2515,1,4218301
2516,1,4218350
2517,1,4218400
2518,1,4218509
2519,1,4218608
2520,1,4218707
2521,1,4218756
2522,1,4218806
2523,1,4218855
2524,1,4218905
2525,1,4218954
2526,1,4219002
2527,1,4219101
2528,1,4219150
2529,1,4219176
2530,1,4219200
2531,1,4219309
2532,1,4219358
2533,1,4219408
2534,1,4219507
2535,1,4219606
2536,1,4219705
2537,1,4219853
2538,1,2600054
2539,1,2600104
2540,1,2600203
2541,1,2600302
2542,1,2600401
2543,1,2600500
2544,1,2600609
2545,1,2600708
2546,1,2600807
2547,1,2600906
2548,1,2601003
2549,1,2601052
2550,1,2601102
2551,1,2601201
2552,1,2601300
2553,1,2601409
2554,1,2601508
2555,1,2601607
2556,1,2601706
2557,1,2601805
2558,1,2601904
2559,1,2602001
2560,1,2602100
2561,1,2602209
2562,1,2602308
2563,1,2602407
2564,1,2602506
2565,1,2602605
2566,1,2602704
2567,1,2602803
2568,1,2602902
2569,1,2603009
2570,1,2603108
2571,1,2603207
2572,1,2603306
2573,1,2603405
2574,1,2603454
2575,1,2603504
2576,1,2603603
2577,1,2603702
2578,1,2603801
2579,1,2603900
2580,1,2603926
2581,1,2604007
2582,1,2604106
2583,1,2604155
2584,1,2604205
2585,1,2604304
2586,1,2604403
2587,1,2604502
2588,1,2604601
2589,1,2604700
2590,1,2604809
2591,1,2604908
2592,1,2605004
2593,1,2605103
2594,1,2605152
2595,1,2605202
2596,1,2605301
2597,1,2605400
2598,1,2605459
2599,1,2605509
2600,1,2605608
2601,1,2605707
2602,1,2605806
2603,1,2605905
2604,1,2606002
2605,1,2606101
2606,1,2606200
2607,1,2606309
2608,1,2606408
2609,1,2606507
2610,1,2606606
2611,1,2606705
2612,1,2606804
2613,1,2606903
2614,1,2607604
2615,1,2607000
2616,1,2607109
2617,1,2607208
2618,1,2607307
2619,1,2607406
2620,1,2607505
2621,1,2607653
2622,1,2607703
2623,1,2607752
2624,1,2607802
2625,1,2607901
2626,1,2607950
2627,1,2608008
2628,1,2608057
2629,1,2608107
2630,1,2608206
2631,1,2608255
2632,1,2608305
2633,1,2608404
2634,1,2608503
2635,1,2608453
2636,1,2608602
2637,1,2608701
2638,1,2608750
2639,1,2608800
2640,1,2608909
2641,1,2609006
2642,1,2609105
2643,1,2609154
2644,1,2609204
2645,1,2609303
2646,1,2614303
2647,1,2609402
2648,1,2609501
2649,1,2609600
2650,1,2609709
2651,1,2609808
2652,1,2609907
2653,1,2610004
2654,1,2610103
2655,1,2610202
2656,1,2610301
2657,1,2610400
2658,1,2610509
2659,1,2610608
2660,1,2610707
2661,1,2610806
2662,1,2610905
2663,1,2611002
2664,1,2611101
2665,1,2611200
2666,1,2611309
2667,1,2611408
2668,1,2611507
2669,1,2611533
2670,1,2611606
2671,1,2611705
2672,1,2611804
2673,1,2611903
2674,1,2612000
2675,1,2612109
2676,1,2612208
2677,1,2612307
2678,1,2612406
2679,1,2612455
2680,1,2612471
2681,1,2612505
2682,1,2612554
2683,1,2612604
2684,1,2612703
2685,1,2612802
2686,1,2612901
2687,1,2613008
2688,1,2613107
2689,1,2613206
2690,1,2613305
2691,1,2613404
2692,1,2613503
2693,1,2613602
2694,1,2613701
2695,1,2613800
2696,1,2613909
2697,1,2614006
2698,1,2614105
2699,1,2614204
2700,1,2614402
2701,1,2614501
2702,1,2614600
2703,1,2614709
2704,1,2614808
2705,1,2614857
2706,1,2615003
2707,1,2615102
2708,1,2615201
2709,1,2615300
2710,1,2615409
2711,1,2615508
2712,1,2615607
2713,1,2615706
2714,1,2615805
2715,1,2615904
2716,1,2616001
2717,1,2616100
2718,1,2616183
2719,1,2616209
2720,1,2616308
2721,1,2616407
2722,1,2616506
2723,0,1700251
2724,0,1700301
2725,0,1700350
2726,0,1700400
2727,0,1700707
2728,0,1701002
2729,0,1701051
2730,0,1701101
2731,0,1701309
2732,0,1701903
2733,0,1702000
2734,0,1702109
2735,0,1702158
2736,0,1702208
2737,0,1702307
2738,0,1702406
2739,0,1702554
2740,0,1702703
2741,0,1702901
2742,0,1703008
2743,0,1703057
2744,0,1703073
2745,0,1703107
2746,0,1703206
2747,0,1703305
2748,0,1703602
2749,0,1703701
2750,0,1703800
2751,0,1703826
2752,0,1703842
2753,0,1703867
2754,0,1703883
2755,0,1703891
2756,0,1703909
2757,0,1704105
2758,0,1705102
2759,0,1704600
2760,0,1705508
2761,0,1716703
2762,0,1705557
2763,0,1705607
2764,0,1706001
2765,0,1706100
2766,0,1706258
2767,0,1706506
2768,0,1707009
2769,0,1707108
2770,0,1707207
2771,0,1707306
2772,0,1707405
2773,0,1707553
2774,0,1707652
2775,0,1707702
2776,0,1708205
2777,0,1708254
2778,0,1708304
2779,0,1709005
2780,0,1709302
2781,0,1709500
2782,0,1709807
2783,0,1710508
2784,0,1710706
2785,0,1710904
2786,0,1711100
2787,0,1711506
2788,0,1711803
2789,0,1711902
2790,0,1711951
2791,0,1712009
2792,0,1712157
2793,0,1712405
2794,0,1712454
2795,0,1712504
2796,0,1712702
2797,0,1712801
2798,0,1713205
2799,0,1713304
2800,0,1713601
2801,0,1713700
2802,0,1713957
2803,0,1714203
2804,0,1714302
2805,0,1714880
2806,0,1715002
2807,0,1715101
2808,0,1715150
2809,0,1715259
2810,0,1715507
2811,0,1721000
2812,0,1715705
2813,0,1713809
2814,0,1715754
2815,0,1716109
2816,0,1716208
2817,0,1716307
2818,0,1716505
2819,0,1716604
2820,0,1716653
2821,0,1717008
2822,0,1717206
2823,0,1717503
2824,0,1717800
2825,0,1717909
2826,0,1718006
2827,0,1718204
2828,0,1718303
2829,0,1718402
2830,0,1718451
2831,0,1718501
2832,0,1718550
2833,0,1718659
2834,0,1718709
2835,0,1718758
2836,0,1718808
2837,0,1718840
2838,0,1718865
2839,0,1718881
2840,0,1718899
2841,0,1718907
2842,0,1719004
2843,0,1720002
2844,0,1720101
2845,0,1720150
2846,0,1720200
2847,0,1720259
2848,0,1720309
2849,0,1720499
2850,0,1720655
2851,0,1720804
2852,0,1720853
2853,0,1720903
2854,0,1720937
2855,0,1720978
2856,0,1721109
2857,0,1721208
2858,0,1721257
2859,0,1721307
2860,0,1722081
2861,0,1722107
2862,0,2100055
2863,0,2100105
2864,0,2100154
2865,0,2100204
2866,0,2100303
2867,0,2100402
2868,0,2100436
2869,0,2100477
2870,0,2100501
2871,0,2100550
2872,0,2100600
2873,0,2100709
2874,0,2100808
2875,0,2100832
2876,0,2100873
2877,0,2100907
2878,0,2100956
2879,0,2101004
2880,0,2101103
2881,0,2101202
2882,0,2101251
2883,0,2101301
2884,0,2101350
2885,0,2101400
2886,0,2101509
2887,0,2101608
2888,0,2101707
2889,0,2101772
2890,0,2101731
2891,0,2101806
2892,0,2101905
2893,0,2101939
2894,0,2101970
2895,0,2102002
2896,0,2102036
2897,0,2102077
2898,0,2102101
2899,0,2102150
2900,0,2102200
2901,0,2102309
2902,0,2102325
2903,0,2102358
2904,0,2102374
2905,0,2102408
2906,0,2102507
2907,0,2102556
2908,0,2102606
2909,0,2102705
2910,0,2102754
2911,0,2102804
2912,0,2102903
2913,0,2103000
2914,0,2103109
2915,0,2103125
2916,0,2103158
2917,0,2103174
2918,0,2103208
2919,0,2103257
2920,0,2103307
2921,0,2103406
2922,0,2103505
2923,0,2103554
2924,0,2103604
2925,0,2103703
2926,0,2103752
2927,0,2103802
2928,0,2103901
2929,0,2104008
2930,0,2104057
2931,0,2104073
2932,0,2104081
2933,0,2104099
2934,0,2104107
2935,0,2104206
2936,0,2104305
2937,0,2104404
2938,0,2104503
2939,0,2104552
2940,0,2104602
2941,0,2104628
2942,0,2104651
2943,0,2104677
2944,0,2104701
2945,0,2104800
2946,0,2104909
2947,0,2105005
2948,0,2105104
2949,0,2105153
2950,0,2105203
2951,0,2105302
2952,0,2105351
2953,0,2105401
2954,0,2105427
2955,0,2105450
2956,0,2105476
2957,0,2105500
2958,0,2105609
2959,0,2105658
2960,0,2105708
2961,0,2105807
2962,0,2105948
2963,0,2105906
2964,0,2105922
2965,0,2105963
2966,0,2105989
2967,0,2106003
2968,0,2106102
2969,0,2106201
2970,0,2106300
2971,0,2106326
2972,0,2106359
2973,0,2106375
2974,0,2106409
2975,0,2106508
2976,0,2106607
2977,0,2106631
2978,0,2106672
2979,0,2106706
2980,0,2106755
2981,0,2106805
2982,0,2106904
2983,0,2107001
2984,0,2107100
2985,0,2107209
2986,0,2107258
2987,0,2107308
2988,0,2107357
2989,0,2107407
2990,0,2107456
2991,0,2107506
2992,0,2107605
2993,0,2107704
2994,0,2107803
2995,0,2107902
2996,0,2108009
2997,0,2108058
2998,0,2108108
2999,0,2108207
3000,0,2108256
3001,0,2108306
3002,0,2108405
3003,0,2108454
3004,0,2108504
3005,0,2108603
3006,0,2108702
3007,0,2108801
3008,0,2108900
3009,0,2109007
3010,0,2109056
3011,0,2109106
3012,0,2109205
3013,0,2109239
3014,0,2109270
3015,0,2109304
3016,0,2109403
3017,0,2109452
3018,0,2109502
3019,0,2109551
3020,0,2109601
3021,0,2109700
3022,0,2109759
3023,0,2109809
3024,0,2109908
3025,0,2110005
3026,0,2110039
3027,0,2110104
3028,0,2110203
3029,0,2110237
3030,0,2110278
3031,0,2110302
3032,0,2110401
3033,0,2110500
3034,0,2110609
3035,0,2110658
3036,0,2110708
3037,0,2110807
3038,0,2110856
3039,0,2110906
3040,0,2111003
3041,0,2111029
3042,0,2111052
3043,0,2111078
3044,0,2111102
3045,0,2111201
3046,0,2111250
3047,0,2111300
3048,0,2111409
3049,0,2111508
3050,0,2111532
3051,0,2111573
3052,0,2111607
3053,0,2111631
3054,0,2111672
3055,0,2111706
3056,0,2111722
3057,0,2111748
3058,0,2111763
3059,0,2111789
3060,0,2111805
3061,0,2111904
3062,0,2111953
3063,0,2112001
3064,0,2112100
3065,0,2112209
3066,0,2112233
3067,0,2112274
3068,0,2112308
3069,0,2112407
3070,0,2112456
3071,0,2112506
3072,0,2112605
3073,0,2112704
3074,0,2112803
3075,0,2112852
3076,0,2112902
3077,0,2113009
3078,0,2114007
3079,0,2400109
3080,0,2400208
3081,0,2400307
3082,0,2400406
3083,0,2400505
3084,0,2400604
3085,0,2400703
3086,0,2400802
3087,0,2400901
3088,0,2401008
3089,0,2401107
3090,0,2401206
3091,0,2401305
3092,0,2401404
3093,0,2401453
3094,0,2401503
3095,0,2401602
3096,0,2401651
3097,0,2401701
3098,0,2401800
3099,0,2401859
3100,0,2401909
3101,0,2402006
3102,0,2402105
3103,0,2402204
3104,0,2402303
3105,0,2402402
3106,0,2402501
3107,0,2402600
3108,0,2402709
3109,0,2402808
3110,0,2402907
3111,0,2403004
3112,0,2403103
3113,0,2403202
3114,0,2403301
3115,0,2403400
3116,0,2403509
3117,0,2403608
3118,0,2403707
3119,0,2403756
3120,0,2403806
3121,0,2403905
3122,0,2404002
3123,0,2404101
3124,0,2404200
3125,0,2404309
3126,0,2404408
3127,0,2404507
3128,0,2404606
3129,0,2404705
3130,0,2404804
3131,0,2404853
3132,0,2404903
3133,0,2405009
3134,0,2405108
3135,0,2405207
3136,0,2405306
3137,0,2405405
3138,0,2405504
3139,0,2405603
3140,0,2405702
3141,0,2405801
3142,0,2405900
3143,0,2406007
3144,0,2406106
3145,0,2406155
3146,0,2406205
3147,0,2406304
3148,0,2406403
3149,0,2406502
3150,0,2406601
3151,0,2406700
3152,0,2406809
3153,0,2406908
3154,0,2407005
3155,0,2407104
3156,0,2407203
3157,0,2407252
3158,0,2407302
3159,0,2407401
3160,0,2407500
3161,0,2407609
3162,0,2407708
3163,0,2407807
3164,0,2407906
3165,0,2408003
3166,0,2408102
3167,0,2408201
3168,0,2408300
3169,0,2408409
3170,0,2408508
3171,0,2408607
3172,0,2408706
3173,0,2408805
3174,0,2408904
3175,0,2403251
3176,0,2409100
3177,0,2409209
3178,0,2409308
3179,0,2409407
3180,0,2409506
3181,0,2409605
3182,0,2409704
3183,0,2409803
3184,0,2409902
3185,0,2410009
3186,0,2410108
3187,0,2410207
3188,0,2410256
3189,0,2410405
3190,0,2410504
3191,0,2410603
3192,0,2410702
3193,0,2410801
3194,0,2410900
3195,0,2408953
3196,0,2411007
3197,0,2411106
3198,0,2411205
3199,0,2409332
3200,0,2411403
3201,0,2411429
3202,0,2411502
3203,0,2411601
3204,0,2411700
3205,0,2411809
3206,0,2411908
3207,0,2412005
3208,0,2412104
3209,0,2412203
3210,0,2412302
3211,0,2412401
3212,0,2412500
3213,0,2412559
3214,0,2412609
