,id_municipio,precipitacao_mm_1t,precipitacao_mm_2t
1888,1503077,0.0,0.0
1889,4308656,0.0,12.4
1890,4205803,1.6,0.2
1891,4205902,0.0,0.0
1892,3516804,0.0,1.2
1893,5103858,0.0,0.0
1894,4308706,0.2,6.8
1895,2911253,0.0,0.0
1896,3516853,0.0,2.2
1897,2204352,0.0,0.0
1898,4308805,0.0,12.4
1899,5103908,0.0,0.0
1900,4108502,0.0,1.4
1901,2802502,0.0,0.0
1902,3516903,0.0,4.2
1903,2304608,0.0,0.0
1904,4308854,0.0,0.0
1905,2911303,0.0,0.0
1906,3517000,0.0,2.6
1907,4308904,0.2,6.8
1908,2204402,0.0,0.0
1909,2702900,0.0,0.0
1910,4309001,0.0,0.0
1911,3127354,0.0,0.8
1912,3517109,0.0,1.2
1913,2911402,0.0,0.0
1914,5103957,0.0,0.0
1915,5004007,0.0,3.4
1916,2606101,0.0,0.0
1917,4309050,0.0,14.399999999999999
1918,2104305,0.0,0.0
1919,4108551,0.0,11.799999999999999
1920,3127370,0.0,1.0
1921,3127388,0.0,0.0
1922,2606200,0.0,0.0
1923,5208400,2.4,0.0
1924,5208509,0.0,0.0
1925,5208608,0.0,0.0
1926,1503093,0.0,0.0
1927,5208707,2.4,0.0
1928,2404200,0.2,0.0
1929,5208806,2.4,0.0
1930,1708304,0.0,0.0
1931,5208905,0.8,0.0
1932,1709005,0.0,0.0
1933,5209101,0.0,0.0
1934,4108601,0.2,38.2
1935,4108650,0.2,33.4
1936,3127404,0.0,0.0
1937,2104404,0.0,0.0
1938,2911501,0.0,0.0
1939,3127503,0.0,7.2
1940,3127602,0.0,9.4
1941,5209150,0.0,0.0
1942,2104503,0.2,0.0
1943,4206009,0.0,0.0
1944,2404309,0.0,0.0
1945,2104552,0.0,0.0
1946,2104602,0.0,0.0
1947,1101005,0.0,0.0
1948,3202256,0.0,0.0
1949,2104628,0.0,0.0
1950,2911600,0.0,0.0
1951,2104651,0.0,0.0
1952,2104677,0.0,0.0
1953,3127701,0.0,17.4
1954,2304657,0.0,0.0
1955,2104701,0.0,0.0
1956,2802601,0.0,0.0
1957,2104800,0.0,0.0
1958,4309100,0.0,20.2
1959,4309126,0.0,0.8
1960,4309159,0.2,10.0
1961,4108700,0.0,11.799999999999999
1962,2606309,0.0,0.0
1963,2304707,0.0,0.0
1964,2304806,0.0,0.0
1965,3127800,0.0,0.0
1966,4206108,0.0,0.0
1967,2606408,0.0,0.0
1968,4309209,0.0,17.6
1969,4206207,0.0,1.4
1970,2304905,0.0,0.0
1971,2404408,0.0,0.0
1972,3127909,0.0,0.0
1973,4309258,0.0,0.0
1974,4206306,0.0,0.0
1975,3202306,0.0,0.2
1976,2204501,0.0,0.0
1977,4309308,0.0,17.6
1978,3517208,0.0,2.6
1979,3517307,0.0,2.6
1980,3517406,0.0,0.2
1981,4108809,0.0,37.6
1982,4108908,0.0,0.0
1983,2304954,0.6000000000000001,0.0
1984,1301654,0.0,0.0
1985,1100106,18.599999999999998,0.0
1986,2911659,0.0,0.0
1987,2404507,0.0,0.0
1988,4108957,0.0,0.0
1989,2911709,0.0,0.0
1990,3128006,0.0,7.2
1991,3128105,0.0,2.0
1992,3517505,0.0,0.0
1993,3517604,0.0,4.4
1994,3301850,0.0,0.0
1995,4109005,0.0,13.2
1996,5209200,2.4,0.0
1997,4309407,0.0,0.0
1998,4109104,0.0,0.0
1999,3517703,0.0,0.0
2000,2506301,0.0,0.0
2001,3517802,0.2,0.0
2002,3517901,0.0,0.2
2003,4109203,0.0,11.799999999999999
2004,3128204,0.0,0.4
2005,4206405,0.0,5.6
2006,2305001,0.0,0.0
2007,3128253,0.0,0.8
2008,1709302,0.0,0.0
2009,5209291,0.8,0.0
2010,2305100,0.0,0.0
2011,4206504,0.0,0.0
2012,3128303,0.0,8.600000000000001
2013,3128402,0.0,0.0
2014,3518008,0.0,4.2
2015,4309506,0.0,0.0
2016,5209408,0.0,0.0
2017,4109302,0.2,33.4
2018,3518107,0.0,2.6
2019,5104104,0.0,0.0
2020,3202405,0.0,0.0
2021,4109401,0.0,11.0
2022,4109500,0.4,0.4
2023,3128501,0.0,0.0
2024,3518206,0.2,0.0
2025,3518305,0.4,10.6
2026,2911808,0.0,1.8
2027,3518404,1.2,0.0
2028,4109609,1.6,0.2
2029,3128600,0.0,0.0
2030,3518503,0.0,31.6
2031,3518602,0.0,2.8000000000000003
2032,2204550,0.0,0.0
2033,5209457,0.0,0.0
2034,3518701,0.4,10.6
2035,4206603,0.0,9.6
2036,3518800,0.0,39.0
2037,4206652,0.0,0.8
2038,3518859,0.0,2.8000000000000003
2039,3128709,0.0,8.600000000000001
2040,5004106,0.0,0.0
2041,3128808,0.0,0.2
2042,2104909,0.0,0.0
2043,3128907,0.0,0.0
2044,5104203,0.0,2.4
2045,3129004,0.0,0.4
2046,3129103,0.0,0.0
2047,2506400,0.0,0.0
2048,2506509,0.0,0.0
2049,1503101,0.0,0.0
2050,1709500,0.0,0.0
2051,3518909,0.0,4.2
2052,4309555,0.0,14.399999999999999
2053,5209606,0.8,0.0
2054,3129202,0.0,0.0
2055,2911857,0.0,0.0
2056,3519006,0.0,1.0
2057,4307104,0.0,0.0
2058,4206702,0.0,1.4
2059,4309571,0.0,14.4
2060,5209705,2.4,0.0
2061,2305209,0.0,0.0
2062,5209804,0.0,0.0
2063,3519055,0.0,11.0
2064,4109658,0.0,3.2
2065,2305233,0.6000000000000001,0.0
2066,4309605,0.0,0.0
2067,3519071,0.0,13.6
2068,2204600,0.0,0.0
2069,4309654,0.2,1.5999999999999999
2070,4309704,0.0,0.0
2071,1301704,0.0,0.0
2072,2105005,0.0,0.0
2073,3519105,0.0,2.2
2074,5209903,0.0,0.0
2075,3519204,0.0,1.0
2076,2911907,0.0,0.0
2077,3129301,0.0,10.8
2078,3519253,0.0,27.4
2079,2606507,0.2,0.0
2080,4109708,0.0,57.6
2081,4309753,0.0,13.6
2082,2305266,0.0,0.0
2083,3519303,0.0,8.2
2084,2703007,0.0,0.0
2085,3202454,0.0,1.2000000000000002
2086,4109757,0.0,0.0
2087,3129400,0.2,0.0
2088,3129509,0.0,0.0
2089,4309803,0.0,2.2
2090,3129608,0.0,32.4
2091,4206751,0.0,0.2
2092,2305308,0.0,0.0
2093,2506608,0.0,0.0
2094,2912004,0.0,0.0
2095,2912103,0.0,0.0
2096,4206801,0.0,1.4
2097,2912202,0.0,0.0
2098,2912301,0.0,0.0
2099,2305332,0.0,0.0
2100,2606606,0.0,0.0
2101,2912400,0.0,0.0
2102,2912509,0.0,0.0
2103,4109807,0.0,60.6
2104,2912608,0.0,0.0
2105,3519402,0.0,0.0
2106,3129657,0.0,2.0
2107,3129707,0.0,0.0
2108,3202504,0.0,1.2
2109,4309902,0.0,2.2
2110,2606705,0.0,0.0
2111,4206900,0.0,0.0
2112,2912707,0.0,0.0
2113,2912806,0.0,0.0
2114,4309951,0.2,10.0
2115,3519501,0.0,3.8000000000000003
2116,2912905,0.0,0.0
2117,3129806,0.0,8.2
2118,4310009,0.0,28.0
2119,2913002,0.0,0.0
2120,3519600,0.0,2.2
2121,3202553,0.0,0.2
2122,2913101,0.0,0.0
2123,3129905,0.2,3.2
2124,3130002,0.0,0.0
2125,3519709,0.0,34.6
2126,2913200,0.0,0.0
2127,2305357,0.0,0.0
2128,4207007,0.0,1.4
2129,3130051,0.0,0.4
2130,4109906,0.0,0.0
2131,2105104,0.0,0.0
2132,3519808,0.0,0.2
2133,2913309,0.0,0.0
2134,2305407,0.0,0.0
2135,3202603,0.0,0.0
2136,2404606,0.0,0.0
2137,3519907,0.0,8.8
2138,2703106,0.0,0.0
2139,2913408,0.0,0.0
2140,3520004,0.0,9.2
2141,2502607,0.0,0.0
2142,3520103,0.0,0.0
2143,3130101,0.0,8.8
2144,2105153,0.0,0.0
2145,2105203,0.2,0.0
2146,1503200,0.0,0.0
2147,1503309,0.0,0.0
2148,2606804,0.0,0.0
2149,3520202,0.2,1.8
2150,3130200,0.0,1.0
2151,2913457,2.6,3.6
2152,2703205,0.0,0.0
2153,4310108,0.0,20.2
2154,3301876,0.0,0.0
2155,2913507,0.0,0.0
2156,3520301,0.0,0.2
2157,4110003,0.0,11.799999999999999
2158,2606903,0.0,0.0
2159,3130309,0.2,0.0
2160,5004304,0.0,23.8
2161,2305506,0.0,0.0
2162,4110052,0.0,0.0
2163,3130408,0.0,0.0
2164,4310207,0.0,26.400000000000002
2165,3520426,0.0,0.2
2166,2802700,0.0,0.0
2167,2607604,0.0,0.0
2168,2204659,0.0,0.0
2169,3520442,0.0,0.0
2170,3520400,0.0,0.2
2171,2913606,0.0,0.0
2172,4207106,0.0,0.0
2173,3130507,0.0,2.0
2174,4310306,0.0,0.0
2175,2506707,0.0,0.0
2176,4207205,0.0,0.4
2177,4110078,0.0,40.4
2178,4310330,0.0,7.6000000000000005
2179,3130556,0.0,10.8
2180,4207304,0.0,0.4
2181,4110102,0.0,0.0
2182,4207403,0.0,0.2
2183,4310363,0.0,12.4
2184,2105302,0.0,0.0
2185,4110201,0.0,11.0
2186,5209937,0.0,0.0
2187,2607000,0.0,0.0
2188,4110300,0.0,0.0
2189,3130606,0.2,3.2
2190,3130655,0.0,0.0
2191,4207502,0.0,0.0
2192,3520509,0.2,41.0
2193,4310405,0.0,0.0
2194,2305605,0.0,0.0
2195,3520608,0.0,8.4
2196,4110409,0.0,0.0
2197,3130705,0.0,0.0
2198,3520707,0.0,4.2
2199,5209952,0.0,0.0
2200,2802809,0.0,0.0
2201,5104500,0.0,0.0
2202,2506806,0.0,0.0
2203,3130804,0.2,0.0
2204,2607109,0.0,0.0
2205,4310413,0.0,0.0
2206,2913705,0.0,0.0
2207,1503408,0.0,0.0
2208,2703304,0.0,0.0
2209,3130903,0.0,10.8
2210,3131000,0.0,7.199999999999999
2211,2204709,0.0,0.0
2212,5210000,2.4,0.0
2213,3131109,0.0,8.0
2214,5004403,0.0,0.0
2215,3520806,0.2,0.0
2216,4207577,0.0,0.2
2217,3131158,0.0,38.199999999999996
2218,5210109,0.0,0.0
2219,3131208,0.0,10.8
2220,2404705,0.0,0.0
2221,2305654,0.0,0.0
2222,3131307,0.0,38.199999999999996
2223,2305704,0.0,0.0
2224,3520905,0.0,13.2
2225,4310439,0.0,5.4
2226,2913804,0.2,0.0
2227,3521002,0.2,41.0
2228,3521101,0.0,13.6
2229,3131406,0.0,0.0
2230,2913903,0.0,0.0
2231,3521150,0.0,1.2
2232,2914000,0.0,0.0
2233,4207601,0.0,1.4
2234,4110508,0.0,0.0
2235,5210158,0.0,0.0
2236,5104526,0.0,0.2
2237,2204808,0.0,0.0
2238,4310462,0.0,4.2
2239,1301803,0.0,0.0
2240,1503457,0.0,0.0
2241,2607208,0.0,0.0
2242,4110607,0.0,37.6
2243,5210208,0.0,0.0
2244,4207650,0.0,5.6
2245,3521200,0.4,0.4
2246,2305803,0.0,0.0
2247,3521309,0.0,0.0
2248,4207684,0.0,3.2
2249,2607307,0.0,0.0
2250,2404804,0.0,0.0
2251,1709807,0.0,0.0
2252,2305902,0.0,0.0
2253,3131505,0.2,3.2
2254,4207700,0.0,0.2
2255,2914109,0.0,0.0
2256,1400282,0.0,0.0
2257,2306009,0.0,0.0
2258,4110656,0.2,38.2
2259,3521408,0.0,13.6
2260,4207759,0.0,5.6
2261,4310504,0.0,15.2
2262,3131604,0.0,0.0
2263,2914208,0.2,0.0
2264,2914307,0.0,0.0
2265,1301852,0.0,0.0
2266,4207809,0.0,1.4
2267,3521507,0.0,2.6
2268,3521606,0.0,0.0
2269,2914406,0.0,0.0
2270,2914505,0.2,0.0
2271,4110706,0.0,11.0
2272,4207858,0.0,12.200000000000001
2273,2306108,0.0,0.0
2274,2914604,0.0,0.0
2275,4110805,0.0,0.0
2276,4207908,0.0,0.0
2277,1503507,0.0,0.0
2278,3202652,0.0,0.2
2279,2204907,0.0,0.0
2280,5210307,0.0,0.0
2281,4208005,0.0,0.8
2282,4310538,0.0,13.6
2283,2506905,0.0,0.0
2284,2802908,0.0,0.0
2285,2803005,0.0,0.0
2286,2914653,2.4000000000000004,2.5999999999999996
2287,3521705,0.0,4.4
2288,2914703,0.0,0.0
2289,5210406,0.8,0.0
2290,2803104,0.0,0.0
2291,3131703,0.0,38.199999999999996
2292,3131802,0.0,1.0
2293,3131901,0.0,8.2
2294,3301900,0.2,0.0
2295,2914802,0.0,0.0
2296,1710508,0.0,0.0
2297,3132008,0.0,0.8
2298,3132107,0.0,0.0
2299,2914901,2.6,3.6
2300,1301902,0.0,0.0
2301,2607406,0.0,0.0
2302,4310553,0.0,26.6
2303,2915007,0.0,0.0
2304,2915106,0.0,0.0
2305,2915205,0.0,0.0
2306,2915304,1.6,3.0
2307,3202702,0.0,1.2
2308,2915353,0.0,0.0
2309,3302007,0.0,0.0
2310,4110904,0.0,0.0
2311,3132206,0.0,1.0
2312,5210562,0.8,0.0
2313,5210604,0.8,0.0
2314,1710706,0.0,0.0
2315,3521804,0.0,27.4
2316,2607505,0.0,0.0
2317,2306207,0.0,0.0
2318,2205003,0.0,0.0
2319,4208104,0.0,0.2
2320,2105351,0.0,0.0
2321,3132305,0.0,4.0
2322,4110953,0.2,17.400000000000002
2323,2306256,0.6000000000000001,0.0
2324,1503606,0.0,0.0
2325,2404853,0.0,0.0
2326,5210802,0.0,0.0
2327,4208203,0.0,0.0
2328,3521903,0.0,0.0
2329,3522000,0.0,2.2
2330,2915403,0.0,0.0
2331,3132404,0.0,0.0
2332,2915502,0.0,0.0
2333,3302056,0.0,0.0
2334,2915601,0.0,1.8
2335,3132503,0.0,1.6
2336,1301951,0.0,0.0
2337,3132602,0.0,0.0
2338,2915700,0.0,0.0
2339,3132701,0.0,4.0
2340,4111001,0.0,60.6
2341,4111100,0.0,11.799999999999999
2342,2607653,0.0,0.0
2343,2915809,0.0,0.0
2344,3132800,0.0,38.199999999999996
2345,3132909,0.0,8.600000000000001
2346,3133006,0.0,0.0
2347,2915908,0.0,0.0
2348,3522109,0.0,35.6
2349,3133105,0.0,0.0
2350,5104542,0.0,0.0
2351,2916005,0.0,0.0
2352,3133204,0.0,17.4
2353,3133303,0.0,0.0
2354,3522158,0.4,0.4
2355,3302106,0.0,0.0
2356,5210901,0.0,0.0
2357,3133402,0.0,0.0
2358,2306306,0.0,0.0
2359,2916104,0.0,0.0
2360,2916203,0.0,0.0
2361,2916302,1.6,3.0
2362,3133501,0.0,2.0
2363,3522208,0.0,35.6
2364,2105401,0.0,0.0
2365,4111209,0.0,28.599999999999998
2366,4208302,0.0,0.0
2367,3202801,0.0,0.0
2368,4111258,0.0,0.2
2369,3302205,0.0,0.0
2370,2607703,0.0,0.0
2371,2916401,0.0,0.0
2372,3522307,0.0,31.6
2373,3522406,0.0,4.4
2374,3133600,0.2,1.8
2375,3522505,0.0,34.6
2376,2916500,0.0,0.0
2377,2306405,0.0,0.0
2378,3522604,0.0,11.0
2379,1302009,0.0,0.0
2380,4208401,0.0,15.2
2381,5211008,0.8,0.0
2382,3522653,0.0,4.4
2383,1710904,0.0,0.0
2384,2607752,0.0,0.0
2385,2916609,0.0,0.0
2386,2306504,0.0,0.0
2387,4208450,1.6,0.2
2388,3522703,0.0,2.2
2389,5004502,0.0,12.399999999999999
2390,1711100,0.0,0.0
2391,3522802,0.0,13.2
2392,2507002,0.0,0.0
2393,2803203,0.0,0.0
2394,2507101,0.2,0.0
2395,1101104,18.599999999999998,0.0
2396,4310579,0.0,0.0
2397,3522901,0.0,9.2
2398,3523008,0.0,0.0
2399,5211206,0.8,0.0
2400,3523107,0.0,39.0
2401,2916708,0.2,0.0
2402,4310603,0.0,12.4
2403,5004601,0.0,23.8
2404,2607802,0.0,0.0
2405,3202900,0.0,1.2
2406,2916807,0.0,0.0
2407,3523206,0.0,4.4
2408,2306553,0.0,0.0
2409,3523305,0.0,0.2
2410,5211305,0.0,0.0
2411,4310652,0.0,0.0
2412,3302254,0.0,0.0
2413,3133709,0.0,8.8
2414,3523404,0.0,9.2
2415,4310702,0.2,6.8
2416,2916856,0.4,0.6
2417,3523503,0.0,27.4
2418,2306603,0.0,0.0
2419,2507200,0.0,0.0
2420,2404903,0.0,0.0
2421,3133758,0.0,23.0
2422,5104559,0.0,0.0
2423,1600253,0.0,0.0
2424,5211404,0.8,0.0
2425,2205102,0.0,0.0
2426,3133808,0.0,8.8
2427,4111308,0.0,0.0
2428,3133907,0.2,1.2
2429,3134004,0.0,0.0
2430,2105427,0.0,0.0
2431,5104609,0.0,0.0
2432,3523602,0.0,8.2
2433,3523701,0.0,0.0
2434,2916906,0.2,0.0
2435,2917003,0.0,0.0
2436,3523800,0.0,9.8
2437,2917102,0.0,0.0
2438,3523909,0.2,41.0
2439,2917201,0.0,0.0
2440,2917300,2.6,3.6
2441,3134103,0.0,0.0
2442,3134202,0.0,0.0
2443,5211503,0.0,1.8
2444,3134301,0.2,0.0
2445,3524006,0.0,34.6
2446,1503705,0.0,0.0
2447,4208500,0.0,0.2
2448,3134400,0.0,4.2
2449,3134509,0.2,0.0
2450,3524105,0.0,0.0
2451,2917334,0.0,0.0
2452,3203007,0.0,1.2000000000000002
2453,4111407,0.0,0.0
2454,4111506,0.0,11.799999999999999
2455,4111555,0.0,0.0
2456,4111605,0.0,11.799999999999999
2457,5004700,0.0,3.4
2458,5211602,0.0,0.0
2459,4310751,0.0,13.6
2460,4310801,0.0,14.399999999999999
2461,2607901,0.0,0.0
2462,4208609,0.0,1.4
2463,2917359,0.0,0.0
2464,3524204,0.0,0.2
2465,4111704,0.0,57.6
2466,4310850,0.0,15.2
2467,3524303,0.0,2.8000000000000003
2468,3134608,0.0,7.199999999999999
2469,2405009,0.0,0.0
2470,2917409,0.0,0.0
2471,2507309,0.2,0.0
2472,2703403,0.0,0.0
2473,1503754,0.0,0.0
2474,3524402,0.2,1.8
2475,4111803,0.0,13.2
2476,3524501,0.0,1.2
2477,5104807,0.0,0.0
2478,3134707,0.0,0.0
2479,4208708,0.0,0.6
2480,2917508,0.0,0.0
2481,2205151,0.0,0.0
2482,3134806,0.0,23.0
2483,2703502,0.0,0.0
2484,4310876,0.0,28.0
2485,1503804,0.0,0.0
2486,3524600,0.0,2.4000000000000004
2487,4310900,0.2,6.8
2488,3134905,0.0,11.0
2489,4111902,0.0,11.799999999999999
2490,2917607,0.2,0.0
2491,3135001,0.0,38.199999999999996
2492,4311007,0.0,0.0
2493,2917706,0.0,0.0
2494,3203056,0.0,0.0
2495,2306702,0.0,0.0
2496,4311106,0.0,5.0
2497,4112009,0.0,40.4
2498,2306801,0.0,0.0
2499,2306900,0.0,0.0
2500,2917805,0.0,0.0
2501,3524709,0.0,11.0
2502,2307007,0.0,0.0
2503,4208807,0.0,0.4
2504,3135050,0.0,0.0
2505,2205201,0.0,0.0
2506,3524808,0.0,4.2
2507,3524907,0.0,0.2
2508,3135076,0.0,17.4
2509,3135100,0.0,0.0
2510,5211701,0.0,0.4
2511,4112108,0.0,11.799999999999999
2512,2405108,0.0,0.0
2513,2917904,0.0,0.0
2514,3525003,0.0,34.6
2515,2405207,0.0,0.0
2516,5104906,0.2,0.0
2517,4112207,0.2,38.2
2518,3135209,0.0,2.0
2519,2405306,0.0,0.0
2520,3135308,0.0,2.0
2521,2703601,0.0,0.0
2522,2803302,0.0,0.0
2523,3302270,0.0,0.0
2524,2405405,0.0,0.0
2525,4112306,0.0,57.6
2526,2803401,0.0,0.0
2527,3135357,0.0,2.0
2528,5004809,0.0,23.8
2529,4112405,0.0,0.0
2530,1302108,0.0,0.0
2531,2607950,0.0,0.0
2532,4311122,0.0,2.2
2533,5211800,0.0,0.0
2534,4208906,0.0,0.0
2535,5004908,0.0,0.0
2536,2703700,0.0,0.0
2537,2307106,0.0,0.0
2538,5005004,0.0,0.0
2539,4112504,0.0,11.799999999999999
2540,2405504,0.0,0.0
2541,2405603,0.0,0.0
2542,2205250,0.0,0.0
2543,2405702,0.0,0.0
2544,4112603,0.0,0.0
2545,3525102,0.0,2.8000000000000003
2546,4208955,0.0,12.200000000000001
2547,4311130,0.0,32.2
2548,3525201,0.0,9.2
2549,1100114,0.0,0.0
2550,5211909,0.0,0.0
2551,4112702,0.0,60.6
2552,2608008,0.0,0.0
2553,5005103,0.0,0.0
2554,2307205,0.0,0.0
2555,2105450,0.0,0.0
2556,2608057,0.0,0.0
2557,2205276,0.0,0.0
2558,3525300,0.0,9.2
2559,1711506,0.0,0.0
2560,5212006,0.0,0.0
2561,5105002,0.0,0.0
2562,3135407,0.2,1.2
2563,3135456,0.0,0.0
2564,2105476,0.0,0.0
2565,3135506,0.0,0.4
2566,2703759,0.0,0.0
2567,2918001,0.2,0.0
2568,3135605,0.0,32.4
2569,3135704,0.0,7.199999999999999
2570,3135803,0.0,0.0
2571,2918100,0.0,0.0
2572,2507408,0.0,0.0
2573,3525409,0.0,0.0
2574,3203106,0.0,0.2
2575,2205300,0.0,0.0
2576,3135902,0.0,0.0
2577,4112751,0.2,38.2
2578,5212055,2.4,0.0
2579,1100122,0.0,0.0
2580,2307254,0.0,0.0
2581,2918209,0.4,0.6
2582,2918308,0.0,0.0
2583,4209003,0.0,1.4
2584,3136009,0.0,0.0
2585,3136108,0.0,38.199999999999996
2586,3525508,0.2,1.8
2587,2608107,0.0,0.0
2588,2405801,0.0,0.0
2589,2205359,0.0,0.0
2590,2405900,0.0,0.0
2591,2918357,0.0,0.0
2592,2105500,0.0,0.0
2593,3136207,0.0,38.199999999999996
2594,3203130,0.0,1.2
2595,2507507,0.0,0.0
2596,3136306,0.0,0.6000000000000001
2597,3525607,0.0,8.8
2598,3136405,0.0,9.4
2599,2703809,0.0,0.0
2600,2608206,0.0,0.0
2601,2205409,0.0,0.0
2602,4112801,0.0,13.2
2603,2513653,0.0,0.0
2604,2205458,0.0,0.0
2605,4311155,0.0,26.400000000000002
2606,4209102,1.6,0.2
2607,3136504,0.0,0.0
2608,1200328,0.0,0.0
2609,4209151,0.0,0.0
2610,3525706,0.0,1.2
2611,2406007,0.0,0.0
2612,2205508,0.0,0.0
2613,3136520,0.0,0.0
2614,3136553,0.0,1.6
2615,2105609,0.0,0.0
2616,3136579,0.0,0.0
2617,5212105,0.0,0.0
2618,5105101,0.0,0.0
2619,2507606,0.0,0.0
2620,1711803,0.0,0.0
2621,3136652,0.0,8.8
2622,2507705,0.0,0.0
2623,2918407,0.0,0.0
2624,2307304,0.0,0.0
2625,2205516,0.0,0.0
2626,2307403,0.0,0.0
2627,2608255,0.2,0.0
2628,2918456,0.0,1.8
2629,2406106,0.0,0.0
2630,5105150,0.0,0.0
2631,3136702,0.0,0.0
2632,2205524,0.0,0.0
2633,4311205,0.0,32.2
2634,3525805,0.0,3.8000000000000003
2635,3525854,0.2,41.0
2636,2105658,0.0,0.0
2637,2507804,0.0,0.0
2638,2406155,0.2,0.0
2639,2703908,0.0,0.0
2640,3525904,0.0,34.6
2641,4112900,0.0,13.2
2642,2704005,0.0,0.0
2643,3526001,0.0,0.0
2644,2608305,0.2,0.0
2645,4209177,0.0,12.200000000000001
2646,3526100,0.0,2.4000000000000004
2647,3526209,0.0,35.6
2648,3136801,0.0,0.8
2649,4112959,0.0,0.0
2650,2608404,0.0,0.0
2651,2205532,0.0,0.0
2652,2507903,0.0,0.0
2653,2508000,0.0,0.0
2654,1302207,0.0,0.0
2655,3136900,0.0,23.0
2656,5105176,0.0,0.0
2657,1503903,0.0,1.0
2658,5105200,0.0,3.2
2659,2918506,0.0,0.0
2660,5212204,0.0,0.0
2661,4113007,0.0,0.0
2662,2918555,4.2,1.8
2663,2918605,0.0,0.0
2664,1302306,0.0,0.0
2665,5005152,0.0,0.0
2666,3136959,0.0,0.0
2667,4113106,0.0,11.799999999999999
2668,1302405,1.0,0.0
2669,4209201,0.0,1.4
2670,3137007,0.0,4.0
2671,5005202,0.0,0.2
2672,2918704,0.2,0.0
2673,3137106,0.0,0.0
2674,2803500,0.0,0.0
2675,4209300,0.0,0.0
2676,2105708,0.2,0.0
2677,2105807,0.2,0.0
2678,2105948,0.2,0.0
2679,2105906,0.2,0.0
2680,2508109,0.0,0.0
2681,2205557,0.0,0.0
2682,4311239,0.0,13.6
2683,2406205,0.0,0.0
2684,2704104,0.0,0.0
2685,1711902,0.0,0.0
2686,3137205,0.0,2.0
2687,2508208,0.2,0.0
2688,2608503,0.0,0.0
2689,2406304,0.0,0.0
2690,2205573,0.0,0.0
2691,2406403,0.0,0.0
2692,2205565,0.0,0.0
2693,2608453,0.0,0.0
2694,2105922,0.0,0.0
2695,2608602,0.2,0.0
2696,2205581,0.0,0.0
2697,2205599,0.0,0.0
2698,1711951,0.0,0.0
2699,2608701,0.0,0.0
2700,3137304,0.0,32.4
2701,4311270,0.0,28.0
2702,3137403,0.2,0.0
2703,3137502,0.0,0.0
2704,3137536,0.0,0.6000000000000001
2705,2608750,0.0,0.0
2706,2105963,0.0,0.0
2707,2406502,0.0,0.0
2708,2918753,0.0,0.0
2709,2406601,0.0,0.0
2710,5212253,0.0,0.0
2711,3137601,0.0,6.6
2712,2508307,0.0,0.0
2713,4311304,0.0,2.2
2714,4311254,0.2,10.0
2715,3526308,0.0,0.2
2716,2205540,0.0,0.0
2717,4209409,0.0,0.4
2718,5005251,0.0,12.399999999999999
2719,2918803,0.4,0.6
2720,3302304,0.0,0.2
2721,1712009,0.0,0.0
2722,4311403,0.0,12.4
2723,4311429,0.0,15.4
2724,4209458,0.0,0.2
2725,2105989,0.0,0.0
2726,2918902,0.0,0.0
2727,2919009,0.0,0.0
2728,2608800,0.2,0.0
2729,2919058,0.2,0.0
2730,2406700,0.0,0.0
2731,2406809,0.0,0.0
2732,3137700,0.0,1.2000000000000002
2733,2919108,0.0,0.0
2734,3137809,0.0,0.0
2735,5105234,0.0,0.0
2736,3137908,0.2,1.2
2737,2205607,0.0,0.0
2738,4113205,0.0,0.2
2739,2919157,0.0,0.0
2740,3203163,0.0,1.8
2741,3138005,0.0,0.2
2742,4113254,0.0,0.0
2743,1600279,0.0,0.0
2744,3526407,0.0,13.6
2745,2803609,0.0,0.0
2746,4113304,0.2,33.4
2747,3138104,0.0,32.4
2748,2508406,0.0,0.0
2749,4209508,0.0,0.2
2750,2919207,0.0,0.0
2751,4209607,0.0,1.4
2752,1712157,0.0,0.0
2753,3526506,0.2,0.0
2754,3138203,0.2,0.0
2755,2307502,0.0,0.0
2756,4311502,0.2,12.0
2757,3526605,1.2,0.0
2758,3138302,0.0,1.0
2759,4209706,0.0,0.2
2760,3526704,0.0,9.8
2761,3138351,0.0,0.0
2762,2919306,0.0,0.0
2763,3526803,0.0,9.2
2764,4209805,0.0,0.2
2765,3138401,0.0,0.0
2766,5212303,0.2,0.0
2767,4113403,0.0,60.6
2768,4311601,0.0,15.2
2769,3138500,0.0,0.0
2770,2919405,0.0,0.0
2771,4113429,0.0,11.799999999999999
2772,2106003,0.2,0.0
2773,3138609,0.0,0.0
2774,3526902,0.0,13.6
2775,3138625,0.0,0.0
2776,2608909,0.0,0.0
2777,2704203,0.0,0.0
2778,1504000,0.0,0.0
2779,2307601,0.0,0.0
2780,4113452,0.0,9.0
2781,3527009,0.0,11.0
2782,4209854,0.0,0.2
2783,4311627,0.0,14.399999999999999
2784,4311643,0.0,14.399999999999999
2785,3203205,0.0,0.2
2786,3527108,0.0,2.6
2787,2508505,0.0,0.0
2788,2919504,0.0,0.0
2789,1712405,0.0,0.0
2790,4113502,0.0,0.0
2791,4113601,0.0,0.0
2792,2508554,0.2,0.0
2793,4113700,0.0,60.6
2794,3138658,0.0,2.0
2795,4209904,0.0,0.2
2796,3527207,1.2,0.0
2797,2106102,0.0,0.0
2798,3527256,0.0,1.2
2799,3527306,0.0,9.2
2800,5105259,0.0,0.2
