,id_municipio,populacao_2019
4804,4309951,4013
4805,4310009,20350
4806,4310108,36899
4807,4310207,83475
4808,4310306,4078
4809,4310330,22800
4810,4310363,3120
4811,4310405,6167
4812,4310413,2226
4813,4310439,6640
4814,4310462,1889
4815,4310504,7241
4816,4310538,5499
4817,4310553,3465
4818,4310579,2094
4819,4310603,37620
4820,4310652,2419
4821,4310702,3324
4822,4310751,1910
4823,4310801,24293
4824,4310850,3810
4825,4310876,2692
4826,4310900,3561
4827,4311007,26680
4828,4311106,10848
4829,4311122,3716
4830,4311130,3503
4831,4311155,8560
4832,4311205,19293
4833,4311239,2903
4834,4311254,6452
4835,4311270,1609
4836,4311304,27807
4837,4311403,84014
4838,4311429,2564
4839,4311502,7480
4840,4311601,5219
4841,4311627,6054
4842,4311643,1714
4843,4311700,5445
4844,4311718,4587
4845,4311734,2981
4846,4311759,7299
4847,4311775,6714
4848,4311791,2691
4849,4311809,44161
4850,4311908,4402
4851,4311981,3885
4852,4312005,2031
4853,4312054,4009
4854,4312104,4823
4855,4312138,2540
4856,4312153,4515
4857,4312179,1648
4858,4312203,4377
4859,4312252,8075
4860,4312302,4925
4861,4312351,1453
4862,4312377,3226
4863,4312385,2548
4864,4312401,65264
4865,4312427,3085
4866,4312443,2949
4867,4312450,6568
4868,4312476,6407
4869,4312500,12804
4870,4312609,4954
4871,4312617,3162
4872,4312625,1893
4873,4312658,17624
4874,4312674,1682
4875,4312708,11695
4876,4312757,3625
4877,4312807,4759
4878,4312906,9916
4879,4312955,1775
4880,4313003,3330
4881,4313011,2698
4882,4313037,5352
4883,4313060,21615
4884,4313086,2553
4885,4313102,6512
4886,4313201,21353
4887,4313300,27257
4888,4313334,2242
4889,4313359,3689
4890,4313375,29300
4891,4313391,4196
4892,4313409,246748
4893,4313425,3323
4894,4313441,2211
4895,4313466,1719
4896,4313490,4164
4897,4313508,45994
4898,4313607,3828
4899,4313656,11318
4900,4313706,33303
4901,4313805,7057
4902,4313904,43667
4903,4313953,9174
4904,4314001,7657
4905,4314027,7611
4906,4314035,3837
4907,4314050,58272
4908,4314068,5702
4909,4314076,6535
4910,4314100,203275
4911,4314134,2293
4912,4314159,8487
4913,4314175,1982
4914,4314209,7730
4915,4314308,3874
4916,4314407,342405
4917,4314423,5742
4918,4314456,2579
4919,4314464,1941
4920,4314472,4350
4921,4314498,4871
4922,4314506,12271
4923,4314548,3003
4924,4314555,2304
4925,4314605,20663
4926,4314704,10084
4927,4314753,2098
4928,4314779,3904
4929,4314787,1547
4930,4314803,37079
4931,4314902,1483771
4932,4315008,4678
4933,4315057,2374
4934,4315073,1360
4935,4315107,10246
4936,4315131,1639
4937,4315149,2901
4938,4315156,6244
4939,4315172,1947
4940,4315206,3919
4941,4315305,22687
4942,4315313,1849
4943,4315321,2788
4944,4315354,3796
4945,4315404,11549
4946,4315453,2090
4947,4315503,15789
4948,4315552,2752
4949,4315602,211005
4950,4315701,38275
4951,4315750,4653
4952,4315800,11393
4953,4315909,5867
4954,4315958,2323
4955,4316006,21349
4956,4316105,10601
4957,4316204,5130
4958,4316303,6847
4959,4316402,39422
4960,4316428,2609
4961,4316436,2650
4962,4316451,12449
4963,4316477,2733
4964,4316501,7799
4965,4316600,16270
4966,4316709,7994
4967,4316733,1639
4968,4316758,6603
4969,4316808,130416
4970,4316907,282123
4971,4316956,6331
4972,4316972,2562
4973,4317004,8098
4974,4317103,77027
4975,4317202,73254
4976,4317251,1729
4977,4317301,29676
4978,4317400,49425
4979,4317509,77593
4980,4317558,2128
4981,4317608,42894
4982,4317707,10175
4983,4317756,2019
4984,4317806,13885
4985,4317905,14257
4986,4317954,2324
4987,4318002,60282
4988,4318051,3074
4989,4318101,18335
4990,4318200,21710
4991,4318309,62105
4992,4318408,24248
4993,4318424,4657
4994,4318432,2552
4995,4318440,2824
4996,4318457,2537
4997,4318465,1971
4998,4318481,4804
4999,4318499,2073
5000,4318507,27568
5001,4318606,6933
5002,4318614,2408
5003,4318622,3527
5004,4318705,236835
5005,4318804,43582
5006,4318903,33468
5007,4319000,21556
5008,4319109,5426
5009,4319125,3234
5010,4319158,7673
5011,4319208,5265
5012,4319307,5790
5013,4319356,3801
5014,4319364,2009
5015,4319372,2947
5016,4319406,16198
5017,4319505,25685
5018,4319604,23621
5019,4319703,3299
5020,4319711,2242
5021,4319737,2727
5022,4319752,2243
5023,4319802,8721
5024,4319901,81734
5025,4320008,141075
5026,4320107,24489
5027,4320206,10750
5028,4320230,2907
5029,4320263,7421
5030,4320305,5100
5031,4320321,2779
5032,4320354,5581
5033,4320404,17502
5034,4320453,1962
5035,4320503,5415
5036,4320552,6486
5037,4320578,1970
5038,4320602,3657
5039,4320651,2384
5040,4320677,10172
5041,4320701,14967
5042,4320800,31002
5043,4320859,4719
5044,4320909,24111
5045,4321006,10584
5046,4321105,17300
5047,4321204,57466
5048,4321303,26862
5049,4321329,3072
5050,4321352,5481
5051,4321402,13485
5052,4321436,11204
5053,4321451,33232
5054,4321469,3030
5055,4321477,5704
5056,4321493,2806
5057,4321501,38732
5058,4321600,51715
5059,4321626,2336
5060,4321634,2668
5061,4321667,11053
5062,4321709,28220
5063,4321808,23906
5064,4321832,2697
5065,4321857,4271
5066,4321907,23906
5067,4321956,5802
5068,4322004,29538
5069,4322103,5678
5070,4322152,4569
5071,4322186,1472
5072,4322202,23948
5073,4322251,4855
5074,4322301,7893
5075,4322327,3438
5076,4322343,2015
5077,4322350,1154
5078,4322376,2338
5079,4322400,126970
5080,4322509,66218
5081,4322525,3497
5082,4322533,11781
5083,4322541,5913
5084,4322558,2113
5085,4322608,71554
5086,4322707,26863
5087,4322806,26241
5088,4322855,1815
5089,4322905,4756
5090,4323002,255224
5091,4323101,4670
5092,4323200,2882
5093,4323309,3385
5094,4323358,2091
5095,4323408,4358
5096,4323457,4280
5097,4323507,2752
5098,4323606,1561
5099,4323705,2851
5100,4323754,3133
5101,4323770,3014
5102,4323804,16408
5103,5000203,15522
5104,5000252,5343
5105,5000609,39396
5106,5000708,25135
5107,5000807,9035
5108,5000856,10780
5109,5000906,8956
5110,5001003,25745
5111,5001102,47871
5112,5001243,12149
5113,5001508,6788
5114,5001904,23024
5115,5002001,11329
5116,5002100,24629
5117,5002159,7875
5118,5002209,21976
5119,5002308,11872
5120,5002407,30174
5121,5002605,13711
5122,5002704,895982
5123,5002803,6116
5124,5002902,21939
5125,5002951,25218
5126,5003108,5947
5127,5003157,15253
5128,5003207,111435
5129,5003256,20823
5130,5003306,33543
5131,5003454,12924
5132,5003488,11385
5133,5003504,5924
5134,5003702,222949
5135,5003751,12353
5136,5003801,19189
5137,5003900,3051
5138,5004007,9965
5139,5004106,9895
5140,5004304,16078
5141,5004403,7610
5142,5004502,24839
5143,5004601,21142
5144,5004700,23187
5145,5004809,9110
5146,5004908,7187
5147,5005004,26097
5148,5005103,4027
5149,5005152,6712
5150,5005202,23331
5151,5005251,7341
5152,5005400,47083
5153,5005608,28013
5154,5005681,18366
5155,5005707,54878
5156,5005806,13930
5157,5006002,21882
5158,5006200,54374
5159,5006259,3814
5160,5006275,5555
5161,5006309,42148
5162,5006358,14228
5163,5006408,7674
5164,5006606,92526
5165,5006903,17131
5166,5007109,24615
5167,5007208,37514
5168,5007307,4831
5169,5007406,19746
5170,5007505,5499
5171,5007554,7851
5172,5007695,26771
5173,5007703,10791
5174,5007802,6529
5175,5007901,57665
5176,5007935,19274
5177,5007950,11552
5178,5007976,3588
5179,5008008,21806
5180,5008305,121388
5181,5008404,6102
5182,5100102,5399
5183,5100201,25721
5184,5100250,51782
5185,5100300,19044
5186,5100359,6822
5187,5100409,12030
5188,5100508,11356
5189,5100607,10847
5190,5100805,10133
5191,5101001,3100
5192,5101209,935
5193,5101258,16822
5194,5101308,9607
5195,5101407,22354
5196,5101605,8564
5197,5101704,34966
5198,5101803,61012
5199,5101852,6580
5200,5101902,19695
5201,5102504,94376
5202,5102603,15980
5203,5102637,35360
5204,5102678,44041
5205,5102686,6891
5206,5102694,4743
5207,5102702,21579
5208,5102793,10305
5209,5102850,8729
5210,5103007,19752
5211,5103056,12149
5212,5103106,5700
5213,5103205,33438
5214,5103254,38582
5215,5103304,20763
5216,5103353,30933
5217,5103361,4038
5218,5103379,19750
5219,5103403,612547
5220,5103437,5219
5221,5103452,9462
5222,5103502,22041
5223,5103601,8178
5224,5103700,14192
5225,5103809,3494
5226,5103858,7648
5227,5103908,5540
5228,5103957,3026
5229,5104104,35816
5230,5104203,15141
5231,5104500,2752
5232,5104526,7667
5233,5104542,6737
5234,5104559,3802
5235,5104609,13345
5236,5104807,27776
5237,5104906,8409
5238,5105002,8793
5239,5105101,34974
5240,5105150,40997
5241,5105176,15865
5242,5105200,11221
5243,5105234,6121
5244,5105259,65534
5245,5105309,2077
5246,5105507,16128
5247,5105580,10499
5248,5105606,16566
5249,5105622,27739
5250,5105903,15336
5251,5106000,5989
5252,5106109,13216
5253,5106158,15288
5254,5106174,3849
5255,5106182,6640
5256,5106190,3718
5257,5106208,3829
5258,5106216,12787
5259,5106224,45378
5260,5106232,20301
5261,5106240,11982
5262,5106257,21374
5263,5106265,9178
5264,5106273,4004
5265,5106281,5074
5266,5106299,11225
5267,5106307,22563
5268,5106315,2640
5269,5106372,17626
5270,5106422,34976
5271,5106455,2662
5272,5106505,32843
5273,5106653,6711
5274,5106703,1576
5275,5106752,45436
5276,5106778,12517
5277,5106802,5410
5278,5106828,12017
5279,5106851,2963
5280,5107008,16219
5281,5107040,62019
5282,5107065,17479
5283,5107107,18906
5284,5107156,2732
5285,5107180,10206
5286,5107198,2405
5287,5107206,5156
5288,5107248,4525
5289,5107263,3146
5290,5107297,4063
5291,5107305,20664
5292,5107354,5595
5293,5107404,4727
5294,5107578,4001
5295,5107602,232491
5296,5107701,17151
5297,5107743,2564
5298,5107750,3365
5299,5107768,3429
5300,5107776,8371
5301,5107792,5174
5302,5107800,16628
5303,5107859,11708
5304,5107875,25881
5305,5107883,1650
5306,5107909,142996
5307,5107925,90313
5308,5107941,9489
5309,5107958,103750
5310,5108006,13705
5311,5108055,9667
5312,5108105,3805
5313,5108204,3609
5314,5108303,3525
5315,5108352,3127
5316,5108402,284971
5317,5108501,11309
5318,5108600,26037
5319,5108808,4519
5320,5108857,3278
5321,5108907,8641
5322,5108956,9178
5323,5200050,8773
5324,5200100,20042
5325,5200134,22366
5326,5200159,2516
5327,5200175,5735
5328,5200209,1850
5329,5200258,212440
5330,5200308,27653
5331,5200506,1995
5332,5200555,6414
5333,5200605,7624
5334,5200803,8660
5335,5200829,3812
5336,5200852,6111
5337,5200902,3126
5338,5201108,386923
5339,5201207,1149
5340,5201306,21850
5341,5201405,578179
5342,5201454,2474
5343,5201504,4198
5344,5201603,3522
5345,5201702,20118
5346,5201801,10308
5347,5202155,7770
5348,5202353,2612
5349,5202502,9875
5350,5202601,3120
5351,5202809,2417
5352,5203104,5138
5353,5203203,11167
5354,5203302,29975
5355,5203401,8841
5356,5203500,25216
5357,5203559,9706
5358,5203575,4405
5359,5203609,3703
5360,5203807,5779
5361,5203906,9459
5362,5203939,2488
5363,5203962,3292
5364,5204003,7993
5365,5204102,12484
5366,5204201,1351
5367,5204250,8067
5368,5204300,16009
5369,5204409,18913
5370,5204508,91162
5371,5204557,3804
5372,5204607,3630
5373,5204656,3640
5374,5204706,12626
5375,5204805,7589
5376,5204854,7789
5377,5204904,19887
5378,5204953,2141
5379,5205000,10082
5380,5205059,3435
5381,5205109,108823
5382,5205208,5070
5383,5205307,9709
5384,5205406,22191
5385,5205455,8606
5386,5205471,10167
5387,5205497,71376
5388,5205513,20240
5389,5205521,3382
5390,5205703,2327
5391,5205802,11110
5392,5205901,9723
5393,5206206,58997
5394,5206305,2966
5395,5206404,16949
5396,5206503,3486
5397,5206602,2854
5398,5206701,3311
5399,5206800,2938
5400,5206909,2094
5401,5207105,2484
5402,5207253,7322
5403,5207352,3699
5404,5207402,12372
5405,5207501,3275
5406,5207535,6627
5407,5207600,5637
5408,5207808,13292
5409,5207907,16557
5410,5208004,121617
5411,5208103,4248
5412,5208152,3818
5413,5208301,4804
5414,5208400,11231
5415,5208509,5600
5416,5208608,70084
5417,5208707,1516113
5418,5208806,44289
5419,5208905,22645
5420,5209101,34095
5421,5209150,5898
5422,5209200,14209
5423,5209291,1996
5424,5209408,3893
5425,5209457,1794
5426,5209606,3724
5427,5209705,21706
5428,5209804,3564
5429,5209903,13947
5430,5209937,6194
5431,5209952,15611
5432,5210000,52866
5433,5210109,26985
5434,5210158,2893
5435,5210208,31531
5436,5210307,2800
5437,5210406,42900
5438,5210562,4676
5439,5210604,5237
5440,5210802,4539
5441,5210901,22981
5442,5211008,4997
5443,5211206,25768
5444,5211305,7178
5445,5211404,8938
5446,5211503,104742
5447,5211602,2370
5448,5211701,6048
5449,5211800,50511
5450,5211909,100882
5451,5212006,2879
5452,5212055,2490
5453,5212105,7387
5454,5212204,18478
5455,5212253,1588
5456,5212303,7647
5457,5212501,208299
5458,5212600,2368
5459,5212709,8882
5460,5212808,9503
5461,5212907,2236
5462,5212956,4351
5463,5213004,14080
5464,5213053,2597
5465,5213087,29070
5466,5213103,66801
5467,5213400,1529
5468,5213509,8606
5469,5213707,8055
5470,5213756,13396
5471,5213772,4479
5472,5213806,46136
5473,5213855,2248
5474,5213905,4290
5475,5214002,15659
5476,5214051,4887
5477,5214101,3778
5478,5214408,9142
5479,5214507,29850
5480,5214606,46388
5481,5214705,2352
5482,5214804,2210
5483,5214838,12869
5484,5214861,8164
5485,5214879,2929
5486,5214903,3264
5487,5215009,9853
5488,5215207,2913
5489,5215231,115711
5490,5215256,4495
5491,5215306,15615
5492,5215405,3759
5493,5215504,6667
5494,5215603,33835
5495,5215652,3464
5496,5215702,28858
5497,5215801,2381
5498,5215900,3585
5499,5216007,2615
5500,5216304,10057
5501,5216403,10988
5502,5216452,3129
5503,5216809,10281
5504,5216908,2253
5505,5217104,24524
5506,5217203,10385
5507,5217302,24908
5508,5217401,31458
5509,5217609,89918
5510,5217708,17819
5511,5218003,45394
5512,5218052,3881
5513,5218102,4011
5514,5218300,36900
5515,5218391,3223
5516,5218508,50065
5517,5218607,10918
5518,5218706,4801
5519,5218789,4493
5520,5218805,235647
5521,5218904,19882
5522,5219001,7637
5523,5219100,6560
5524,5219209,2855
5525,5219258,5459
5526,5219308,38648
5527,5219357,3809
5528,5219407,8756
5529,5219456,3343
5530,5219506,2319
5531,5219605,3355
5532,5219704,8744
5533,5219712,4821
5534,5219738,6283
5535,5219753,74744
5536,5219803,12949
5537,5219902,6264
5538,5220009,13740
5539,5220058,1381
5540,5220108,33817
5541,5220157,5167
5542,5220207,21993
5543,5220264,4057
5544,5220280,2036
5545,5220405,20645
5546,5220454,115371
5547,5220504,8544
5548,5220603,20695
5549,5220686,6856
5550,5220702,2989
5551,5221007,3529
5552,5221080,3458
5553,5221197,8043
5554,5221304,2833
5555,5221403,127599
5556,5221452,3500
5557,5221502,4598
5558,5221551,5281
5559,5221577,2854
5560,5221601,40532
5561,5221700,13843
5562,5221809,3072
5563,5221858,168468
5564,5221908,3827
5565,5222005,13863
5566,5222054,8743
5567,5222203,6171
5568,5222302,5821
5569,5300108,3015268
