,id_municipio,total,automovel,bonde,caminhao,caminhao trator,caminhonete,camioneta,chassi plataf,ciclomotor,micro-onibus,motocicleta,motoneta,onibus,quadriciclo,reboque,semi-reboque,side-car,outros,trator estei,trator rodas,triciclo,utilitario
818,3149002,1031.0,453.0,0.0,24.0,0.0,83.0,9.0,0.0,2.0,6.0,414.0,5.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
819,3149101,6174.0,3391.0,0.0,216.0,9.0,679.0,150.0,0.0,33.0,39.0,1496.0,15.0,36.0,0.0,57.0,16.0,1.0,0.0,0.0,0.0,5.0,31.0
820,3149150,2316.0,751.0,0.0,43.0,1.0,213.0,39.0,0.0,1.0,7.0,1078.0,71.0,43.0,0.0,64.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
821,3149200,1836.0,1116.0,0.0,64.0,30.0,224.0,48.0,0.0,11.0,10.0,182.0,29.0,15.0,0.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,15.0
822,3149309,36967.0,20441.0,0.0,1541.0,444.0,2842.0,1076.0,0.0,296.0,211.0,7315.0,1056.0,180.0,0.0,642.0,628.0,1.0,10.0,0.0,15.0,20.0,249.0
823,3149408,912.0,487.0,0.0,23.0,0.0,77.0,14.0,0.0,8.0,10.0,266.0,3.0,6.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0
824,3149507,1722.0,983.0,0.0,71.0,39.0,140.0,45.0,0.0,5.0,12.0,283.0,47.0,6.0,0.0,36.0,40.0,1.0,0.0,0.0,0.0,2.0,12.0
825,3149606,2544.0,1009.0,0.0,117.0,41.0,269.0,67.0,0.0,12.0,25.0,818.0,53.0,20.0,0.0,38.0,53.0,0.0,0.0,0.0,0.0,0.0,22.0
826,3149705,6911.0,3250.0,0.0,174.0,11.0,687.0,94.0,0.0,9.0,17.0,2021.0,338.0,24.0,0.0,227.0,18.0,11.0,3.0,0.0,0.0,5.0,22.0
827,3149804,9523.0,5192.0,0.0,453.0,196.0,1227.0,230.0,0.0,28.0,76.0,1167.0,230.0,107.0,0.0,252.0,276.0,2.0,2.0,0.0,0.0,9.0,76.0
828,3149903,14555.0,8005.0,0.0,580.0,243.0,1365.0,372.0,0.0,16.0,55.0,2526.0,319.0,92.0,0.0,614.0,239.0,2.0,9.0,0.0,0.0,10.0,108.0
829,3149952,2013.0,1048.0,0.0,61.0,7.0,165.0,42.0,0.0,13.0,5.0,562.0,15.0,31.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0
830,3150000,926.0,355.0,0.0,17.0,0.0,88.0,10.0,0.0,10.0,9.0,383.0,14.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
831,3150109,1526.0,658.0,0.0,76.0,2.0,193.0,59.0,0.0,17.0,11.0,441.0,10.0,10.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
832,3150158,4983.0,2088.0,0.0,274.0,13.0,516.0,112.0,0.0,11.0,16.0,1689.0,143.0,31.0,0.0,67.0,10.0,0.0,0.0,0.0,0.0,1.0,12.0
833,3150208,1565.0,838.0,0.0,47.0,3.0,127.0,32.0,0.0,11.0,7.0,424.0,13.0,24.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,1.0,8.0
834,3150307,2087.0,1115.0,0.0,67.0,3.0,215.0,62.0,0.0,2.0,15.0,527.0,20.0,9.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0
835,3150406,3288.0,1331.0,0.0,136.0,10.0,301.0,40.0,0.0,1.0,13.0,1364.0,29.0,20.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,1.0,13.0
836,3150505,6058.0,2472.0,0.0,324.0,30.0,739.0,95.0,0.0,7.0,16.0,1872.0,234.0,37.0,0.0,141.0,41.0,0.0,2.0,0.0,0.0,0.0,48.0
837,3150539,1296.0,614.0,0.0,52.0,0.0,104.0,13.0,0.0,15.0,6.0,424.0,16.0,13.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
838,3150570,1819.0,555.0,0.0,31.0,4.0,125.0,29.0,0.0,0.0,8.0,957.0,49.0,23.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
839,3150604,4441.0,1919.0,0.0,188.0,8.0,469.0,62.0,0.0,3.0,17.0,1611.0,64.0,32.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0,1.0,18.0
840,3150703,2833.0,1204.0,0.0,197.0,106.0,349.0,49.0,0.0,10.0,25.0,333.0,63.0,17.0,0.0,265.0,203.0,0.0,1.0,0.0,0.0,0.0,11.0
841,3150802,7278.0,3082.0,0.0,226.0,12.0,609.0,115.0,0.0,12.0,39.0,2874.0,74.0,109.0,0.0,48.0,15.0,0.0,0.0,0.0,0.0,9.0,54.0
842,3150901,2521.0,1130.0,0.0,70.0,1.0,235.0,78.0,0.0,17.0,26.0,821.0,39.0,45.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0
843,3151008,5002.0,2878.0,0.0,273.0,21.0,493.0,149.0,0.0,12.0,32.0,903.0,33.0,37.0,0.0,107.0,25.0,0.0,0.0,0.0,0.0,0.0,39.0
844,3151107,10299.0,4754.0,0.0,722.0,82.0,660.0,162.0,0.0,95.0,40.0,2955.0,418.0,65.0,0.0,215.0,90.0,0.0,1.0,0.0,1.0,2.0,37.0
845,3151206,29889.0,12601.0,0.0,598.0,135.0,2162.0,690.0,0.0,354.0,75.0,9402.0,2290.0,216.0,0.0,1000.0,154.0,0.0,5.0,0.0,0.0,42.0,165.0
846,3151305,5135.0,2632.0,0.0,169.0,5.0,476.0,96.0,0.0,186.0,27.0,1275.0,101.0,17.0,0.0,117.0,5.0,3.0,2.0,0.0,0.0,1.0,23.0
847,3151404,19479.0,8667.0,0.0,592.0,329.0,1565.0,328.0,0.0,19.0,116.0,5754.0,1054.0,106.0,0.0,432.0,389.0,4.0,4.0,0.0,2.0,12.0,106.0
848,3151503,26531.0,13032.0,0.0,1000.0,80.0,3124.0,624.0,0.0,201.0,93.0,6287.0,832.0,116.0,0.0,565.0,93.0,1.0,2.0,0.0,0.0,27.0,454.0
849,3151602,5850.0,3112.0,0.0,210.0,109.0,540.0,155.0,0.0,19.0,21.0,766.0,328.0,94.0,0.0,358.0,116.0,0.0,0.0,0.0,0.0,0.0,22.0
850,3151701,13051.0,5894.0,0.0,442.0,25.0,1571.0,246.0,0.0,12.0,68.0,4325.0,199.0,44.0,0.0,131.0,24.0,0.0,0.0,0.0,1.0,2.0,67.0
851,3151800,119743.0,74266.0,0.0,2971.0,1131.0,9654.0,4936.0,0.0,259.0,634.0,17781.0,3156.0,560.0,0.0,1455.0,1350.0,1.0,39.0,0.0,26.0,19.0,1505.0
852,3151909,4030.0,1416.0,0.0,108.0,2.0,260.0,39.0,0.0,25.0,14.0,2017.0,70.0,21.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0
853,3152006,16075.0,7463.0,0.0,524.0,100.0,1686.0,246.0,0.0,295.0,37.0,3346.0,1394.0,183.0,0.0,573.0,141.0,10.0,1.0,1.0,3.0,7.0,65.0
854,3152105,34124.0,17900.0,0.0,1224.0,142.0,2541.0,739.0,1.0,291.0,91.0,9101.0,821.0,176.0,0.0,580.0,195.0,5.0,4.0,0.0,5.0,56.0,252.0
855,3152131,910.0,307.0,0.0,19.0,0.0,92.0,6.0,0.0,1.0,0.0,444.0,10.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
856,3152170,2507.0,1069.0,0.0,70.0,6.0,251.0,44.0,0.0,4.0,31.0,887.0,53.0,49.0,0.0,32.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0
857,3152204,22428.0,6539.0,0.0,526.0,9.0,1398.0,287.0,0.0,68.0,42.0,11537.0,1086.0,314.0,0.0,539.0,17.0,0.0,1.0,0.0,0.0,10.0,55.0
858,3152303,4239.0,1705.0,0.0,110.0,9.0,376.0,59.0,0.0,21.0,11.0,1752.0,90.0,38.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,3.0,15.0
859,3152402,5211.0,1925.0,0.0,103.0,4.0,461.0,96.0,0.0,35.0,26.0,2209.0,167.0,43.0,0.0,122.0,7.0,0.0,0.0,0.0,0.0,2.0,11.0
860,3152501,99228.0,57240.0,0.0,3302.0,557.0,8861.0,3756.0,0.0,542.0,360.0,17086.0,3240.0,599.0,0.0,1666.0,643.0,2.0,17.0,0.0,31.0,39.0,1287.0
861,3152600,3220.0,1805.0,0.0,119.0,19.0,267.0,127.0,0.0,22.0,23.0,677.0,37.0,20.0,0.0,55.0,28.0,0.0,1.0,0.0,0.0,0.0,20.0
862,3152709,5340.0,2393.0,0.0,165.0,6.0,376.0,108.0,0.0,11.0,30.0,1966.0,99.0,28.0,0.0,104.0,7.0,1.0,1.0,0.0,0.0,5.0,40.0
863,3152808,16611.0,8210.0,0.0,489.0,76.0,1969.0,332.0,0.0,66.0,161.0,3154.0,1251.0,138.0,0.0,565.0,97.0,0.0,2.0,0.0,2.0,26.0,73.0
864,3152907,6673.0,3668.0,0.0,392.0,125.0,626.0,194.0,0.0,30.0,30.0,1078.0,127.0,42.0,0.0,175.0,144.0,5.0,1.0,0.0,2.0,3.0,31.0
865,3153004,2448.0,1151.0,0.0,105.0,17.0,392.0,31.0,0.0,3.0,24.0,607.0,17.0,13.0,0.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,13.0
866,3153103,2319.0,777.0,0.0,33.0,0.0,151.0,19.0,0.0,8.0,10.0,1256.0,23.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
867,3153202,1292.0,583.0,0.0,62.0,13.0,184.0,18.0,0.0,4.0,3.0,350.0,16.0,23.0,0.0,17.0,12.0,0.0,0.0,2.0,0.0,0.0,5.0
868,3153301,1182.0,556.0,0.0,31.0,1.0,127.0,18.0,0.0,1.0,12.0,393.0,5.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
869,3153400,10631.0,5023.0,0.0,358.0,123.0,1262.0,177.0,0.0,19.0,42.0,2646.0,280.0,137.0,0.0,324.0,176.0,7.0,2.0,0.0,0.0,4.0,51.0
870,3153608,5862.0,3613.0,0.0,274.0,80.0,440.0,193.0,0.0,47.0,32.0,814.0,48.0,33.0,0.0,126.0,124.0,0.0,1.0,0.0,0.0,2.0,35.0
871,3153707,1412.0,832.0,0.0,60.0,10.0,123.0,17.0,0.0,1.0,6.0,257.0,21.0,11.0,0.0,52.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0
872,3153806,,,,,,,,,,,,,,,,,,,,,,
873,3153905,8050.0,4410.0,0.0,131.0,15.0,456.0,220.0,0.0,12.0,58.0,2451.0,123.0,35.0,0.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0
874,3154002,12734.0,5040.0,0.0,365.0,48.0,890.0,131.0,0.0,143.0,56.0,5424.0,189.0,97.0,0.0,226.0,73.0,2.0,0.0,0.0,0.0,9.0,41.0
875,3154101,3993.0,2270.0,0.0,196.0,25.0,328.0,79.0,0.0,25.0,32.0,827.0,75.0,32.0,0.0,65.0,22.0,0.0,1.0,0.0,1.0,4.0,11.0
876,3154150,3527.0,1736.0,0.0,135.0,15.0,310.0,68.0,0.0,18.0,17.0,1073.0,59.0,18.0,0.0,48.0,12.0,0.0,0.0,0.0,9.0,1.0,8.0
877,3154200,7776.0,3968.0,0.0,279.0,18.0,910.0,178.0,0.0,8.0,25.0,2118.0,71.0,44.0,0.0,111.0,10.0,0.0,0.0,0.0,0.0,14.0,22.0
878,3154309,9458.0,3607.0,0.0,282.0,22.0,850.0,153.0,0.0,16.0,57.0,3433.0,770.0,62.0,0.0,130.0,22.0,1.0,0.0,0.0,4.0,9.0,40.0
879,3154408,2747.0,1312.0,0.0,184.0,32.0,278.0,117.0,0.0,4.0,15.0,639.0,22.0,33.0,0.0,74.0,29.0,0.0,0.0,0.0,1.0,0.0,7.0
880,3154457,2778.0,1095.0,0.0,107.0,24.0,234.0,24.0,0.0,12.0,9.0,1042.0,61.0,37.0,0.0,98.0,29.0,3.0,0.0,0.0,2.0,1.0,0.0
881,3154507,3394.0,1056.0,0.0,83.0,8.0,240.0,42.0,0.0,5.0,13.0,1749.0,88.0,54.0,0.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
882,3154606,119492.0,73209.0,0.0,2794.0,272.0,7127.0,4148.0,0.0,215.0,672.0,27047.0,1081.0,688.0,0.0,1647.0,252.0,1.0,12.0,0.0,7.0,69.0,251.0
883,3154705,1454.0,867.0,0.0,44.0,19.0,109.0,36.0,0.0,5.0,16.0,252.0,22.0,6.0,0.0,49.0,24.0,1.0,0.0,0.0,0.0,0.0,4.0
884,3154804,5037.0,2859.0,0.0,143.0,27.0,445.0,188.0,0.0,7.0,38.0,1052.0,116.0,21.0,0.0,46.0,24.0,0.0,1.0,0.0,2.0,2.0,66.0
885,3154903,5506.0,2959.0,0.0,223.0,53.0,492.0,108.0,0.0,57.0,11.0,1281.0,36.0,53.0,0.0,108.0,93.0,0.0,0.0,0.0,0.0,2.0,30.0
886,3155108,1175.0,380.0,0.0,16.0,0.0,105.0,37.0,0.0,7.0,12.0,546.0,32.0,17.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
887,3155009,1308.0,690.0,0.0,29.0,0.0,104.0,14.0,0.0,10.0,10.0,406.0,10.0,13.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
888,3155207,2761.0,871.0,0.0,57.0,1.0,169.0,34.0,0.0,0.0,5.0,1558.0,23.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
889,3155306,3259.0,1515.0,0.0,200.0,8.0,343.0,40.0,0.0,1.0,10.0,1009.0,60.0,15.0,0.0,39.0,6.0,0.0,0.0,0.0,0.0,1.0,12.0
890,3155405,4387.0,2644.0,0.0,230.0,13.0,351.0,137.0,0.0,25.0,29.0,677.0,50.0,51.0,0.0,128.0,15.0,1.0,0.0,0.0,0.0,2.0,34.0
891,3155504,9431.0,4473.0,0.0,443.0,55.0,1393.0,140.0,0.0,29.0,47.0,2069.0,187.0,264.0,0.0,204.0,54.0,1.0,1.0,0.0,0.0,7.0,64.0
892,3155603,12625.0,3746.0,0.0,278.0,12.0,995.0,91.0,0.0,9.0,66.0,6531.0,544.0,251.0,0.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,27.0
893,3155702,6580.0,4000.0,0.0,262.0,35.0,612.0,173.0,0.0,41.0,24.0,1123.0,39.0,46.0,0.0,139.0,28.0,0.0,0.0,0.0,3.0,8.0,47.0
894,3155801,10569.0,5573.0,0.0,312.0,9.0,842.0,258.0,0.0,204.0,54.0,2734.0,181.0,45.0,0.0,224.0,14.0,5.0,1.0,0.0,0.0,10.0,103.0
895,3155900,7137.0,3630.0,0.0,517.0,44.0,585.0,360.0,0.0,13.0,43.0,1501.0,189.0,64.0,0.0,108.0,28.0,0.0,0.0,0.0,5.0,2.0,48.0
896,3156007,4660.0,1582.0,0.0,103.0,0.0,473.0,90.0,0.0,12.0,51.0,2116.0,121.0,57.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0
897,3156106,2108.0,1099.0,0.0,49.0,6.0,178.0,41.0,0.0,5.0,20.0,622.0,30.0,11.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0
898,3156205,1032.0,597.0,0.0,33.0,0.0,64.0,19.0,0.0,7.0,8.0,266.0,8.0,4.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
899,3156304,4646.0,2022.0,0.0,336.0,72.0,356.0,47.0,0.0,48.0,12.0,1347.0,150.0,42.0,0.0,86.0,73.0,9.0,0.0,0.0,0.0,4.0,42.0
900,3156403,1776.0,1015.0,0.0,61.0,19.0,187.0,30.0,0.0,3.0,28.0,256.0,50.0,16.0,0.0,64.0,32.0,0.0,0.0,0.0,1.0,4.0,10.0
901,3156452,2760.0,1094.0,0.0,113.0,12.0,205.0,34.0,0.0,18.0,7.0,1159.0,19.0,46.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0
902,3156502,1180.0,393.0,0.0,29.0,0.0,100.0,12.0,0.0,0.0,10.0,588.0,20.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
903,3156601,2442.0,834.0,0.0,40.0,2.0,251.0,36.0,0.0,4.0,6.0,1162.0,38.0,35.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
904,3156700,56060.0,30822.0,0.0,900.0,947.0,3280.0,1603.0,0.0,79.0,242.0,14733.0,795.0,391.0,0.0,509.0,1327.0,2.0,0.0,3.0,8.0,22.0,397.0
905,3156809,6847.0,2626.0,0.0,215.0,4.0,629.0,98.0,0.0,22.0,51.0,2936.0,52.0,81.0,0.0,94.0,6.0,0.0,2.0,0.0,0.0,8.0,23.0
906,3156908,18399.0,9913.0,0.0,661.0,227.0,2243.0,593.0,0.0,148.0,114.0,2863.0,469.0,138.0,0.0,486.0,333.0,0.0,1.0,0.0,1.0,4.0,205.0
907,3157005,21130.0,7233.0,0.0,557.0,112.0,1796.0,334.0,0.0,13.0,80.0,9161.0,906.0,202.0,0.0,395.0,177.0,1.0,3.0,0.0,19.0,8.0,133.0
908,3157104,775.0,310.0,0.0,23.0,1.0,77.0,26.0,0.0,1.0,10.0,262.0,25.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
909,3157203,16004.0,9668.0,0.0,478.0,89.0,1444.0,406.0,0.0,98.0,91.0,2853.0,238.0,135.0,0.0,280.0,77.0,1.0,1.0,0.0,2.0,9.0,134.0
910,3157252,4964.0,2169.0,0.0,253.0,8.0,550.0,146.0,0.0,11.0,9.0,1690.0,62.0,17.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,1.0,7.0
911,3157278,4140.0,1946.0,0.0,578.0,52.0,356.0,361.0,0.0,4.0,53.0,521.0,37.0,140.0,0.0,47.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0
912,3157302,2217.0,1075.0,0.0,90.0,15.0,202.0,134.0,0.0,0.0,23.0,582.0,3.0,25.0,0.0,39.0,16.0,1.0,0.0,0.0,0.0,1.0,11.0
913,3157336,4252.0,1970.0,0.0,106.0,5.0,273.0,136.0,0.0,25.0,17.0,1358.0,205.0,10.0,0.0,114.0,7.0,0.0,1.0,0.0,0.0,4.0,21.0
914,3157377,1277.0,375.0,0.0,35.0,1.0,123.0,21.0,0.0,0.0,8.0,673.0,5.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
915,3157401,2301.0,995.0,0.0,59.0,10.0,176.0,45.0,0.0,18.0,22.0,852.0,28.0,23.0,0.0,57.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0
916,3157500,2147.0,644.0,0.0,45.0,1.0,198.0,18.0,0.0,3.0,7.0,1071.0,115.0,11.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
917,3157609,528.0,198.0,0.0,12.0,1.0,57.0,6.0,0.0,2.0,1.0,224.0,7.0,11.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
918,3157658,1364.0,492.0,0.0,13.0,0.0,112.0,14.0,0.0,11.0,7.0,671.0,14.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
919,3157708,9366.0,4547.0,0.0,628.0,193.0,1404.0,261.0,0.0,37.0,79.0,983.0,143.0,143.0,0.0,467.0,374.0,2.0,1.0,0.0,1.0,1.0,102.0
920,3157807,92402.0,54757.0,0.0,1997.0,1016.0,5601.0,2757.0,0.0,136.0,384.0,21275.0,1238.0,788.0,0.0,1319.0,718.0,1.0,24.0,1.0,10.0,25.0,355.0
921,3157906,9953.0,5000.0,0.0,368.0,20.0,1122.0,196.0,0.0,113.0,31.0,2876.0,43.0,75.0,0.0,67.0,14.0,1.0,0.0,0.0,0.0,1.0,26.0
922,3158003,4996.0,2322.0,0.0,210.0,13.0,399.0,96.0,0.0,6.0,23.0,1723.0,40.0,62.0,0.0,52.0,23.0,0.0,0.0,0.0,1.0,5.0,21.0
923,3158102,1083.0,373.0,0.0,14.0,0.0,97.0,14.0,0.0,0.0,8.0,490.0,65.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
924,3158201,5059.0,2088.0,0.0,122.0,0.0,466.0,61.0,0.0,14.0,12.0,2065.0,61.0,59.0,0.0,82.0,1.0,3.0,0.0,0.0,0.0,4.0,21.0
925,3159209,6932.0,3526.0,0.0,398.0,41.0,801.0,147.0,0.0,1.0,39.0,1681.0,119.0,24.0,0.0,79.0,43.0,1.0,1.0,0.0,0.0,1.0,30.0
926,3159407,1320.0,661.0,0.0,75.0,4.0,104.0,33.0,0.0,1.0,17.0,393.0,6.0,9.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
927,3159308,2836.0,1531.0,0.0,112.0,3.0,256.0,82.0,0.0,0.0,23.0,680.0,87.0,10.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
928,3159357,2991.0,1363.0,0.0,156.0,14.0,289.0,85.0,0.0,9.0,11.0,931.0,52.0,31.0,0.0,30.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0
929,3159506,3726.0,1097.0,0.0,168.0,21.0,444.0,36.0,0.0,1.0,15.0,1759.0,113.0,22.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,1.0,6.0
930,3159605,23396.0,13438.0,0.0,526.0,51.0,2010.0,741.0,0.0,154.0,129.0,5001.0,553.0,114.0,0.0,317.0,58.0,7.0,4.0,0.0,1.0,19.0,273.0
931,3159704,2140.0,1052.0,0.0,96.0,1.0,305.0,66.0,0.0,4.0,14.0,511.0,32.0,25.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0
932,3159803,12888.0,5978.0,0.0,533.0,97.0,1370.0,296.0,0.0,74.0,81.0,2565.0,933.0,104.0,0.0,623.0,179.0,1.0,0.0,0.0,0.0,10.0,44.0
933,3158300,3904.0,2335.0,0.0,140.0,43.0,456.0,96.0,0.0,2.0,17.0,615.0,38.0,33.0,0.0,60.0,52.0,1.0,0.0,0.0,0.0,1.0,15.0
934,3158409,1616.0,671.0,0.0,44.0,30.0,98.0,18.0,0.0,3.0,10.0,657.0,27.0,8.0,0.0,20.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0
935,3158508,2666.0,1163.0,0.0,109.0,4.0,378.0,56.0,0.0,15.0,11.0,857.0,9.0,37.0,0.0,17.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0
936,3158607,1876.0,1099.0,0.0,91.0,6.0,132.0,86.0,0.0,16.0,21.0,300.0,37.0,17.0,0.0,47.0,6.0,0.0,0.0,0.0,1.0,4.0,13.0
937,3158706,912.0,454.0,0.0,24.0,2.0,101.0,35.0,0.0,1.0,7.0,261.0,5.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
938,3158805,1936.0,1173.0,0.0,65.0,14.0,202.0,75.0,0.0,11.0,14.0,311.0,17.0,19.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0
939,3158904,4854.0,1719.0,0.0,334.0,7.0,529.0,43.0,0.0,11.0,12.0,2070.0,38.0,33.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0
940,3158953,11906.0,6451.0,0.0,364.0,93.0,726.0,301.0,0.0,103.0,49.0,3227.0,180.0,63.0,0.0,213.0,69.0,1.0,0.0,0.0,6.0,3.0,57.0
941,3159001,1869.0,852.0,0.0,70.0,3.0,295.0,46.0,0.0,2.0,16.0,485.0,34.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0
942,3159100,1444.0,659.0,0.0,53.0,5.0,109.0,16.0,0.0,4.0,6.0,548.0,8.0,13.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
943,3159902,7899.0,4673.0,0.0,402.0,65.0,709.0,264.0,0.0,12.0,57.0,1224.0,99.0,162.0,0.0,134.0,69.0,1.0,2.0,0.0,0.0,0.0,26.0
944,3160009,1947.0,894.0,0.0,66.0,27.0,180.0,40.0,0.0,5.0,4.0,632.0,36.0,10.0,0.0,37.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0
945,3160108,1560.0,824.0,0.0,60.0,3.0,123.0,26.0,0.0,18.0,11.0,438.0,4.0,10.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
946,3160207,1378.0,551.0,0.0,21.0,1.0,97.0,8.0,0.0,5.0,8.0,648.0,8.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
947,3160306,3898.0,1050.0,0.0,59.0,0.0,297.0,44.0,0.0,1.0,9.0,2328.0,25.0,49.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
948,3160405,19657.0,11655.0,0.0,649.0,49.0,2093.0,438.0,0.0,21.0,76.0,2960.0,588.0,125.0,0.0,802.0,72.0,12.0,2.0,0.0,1.0,8.0,106.0
949,3160454,2594.0,770.0,0.0,89.0,0.0,248.0,30.0,0.0,4.0,11.0,1249.0,70.0,71.0,0.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
950,3160504,649.0,223.0,0.0,18.0,0.0,44.0,11.0,0.0,1.0,8.0,315.0,9.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
951,3160603,906.0,339.0,0.0,32.0,1.0,87.0,13.0,0.0,4.0,8.0,390.0,5.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
952,3160702,20814.0,11507.0,0.0,482.0,99.0,1255.0,662.0,0.0,135.0,119.0,5408.0,367.0,165.0,0.0,346.0,100.0,0.0,2.0,0.0,2.0,10.0,155.0
953,3160801,1917.0,1235.0,0.0,69.0,5.0,180.0,69.0,0.0,1.0,28.0,258.0,7.0,31.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
954,3160900,2263.0,1324.0,0.0,64.0,37.0,235.0,58.0,0.0,5.0,9.0,401.0,14.0,13.0,0.0,59.0,32.0,0.0,0.0,0.0,0.0,2.0,10.0
955,3160959,3607.0,1357.0,0.0,165.0,4.0,337.0,58.0,0.0,1.0,18.0,1558.0,47.0,19.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0
956,3161007,8646.0,4751.0,0.0,374.0,28.0,828.0,172.0,0.0,40.0,21.0,2150.0,26.0,101.0,0.0,88.0,26.0,1.0,0.0,0.0,0.0,3.0,37.0
957,3161056,1548.0,509.0,0.0,36.0,0.0,135.0,14.0,0.0,5.0,4.0,717.0,85.0,16.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
958,3161106,18988.0,5953.0,0.0,399.0,33.0,1282.0,282.0,0.0,17.0,47.0,8942.0,1345.0,254.0,0.0,340.0,48.0,0.0,5.0,0.0,0.0,7.0,34.0
959,3161205,3653.0,1925.0,0.0,107.0,13.0,315.0,75.0,0.0,1.0,39.0,979.0,112.0,27.0,0.0,40.0,11.0,0.0,0.0,0.0,0.0,3.0,6.0
960,3161304,3141.0,1562.0,0.0,86.0,6.0,402.0,53.0,0.0,11.0,14.0,651.0,136.0,33.0,0.0,173.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0
961,3161403,2302.0,1183.0,0.0,86.0,14.0,211.0,26.0,0.0,9.0,16.0,695.0,3.0,10.0,0.0,33.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0
