,area,id_municipio
1305,372.012,2504801
1306,173.942,2504850
1307,192.512,2504900
1308,163.57,2505006
1309,733.818,2505105
1310,42.091,2505204
1311,107.68,2505238
1312,86.428,2505279
1313,217.624,2505303
1314,186.198,2505352
1315,182.018,2505402
1316,60.39,2505501
1317,271.791,2505600
1318,173.648,2505709
1319,27.012,2505808
1320,248.226,2505907
1321,157.851,2506004
1322,185.061,2506103
1323,238.658,2506202
1324,192.42,2506251
1325,162.387,2506301
1326,340.408,2506400
1327,344.502,2506509
1328,240.357,2506608
1329,317.804,2506707
1330,262.179,2506806
1331,210.572,2506905
1332,460.21,2507002
1333,145.806,2507101
1334,251.749,2507200
1335,256.845,2507309
1336,177.356,2507408
1337,210.044,2507507
1338,75.678,2507606
1339,474.606,2507705
1340,180.425,2507804
1341,78.706,2507903
1342,395.075,2508000
1343,176.649,2508109
1344,83.508,2508208
1345,108.219,2508307
1346,107.416,2508406
1347,266.948,2508505
1348,42.876,2508554
1349,93.8,2508604
1350,228.676,2508703
1351,172.01,2508802
1352,337.434,2508901
1353,352.025,2509008
1354,122.665,2509057
1355,155.265,2509107
1356,69.952,2509156
1357,209.402,2509206
1358,182.439,2509305
1359,36.522,2509339
1360,85.275,2509370
1361,83.053,2509396
1362,214.093,2509404
1363,31.793,2509503
1364,116.854,2509602
1365,992.62,2509701
1366,187.259,2509800
1367,202.173,2509909
1368,193.203,2510006
1369,47.572,2510105
1370,81.516,2510204
1371,314.748,2510303
1372,580.47,2510402
1373,314.625,2510501
1374,128.11,2510600
1375,207.814,2510659
1376,123.422,2510709
1377,472.892,2510808
1378,577.379,2510907
1379,116.873,2511004
1380,335.615,2511103
1381,406.729,2511202
1382,576.986,2511301
1383,667.714,2511400
1384,103.306,2511509
1385,65.574,2511608
1386,40.908,2511707
1387,80.672,2511806
1388,135.801,2511905
1389,623.967,2512002
1390,97.758,2512036
1391,94.646,2512077
1392,894.099,2512101
1393,201.788,2512200
1394,368.569,2512309
1395,71.118,2512408
1396,402.748,2512507
1397,147.158,2512606
1398,183.459,2512705
1399,74.216,2512721
1400,85.291,2512747
1401,40.281,2512754
1402,40.46,2512762
1403,93.654,2512788
1404,262.532,2512804
1405,465.24,2512903
1406,179.005,2513000
1407,204.079,2513109
1408,217.577,2513158
1409,217.677,2513208
1410,211.143,2513307
1411,327.635,2513356
1412,440.766,2513406
1413,405.164,2513505
1414,361.484,2513604
1415,71.799,2513653
1416,718.576,2513703
1417,359.442,2513802
1418,197.791,2513851
1419,245.84,2513901
1420,199.635,2513927
1421,233.835,2513943
1422,170.361,2513968
1423,90.724,2513984
1424,612.966,2514008
1425,812.617,2514107
1426,333.724,2514206
1427,183.273,2514305
1428,726.757,2514404
1429,100.642,2514453
1430,686.918,2514503
1431,158.052,2514552
1432,153.629,2514602
1433,253.787,2514651
1434,213.555,2514701
1435,376.661,2514800
1436,533.446,2514909
1437,92.413,2515005
1438,46.372,2515104
1439,464.327,2515203
1440,313.678,2515302
1441,262.751,2515401
1442,698.102,2515500
1443,31.679,2515609
1444,64.352,2515708
1445,55.197,2515807
1446,65.062,2515906
1447,32.455,2515930
1448,61.953,2515971
1449,233.043,2516003
1450,578.178,2516102
1451,147.264,2516151
1452,728.492,2516201
1453,833.315,2516300
1454,245.236,2516409
1455,628.365,2516508
1456,239.507,2516607
1457,155.452,2516706
1458,87.452,2516755
1459,224.336,2516805
1460,293.182,2516904
1461,185.578,2517001
1462,191.282,2517100
1463,147.098,2517209
1464,106.811,2517407
1465,126.384,2600054
1466,377.696,2600104
1467,1490.594,2600203
1468,200.369,2600302
1469,533.332,2600401
1470,885.988,2600500
1471,216.452,2600609
1472,272.773,2600708
1473,450.178,2600807
1474,234.956,2600906
1475,118.037,2601003
1476,96.36,2601052
1477,2037.394,2601102
1478,323.369,2601201
1479,120.583,2601300
1480,233.433,2601409
1481,75.142,2601508
1482,1830.797,2601607
1483,647.696,2601706
1484,1244.074,2601805
1485,492.632,2601904
1486,1621.786,2602001
1487,792.185,2602100
1488,224.12,2602209
1489,390.107,2602308
1490,159.786,2602407
1491,106.275,2602506
1492,762.346,2602605
1493,93.187,2602704
1494,1320.871,2602803
1495,445.343,2602902
1496,1658.616,2603009
1497,179.262,2603108
1498,294.946,2603207
1499,121.945,2603306
1500,179.314,2603405
1501,51.321,2603454
1502,71.985,2603504
1503,39.116,2603603
1504,423.168,2603702
1505,336.329,2603801
1506,427.802,2603900
1507,1004.667,2603926
1508,147.017,2604007
1509,923.15,2604106
1510,115.868,2604155
1511,207.244,2604205
1512,148.746,2604304
1513,48.993,2604403
1514,84.848,2604502
1515,89.645,2604601
1516,317.793,2604700
1517,101.316,2604809
1518,292.231,2604908
1519,95.155,2605004
1520,1404.126,2605103
1521,1539.052,2605152
1522,342.201,2605202
1523,1336.786,2605301
1524,107.726,2605400
1525,18.609,2605459
1526,92.516,2605509
1527,995.558,2605608
1528,3644.169,2605707
1529,212.707,2605806
1530,255.961,2605905
1531,458.552,2606002
1532,234.214,2606101
1533,445.405,2606200
1534,521.69,2606309
1535,503.946,2606408
1536,635.137,2606507
1537,1906.437,2606606
1538,189.596,2606705
1539,306.879,2606804
1540,838.132,2606903
1541,1168.158,2607000
1542,243.586,2607109
1543,521.801,2607208
1544,693.914,2607307
1545,430.038,2607406
1546,1061.694,2607505
1547,66.146,2607604
1548,304.006,2607653
1549,404.85,2607703
1550,73.968,2607752
1551,162.739,2607802
1552,258.724,2607901
1553,87.208,2607950
1554,714.601,2608008
1555,277.862,2608057
1556,134.147,2608107
1557,121.901,2608206
1558,120.604,2608255
1559,104.994,2608305
1560,148.254,2608404
1561,69.666,2608453
1562,56.131,2608503
1563,198.762,2608602
1564,224.947,2608701
1565,1850.07,2608750
1566,189.096,2608800
1567,273.733,2608909
1568,108.049,2609006
1569,60.036,2609105
1570,344.725,2609154
1571,199.865,2609204
1572,821.676,2609303
1573,196.073,2609402
1574,130.572,2609501
1575,41.3,2609600
1576,138.662,2609709
1577,554.76,2609808
1578,2381.57,2609907
1579,339.291,2610004
1580,168.796,2610103
1581,380.428,2610202
1582,185.371,2610301
1583,2609.548,2610400
1584,326.757,2610509
1585,269.651,2610608
1586,96.932,2610707
1587,921.477,2610806
1588,980.876,2610905
1589,1056.592,2611002
1590,4561.87,2611101
1591,204.329,2611200
1592,239.876,2611309
1593,113.112,2611408
1594,230.617,2611507
1595,210.705,2611533
1596,218.843,2611606
1597,314.003,2611705
1598,289.733,2611804
1599,227.458,2611903
1600,190.455,2612000
1601,87.217,2612109
1602,1678.564,2612208
1603,251.549,2612307
1604,268.686,2612406
1605,1245.983,2612455
1606,114.932,2612471
1607,335.309,2612505
1608,1005.341,2612554
1609,3000.774,2612604
1610,92.148,2612703
1611,200.327,2612802
1612,160.477,2612901
1613,719.148,2613008
1614,382.483,2613107
1615,258.334,2613206
1616,232.07,2613305
1617,69.184,2613404
1618,1474.086,2613503
1619,780.852,2613602
1620,264.19,2613701
1621,113.985,2613800
1622,2980.007,2613909
1623,1535.19,2614006
1624,2421.527,2614105
1625,374.321,2614204
1626,404.287,2614303
1627,138.398,2614402
1628,252.896,2614501
1629,390.434,2614600
1630,227.601,2614709
1631,1264.532,2614808
1632,213.75,2614857
1633,475.184,2615003
1634,151.45,2615102
1635,318.709,2615201
1636,287.683,2615300
1637,25.704,2615409
1638,137.321,2615508
1639,295.765,2615607
1640,191.518,2615706
1641,950.474,2615805
1642,189.509,2615904
1643,335.482,2616001
1644,476.039,2616100
1645,73.631,2616183
1646,196.325,2616209
1647,228.017,2616308
1648,335.942,2616407
1649,110.815,2616506
1650,468.229,2700102
1651,186.134,2700201
1652,345.655,2700300
1653,533.258,2700409
1654,131.364,2700508
1655,74.247,2700607
1656,315.87,2700706
1657,66.628,2700805
1658,334.136,2700904
1659,193.002,2701001
1660,168.048,2701100
1661,281.692,2701209
1662,94.357,2701308
1663,65.91,2701357
1664,312.726,2701407
1665,170.144,2701506
1666,602.778,2701605
1667,263.735,2701704
1668,111.696,2701803
1669,157.831,2701902
1670,88.759,2702009
1671,207.935,2702108
1672,39.608,2702207
1673,897.8,2702306
1674,278.879,2702355
1675,628.545,2702405
1676,141.621,2702504
1677,260.772,2702553
1678,175.906,2702603
1679,110.062,2702702
1680,333.756,2702801
1681,513.454,2702900
1682,265.312,2703007
1683,334.346,2703106
1684,426.538,2703205
1685,372.019,2703304
1686,148.992,2703403
1687,208.738,2703502
1688,85.356,2703601
1689,105.416,2703700
1690,334.265,2703759
1691,298.17,2703809
1692,88.793,2703908
1693,247.724,2704005
1694,83.621,2704104
1695,309.205,2704203
1696,509.32,2704302
1697,442.744,2704401
1698,334.165,2704500
1699,332.37,2704609
1700,340.98,2704708
1701,180.107,2704807
1702,91.741,2704906
1703,914.722,2705002
1704,238.113,2705101
1705,114.156,2705200
1706,167.462,2705309
1707,86.604,2705408
1708,418.028,2705507
1709,215.547,2705606
1710,188.221,2705705
1711,327.678,2705804
1712,117.006,2705903
1713,175.288,2706000
1714,196.56,2706109
1715,38.189,2706208
1716,450.99,2706307
1717,688.87,2706406
1718,254.719,2706422
1719,92.788,2706448
1720,251.29,2706505
1721,118.457,2706604
1722,688.452,2706703
1723,243.686,2706802
1724,259.614,2706901
1725,117.086,2707008
1726,403.995,2707107
1727,284.26,2707206
1728,313.231,2707305
1729,257.105,2707404
1730,235.852,2707503
1731,319.829,2707602
1732,293.816,2707701
1733,128.926,2707800
1734,28.857,2707909
1735,436.16,2708006
1736,232.169,2708105
1737,139.038,2708204
1738,256.603,2708303
1739,490.879,2708402
1740,397.257,2708501
1741,335.683,2708600
1742,76.731,2708709
1743,314.924,2708808
1744,41.268,2708907
1745,338.569,2708956
1746,124.617,2709004
1747,153.841,2709103
1748,299.221,2709152
1749,681.577,2709202
1750,420.376,2709301
1751,367.888,2709400
1752,35.683,2800100
1753,359.543,2800209
1754,182.163,2800308
1755,198.967,2800407
1756,148.134,2800506
1757,92.268,2800605
1758,205.443,2800670
1759,141.464,2800704
1760,201.518,2801009
1761,171.581,2801108
1762,934.167,2801207
1763,442.211,2801306
1764,638.743,2801405
1765,46.395,2801504
1766,83.711,2801603
1767,228.556,2801702
1768,128.393,2801900
1769,90.508,2802007
1770,647.344,2802106
1771,183.273,2802205
1772,399.178,2802304
1773,656.956,2802403
1774,19.793,2802502
1775,242.679,2802601
1776,52.693,2802700
1777,316.316,2802809
1778,337.295,2802908
1779,501.794,2803005
1780,183.422,2803104
1781,739.702,2803203
1782,365.677,2803302
1783,402.353,2803401
1784,968.921,2803500
1785,162.273,2803609
1786,137.496,2803708
1787,63.199,2803807
1788,101.888,2803906
1789,95.554,2804003
1790,95.416,2804102
1791,386.912,2804201
1792,74.31,2804300
1793,271.323,2804409
1794,340.772,2804458
1795,758.429,2804508
1796,482.412,2804607
1797,83.767,2804706
1798,155.018,2804805
1799,381.428,2804904
1800,82.211,2805000
1801,33.344,2805109
1802,156.373,2805208
1803,208.681,2805307
1804,1220.426,2805406
1805,441.326,2805505
1806,878.043,2805604
1807,96.32,2805703
1808,530.607,2805802
1809,78.308,2805901
1810,259.044,2806008
1811,102.683,2806107
1812,247.579,2806206
1813,325.258,2806305
1814,44.017,2806404
1815,67.672,2806503
1816,236.965,2806602
1817,438.037,2806701
1818,101.999,2806800
1819,83.985,2806909
1820,144.868,2807006
1821,560.199,2807105
1822,168.343,2807204
1823,47.86,2807303
1824,1024.645,2807402
1825,304.837,2807501
1826,117.514,2807600
1827,538.677,2900108
1828,1604.923,2900207
1829,181.475,2900306
1830,629.099,2900355
1831,742.775,2900405
1832,735.249,2900504
1833,167.877,2900603
1834,707.835,2900702
1835,1477.929,2900801
1836,245.236,2900900
1837,431.655,2901007
1838,166.872,2901106
1839,822.373,2901155
1840,1899.683,2901205
1841,1590.316,2901304
1842,1362.386,2901353
1843,1530.05,2901403
1844,187.84,2901502
1845,319.745,2901601
1846,293.53,2901700
1847,345.284,2901809
1848,479.262,2901908
1849,150.83,2901957
1850,1489.803,2902005
1851,474.577,2902054
1852,1496.245,2902104
1853,368.947,2902203
1854,435.962,2902252
1855,174.012,2902302
1856,445.394,2902401
1857,3320.723,2902500
1858,967.514,2902609
1859,409.507,2902658
1860,11428.112,2902708
1861,1657.413,2902807
1862,765.936,2902906
1863,1436.298,2903003
1864,214.411,2903102
1865,8051.274,2903201
1866,414.51,2903235
1867,207.297,2903276
1868,201.585,2903300
1869,1939.447,2903409
1870,772.756,2903508
1871,553.762,2903607
1872,849.538,2903706
1873,2972.109,2903805
1874,4115.51,2903904
1875,467.813,2903953
1876,896.857,2904001
1877,791.276,2904050
1878,1426.233,2904100
1879,627.612,2904209
1880,518.566,2904308
1881,2247.208,2904407
1882,2520.817,2904506
1883,2207.612,2904605
1884,219.487,2904704
1885,4046.736,2904753
1886,512.436,2904803
1887,222.026,2904852
1888,394.894,2904902
1889,610.983,2905008
1890,540.908,2905107
1891,767.146,2905156
1892,2651.536,2905206
1893,643.66,2905305
1894,448.846,2905404
1895,458.311,2905503
1896,584.848,2905602
1897,785.421,2905701
1898,839.702,2905800
1899,2914.587,2905909
1900,7161.827,2906006
1901,460.388,2906105
1902,579.726,2906204
1903,1334.284,2906303
1904,447.578,2906402
1905,251.808,2906501
1906,433.642,2906600
1907,1169.814,2906709
1908,1351.891,2906808
1909,3565.377,2906824
1910,629.586,2906857
1911,464.776,2906873
1912,805.629,2906899
1913,2377.889,2906907
1914,293.456,2907004
1915,2525.906,2907103
1916,9647.072,2907202
1917,713.789,2907301
1918,702.504,2907400
1919,426.955,2907509
1920,716.261,2907558
1921,566.974,2907608
1922,3005.319,2907707
1923,819.969,2907806
1924,168.33,2907905
1925,274.5,2908002
1926,10140.572,2908101
1927,164.798,2908200
1928,284.836,2908309
1929,1015.252,2908408
1930,114.869,2908507
1931,931.106,2908606
1932,1348.039,2908705
1933,977.455,2908804
1934,378.42,2908903
1935,523.64,2909000
1936,2662.819,2909109
1937,797.434,2909208
1938,11504.314,2909307
1939,4282.775,2909406
1940,182.585,2909505
1941,636.609,2909604
1942,1052.837,2909703
1943,139.117,2909802
1944,5950.614,2909901
1945,413.637,2910008
1946,183.759,2910057
1947,689.516,2910107
1948,94.778,2910206
1949,179.329,2910305
1950,1890.133,2910404
1951,1187.766,2910503
1952,1299.355,2910602
1953,2025.368,2910701
1954,1425.97,2910727
1955,364.419,2910750
1956,1176.111,2910776
1957,1304.425,2910800
1958,579.686,2910859
1959,172.353,2910909
1960,321.013,2911006
1961,15634.328,2911105
1962,229.631,2911204
1963,384.592,2911253
1964,3817.946,2911303
1965,1566.609,2911402
1966,202.194,2911501
1967,106.848,2911600
1968,872.867,2911659
1969,1272.366,2911709
1970,2189.404,2911808
1971,313.438,2911857
1972,2342.497,2911907
1973,483.274,2912004
1974,230.953,2912103
1975,817.355,2912202
1976,1139.378,2912301
1977,1382.008,2912400
1978,954.373,2912509
1979,698.245,2912608
1980,472.694,2912707
1981,771.098,2912806
1982,318.129,2912905
1983,1834.002,2913002
1984,573.033,2913101
1985,1740.113,2913200
1986,138.016,2913309
1987,836.586,2913408
1988,591.312,2913457
1989,860.223,2913507
1990,1588.555,2913606
1991,1082.283,2913705
1992,372.565,2913804
1993,280.454,2913903
1994,3105.281,2914000
1995,1055.76,2914109
1996,459.047,2914208
1997,1708.115,2914307
1998,991.822,2914406
1999,267.88,2914505
2000,319.174,2914604
2001,924.914,2914653
2002,2386.39,2914703
2003,401.028,2914802
2004,726.265,2914901
2005,1331.822,2915007
2006,310.621,2915106
2007,810.993,2915205
2008,876.8,2915304
2009,4310.238,2915353
2010,1225.287,2915403
2011,270.752,2915502
2012,2360.584,2915601
2013,143.479,2915700
2014,1534.575,2915809
2015,533.634,2915908
2016,1394.174,2916005
2017,121.373,2916104
2018,453.144,2916203
2019,1013.074,2916302
2020,1651.158,2916401
2021,1557.685,2916500
2022,420.663,2916609
2023,344.093,2916708
2024,1674.029,2916807
2025,547.51,2916856
2026,322.243,2916906
2027,1650.593,2917003
2028,313.839,2917102
2029,1199.374,2917201
2030,415.428,2917300
2031,1525.142,2917334
2032,9955.113,2917359
2033,1332.42,2917409
2034,2192.905,2917508
2035,924.512,2917607
2036,2466.009,2917706
2037,863.424,2917805
2038,640.772,2917904
2039,2969.039,2918001
2040,4267.488,2918100
2041,238.602,2918209
2042,262.05,2918308
2043,913.258,2918357
2044,6721.237,2918407
2045,1457.656,2918456
2046,1355.173,2918506
2047,329.19,2918555
2048,589.763,2918605
2049,498.11,2918704
2050,912.222,2918753
2051,449.834,2918803
2052,624.353,2918902
2053,846.728,2919009
2054,382.937,2919058
2055,189.257,2919108
2056,642.882,2919157
2057,58.043,2919207
2058,1283.328,2919306
2059,856.626,2919405
2060,1952.51,2919504
2061,4036.094,2919553
2062,701.171,2919603
2063,1210.106,2919702
2064,2459.102,2919801
2065,2545.856,2919900
2066,32.201,2919926
2067,614.834,2919959
2068,588.297,2920007
2069,906.68,2920106
2070,1979.193,2920205
2071,550.55,2920304
2072,2201.764,2920403
2073,3129.588,2920452
2074,2413.27,2920502
2075,437.61,2920601
2076,848.885,2920700
2077,1099.283,2920809
2078,742.689,2920908
2079,605.168,2921005
2080,773.278,2921054
2081,1311.739,2921104
2082,1599.672,2921203
2083,420.358,2921302
2084,1751.778,2921401
2085,1172.86,2921450
2086,3034.197,2921500
2087,2093.872,2921609
2088,5744.969,2921708
2089,528.214,2921807
2090,2462.153,2921906
2091,1787.626,2922003
2092,646.621,2922052
2093,1491.99,2922102
2094,104.54,2922201
2095,3852.111,2922250
2096,86.311,2922300
2097,275.854,2922409
2098,278.629,2922508
2099,388.936,2922607
2100,465.407,2922656
2101,804.617,2922706
2102,346.784,2922730
2103,203.198,2922755
2104,475.381,2922805
2105,565.356,2922854
2106,966.993,2922904
2107,1316.379,2923001
2108,627.5,2923035
2109,278.487,2923050
2110,637.317,2923100
2111,3313.418,2923209
2112,156.982,2923308
2113,1544.988,2923357
2114,2560.027,2923407
2115,737.454,2923506
2116,1087.06,2923605
2117,2624.998,2923704
2118,442.186,2923803
2119,626.306,2923902
2120,1544.388,2924009
2121,596.771,2924058
2122,158.488,2924108
2123,889.572,2924207
2124,1825.857,2924306
2125,11597.923,2924405
2126,628.468,2924504
2127,495.845,2924603
2128,647.144,2924652
2129,193.427,2924678
2130,511.756,2924702
2131,980.328,2924801
2132,955.454,2924900
2133,769.0,2925006
2134,937.269,2925105
2135,314.932,2925204
2136,530.144,2925253
2137,2285.734,2925303
2138,1111.567,2925402
2139,1692.1,2925501
2140,232.064,2925600
2141,1208.549,2925709
2142,441.82,2925758
2143,2011.06,2925808
2144,1380.798,2925907
2145,366.387,2925931
2146,1090.552,2925956
2147,4573.505,2926004
2148,242.329,2926103
2149,5977.931,2926202
2150,1155.418,2926301
2151,3183.911,2926400
2152,644.229,2926509
2153,1252.144,2926608
2154,1363.7,2926657
2155,1115.252,2926707
2156,777.903,2926806
2157,656.223,2926905
2158,739.775,2927002
2159,2207.159,2927101
2160,1991.772,2927200
2161,150.569,2927309
2162,693.453,2927408
2163,347.021,2927507
2164,934.461,2927606
2165,1462.942,2927705
2166,284.083,2927804
2167,379.27,2927903
2168,1623.445,2928000
2169,824.473,2928059
2170,1984.91,2928109
2171,1909.353,2928208
2172,222.686,2928307
2173,6030.491,2928406
2174,719.257,2928505
2175,494.502,2928604
2176,261.74,2928703
2177,360.334,2928802
2178,15156.712,2928901
2179,289.963,2928950
2180,103.226,2929008
2181,1751.671,2929057
2182,222.407,2929107
2183,269.715,2929206
2184,1146.054,2929255
2185,294.768,2929305
2186,127.925,2929354
2187,362.365,2929370
2188,230.906,2929404
2189,536.678,2929503
2190,131.218,2929602
2191,949.223,2929701
2192,166.428,2929750
2193,509.098,2929800
2194,2402.17,2929909
2195,1984.511,2930006
2196,789.361,2930105
2197,2340.684,2930154
2198,11980.172,2930204
2199,1592.245,2930303
2200,595.297,2930402
2201,583.314,2930501
2202,322.022,2930600
2203,201.418,2930709
2204,1627.806,2930758
2205,684.089,2930766
2206,1355.972,2930774
2207,1026.634,2930808
2208,1437.189,2930907
2209,1277.514,2931004
2210,729.516,2931053
2211,243.839,2931103
2212,454.081,2931202
2213,714.691,2931301
2214,1165.622,2931350
2215,244.613,2931400
2216,351.892,2931509
2217,289.782,2931608
2218,193.241,2931707
2219,2010.316,2931806
2220,2198.237,2931905
2221,3060.116,2932002
2222,659.138,2932101
2223,181.102,2932200
2224,177.643,2932309
2225,545.298,2932408
2226,1775.633,2932457
2227,1126.733,2932507
2228,902.402,2932606
2229,510.098,2932705
2230,633.76,2932804
2231,1123.975,2932903
2232,394.877,2933000
2233,468.407,2933059
2234,206.478,2933109
2235,1225.892,2933158
2236,221.399,2933174
2237,297.537,2933208
2238,782.159,2933257
2239,3254.186,2933307
2240,522.37,2933406
2241,2920.579,2933455
2242,655.057,2933505
2243,5079.662,2933604
2244,880.461,3100104
2245,1817.067,3100203
2246,470.551,3100302
2247,101.886,3100401
2248,815.422,3100500
2249,1320.344,3100609
2250,492.167,3100708
2251,232.091,3100807
2252,820.079,3100906
2253,1256.607,3101003
2254,1348.913,3101102
2255,649.68,3101201
2256,161.356,3101300
2257,58.01,3101409
2258,510.25,3101508
2259,850.446,3101607
2260,130.815,3101631
2261,2294.426,3101706
2262,166.972,3101805
2263,460.685,3101904
2264,362.01,3102001
2265,103.69,3102050
2266,518.053,3102100
2267,278.175,3102209
2268,599.443,3102308
2269,374.008,3102407
2270,136.186,3102506
2271,469.396,3102605
2272,695.672,3102704
2273,1005.285,3102803
2274,185.211,3102852
2275,529.915,3102902
2276,787.061,3103009
2277,83.802,3103108
2278,187.538,3103207
2279,106.608,3103306
2280,2236.279,3103405
2281,2729.777,3103504
2282,89.42,3103603
2283,303.793,3103702
2284,294.354,3103751
2285,173.894,3103801
2286,245.522,3103900
2287,1164.062,3104007
2288,162.875,3104106
2289,509.873,3104205
2290,283.124,3104304
2291,159.378,3104403
2292,243.329,3104452
2293,5279.419,3104502
2294,158.891,3104601
2295,1836.925,3104700
2296,1254.832,3104809
2297,750.554,3104908
2298,556.266,3105004
2299,1455.819,3105103
2300,483.789,3105202
2301,47.266,3105301
2302,340.14,3105400
2303,198.313,3105509
2304,759.186,3105608
2305,383.628,3105707
2306,82.07,3105905
2307,109.143,3106002
2308,393.086,3106101
2309,331.354,3106200
2310,334.909,3106309
2311,365.923,3106408
2312,587.106,3106507
2313,427.803,3106606
2314,488.756,3106655
2315,343.884,3106705
2316,283.535,3106804
2317,140.082,3106903
2318,458.948,3107000
2319,860.669,3107109
2320,503.77,3107208
2321,3206.757,3107307
2322,1213.546,3107406
2323,412.021,3107505
2324,208.349,3107604
2325,195.611,3107703
2326,592.289,3107802
2327,229.845,3107901
2328,705.046,3108008
2329,301.865,3108107
2330,1850.487,3108206
2331,3936.455,3108255
2332,301.108,3108305
2333,334.089,3108404
2334,1568.884,3108503
2335,2509.694,3108552
2336,1399.484,3108602
2337,223.351,3108701
2338,378.318,3108800
2339,367.688,3108909
2340,639.434,3109006
2341,356.15,3109105
2342,1599.881,3109204
2343,161.491,3109253
2344,5225.186,3109303
2345,7218.401,3109402
2346,1033.055,3109451
2347,368.206,3109501
2348,61.381,3109600
2349,304.243,3109709
2350,203.07,3109808
2351,156.039,3109907
2352,542.531,3110004
2353,106.465,3110103
2354,83.038,3110202
2355,711.414,3110301
2356,223.001,3110400
2357,528.688,3110509
2358,244.567,3110608
2359,246.38,3110707
2360,442.398,3110806
2361,335.587,3110905
2362,577.843,3111002
2363,3650.749,3111101
2364,505.914,3111150
2365,528.225,3111200
2366,275.426,3111309
2367,1264.245,3111408
2368,710.645,3111507
2369,769.504,3111606
2370,174.9,3111705
2371,843.599,3111804
2372,212.721,3111903
2373,720.512,3112000
2374,141.855,3112059
2375,130.694,3112109
2376,111.073,3112208
2377,965.292,3112307
2378,297.937,3112406
2379,95.333,3112505
2380,620.716,3112604
2381,279.088,3112653
2382,971.576,3112703
2383,521.802,3112802
2384,187.704,3112901
2385,1242.345,3113008
2386,159.95,3113107
2387,487.28,3113206
2388,353.404,3113305
2389,1258.479,3113404
2390,1456.095,3113503
2391,181.009,3113602
2392,3202.984,3113701
2393,259.103,3113800
2394,506.333,3113909
2395,357.178,3114006
2396,322.285,3114105
2397,455.808,3114204
2398,1307.862,3114303
2399,1065.685,3114402
2400,400.01,3114501
2401,2063.462,3114550
2402,727.894,3114600
2403,81.101,3114709
2404,282.254,3114808
2405,157.727,3114907
2406,367.308,3115003
2407,665.802,3115102
2408,273.014,3115201
2409,491.767,3115300
2410,240.042,3115359
2411,141.622,3115409
2412,419.38,3115458
2413,287.812,3115474
2414,100.483,3115508
2415,283.211,3115607
2416,204.328,3115706
2417,322.385,3115805
2418,152.807,3115904
2419,212.674,3116001
2420,830.833,3116100
2421,3255.189,3116159
2422,252.852,3116209
2423,153.479,3116308
2424,227.627,3116407
2425,720.424,3116506
2426,630.706,3116605
2427,106.875,3116704
2428,348.492,3116803
2429,1041.047,3116902
2430,654.961,3117009
2431,352.521,3117108
2432,102.206,3117207
2433,1340.25,3117306
2434,253.935,3117405
2435,1720.04,3117504
2436,250.306,3117603
2437,369.681,3117702
2438,180.236,3117801
2439,1610.47,3117836
2440,42.355,3117876
2441,205.125,3117900
2442,304.067,3118007
2443,405.671,3118106
2444,618.363,3118205
2445,370.246,3118304
2446,1483.883,3118403
2447,89.122,3118502
2448,194.746,3118601
2449,296.163,3118700
2450,2225.216,3118809
2451,823.654,3118908
2452,179.543,3119005
2453,2525.397,3119104
2454,576.274,3119203
2455,3313.313,3119302
2456,221.252,3119401
2457,815.413,3119500
2458,131.511,3119609
2459,140.954,3119708
2460,657.425,3119807
2461,123.651,3119906
2462,101.112,3119955
2463,205.385,3120003
2464,485.654,3120102
2465,966.202,3120151
2466,628.434,3120201
2467,840.702,3120300
2468,132.872,3120409
2469,311.33,3120508
2470,167.164,3120607
2471,187.446,3120706
2472,522.419,3120805
2473,226.75,3120839
2474,570.95,3120870
2475,3296.2,3120904
2476,310.099,3121001
2477,408.473,3121100
2478,1378.423,3121209
2479,102.784,3121258
2480,213.168,3121308
2481,377.165,3121407
2482,142.279,3121506
2483,3891.659,3121605
2484,165.091,3121704
2485,339.375,3121803
2486,116.97,3121902
2487,337.776,3122009
2488,342.249,3122108
2489,133.12,3122207
2490,708.115,3122306
2491,117.802,3122355
2492,216.955,3122405
2493,572.926,3122454
2494,817.383,3122470
2495,59.52,3122504
2496,398.793,3122603
2497,194.972,3122702
2498,113.921,3122801
2499,70.231,3122900
2500,124.842,3123007
2501,382.124,3123106
2502,1111.202,3123205
2503,231.169,3123304
2504,152.912,3123403
2505,312.878,3123502
2506,217.461,3123528
2507,499.537,3123601
2508,187.058,3123700
2509,608.306,3123809
2510,85.39,3123858
2511,456.796,3123908
2512,357.489,3124005
2513,909.751,3124104
2514,317.638,3124203
2515,1868.97,3124302
2516,263.879,3124401
2517,243.872,3124500
2518,131.365,3124609
2519,635.981,3124708
2520,822.454,3124807
2521,309.395,3124906
2522,103.834,3125002
2523,244.575,3125101
2524,86.024,3125200
2525,165.224,3125309
2526,357.622,3125408
2527,314.458,3125507
2528,596.215,3125606
2529,1554.627,3125705
2530,151.875,3125804
2531,1088.791,3125903
2532,357.683,3125952
2533,194.242,3126000
2534,1501.915,3126109
2535,3686.004,3126208
2536,218.792,3126307
2537,198.709,3126406
2538,461.481,3126505
2539,1576.128,3126604
2540,2747.295,3126703
2541,717.087,3126752
2542,626.672,3126802
2543,469.557,3126901
2544,167.474,3126950
2545,199.987,3127008
2546,320.757,3127057
2547,762.837,3127073
2548,2426.965,3127107
2549,199.797,3127206
2550,720.355,3127305
2551,1733.203,3127339
2552,145.861,3127354
2553,112.443,3127370
