,codigo_tse,qt_aptos_1t_2022,qt_aptos_2t_2022,qt_comparecimento_1t_2022,qt_comparecimento_2t_2022,qt_abstencao_1t_2022,qt_abstencao_2t_2022,qt_aptos_1t_2020,qt_aptos_2t_2020,qt_comparecimento_1t_2020,qt_comparecimento_2t_2020,qt_abstencao_1t_2020,qt_abstencao_2t_2020,qt_aptos_1t_2018,qt_aptos_2t_2018,qt_comparecimento_1t_2018,qt_comparecimento_2t_2018,qt_abstencao_1t_2018,qt_abstencao_2t_2018,id_municipio
1603,30678,9160,9160,7250,7209,1910,1951,8916.0,,7959.0,,957.0,,8165,8165,6361,6273,1804,1892,2917359
1604,30694,5034,5034,3499,3472,1535,1562,5097.0,,3828.0,,1269.0,,4904,4904,3238,3172,1666,1732,2918555
1605,30716,13521,13521,10184,10210,3337,3311,13118.0,,10465.0,,2653.0,,12789,12789,9156,8906,3633,3883,2901155
1606,30732,6303,6303,4670,4479,1633,1824,6299.0,,5143.0,,1156.0,,5918,5918,4603,4476,1315,1442,2902252
1607,30759,10995,10995,8708,8884,2287,2111,10752.0,,9181.0,,1571.0,,9809,9809,7601,7529,2208,2280,2903235
1608,30775,13743,13743,11294,11363,2449,2380,13335.0,,11535.0,,1800.0,,12566,12566,10726,10511,1840,2055,2903276
1609,30791,16355,16355,11917,11739,4438,4616,16245.0,,12885.0,,3360.0,,14953,14953,10759,10615,4194,4338,2904753
1610,30813,9851,9851,7562,7531,2289,2320,9677.0,,7931.0,,1746.0,,9269,9269,6840,6696,2429,2573,2906857
1611,30830,24750,24750,18951,19215,5799,5535,24053.0,,19079.0,,4974.0,,22621,22621,16962,16709,5659,5912,2906873
1612,30856,13369,13369,10230,10142,3139,3227,13111.0,,10710.0,,2401.0,,12341,12341,9167,8826,3174,3515,2906824
1613,30872,53827,53827,42347,42674,11480,11153,51756.0,,41127.0,,10629.0,,48604,48604,39337,38638,9267,9966,2910057
1614,30899,15959,15959,12320,12520,3639,3439,15855.0,,12693.0,,3162.0,,15099,15099,11115,11151,3984,3948,2910750
1615,30910,15701,15701,11700,11891,4001,3810,15563.0,,12388.0,,3175.0,,14330,14330,10348,10089,3982,4241,2910859
1616,30937,4530,4530,3458,3452,1072,1078,4406.0,,3752.0,,654.0,,4309,4309,3234,3105,1075,1204,2911253
1617,30953,7438,7438,4938,5075,2500,2363,7400.0,,5219.0,,2181.0,,7453,7453,4645,4658,2808,2795,2911659
1618,30970,11875,11875,9483,9552,2392,2323,11456.0,,10181.0,,1275.0,,10481,10481,8637,8686,1844,1795,2911857
1619,30996,19497,19497,14833,15018,4664,4479,18573.0,,15108.0,,3465.0,,17871,17871,13361,13177,4510,4694,2918357
1620,31003,5932,5932,4607,4552,1325,1380,5688.0,,4786.0,,902.0,,5473,5473,4414,4363,1059,1110,2806404
1621,31011,2686,2686,2238,2084,448,602,2666.0,,2446.0,,220.0,,2586,2586,2120,1900,466,686,2800100
1622,31038,16699,16699,13422,12983,3277,3716,16171.0,,13193.0,,2978.0,,15613,15613,12440,11971,3173,3642,2800209
1623,31054,423799,423799,352580,352657,71219,71142,404901.0,404901.0,303398.0,292304.0,101503.0,112597.0,407888,407888,333568,332995,74320,74893,2800308
1624,31070,9356,9356,7440,7371,1916,1985,9206.0,,7767.0,,1439.0,,9056,9056,7230,7070,1826,1986,2800407
1625,31097,13975,13975,11768,11590,2207,2385,13456.0,,11667.0,,1789.0,,13097,13097,10977,10668,2120,2429,2800506
1626,31119,25160,25160,19920,19715,5240,5445,23978.0,,19104.0,,4874.0,,21122,21122,16096,15848,5026,5274,2800605
1627,31135,7242,7242,5703,5428,1539,1814,6742.0,,5888.0,,854.0,,6352,6352,4895,4747,1457,1605,2800704
1628,31151,21500,21500,16937,16910,4563,4590,20880.0,,16825.0,,4055.0,,20686,20686,16329,16096,4357,4590,2800670
1629,31194,14828,14828,11806,11924,3022,2904,14346.0,,12037.0,,2309.0,,13994,13994,10921,11022,3073,2972,2801009
1630,31216,4341,4341,3532,3465,809,876,4306.0,,3850.0,,456.0,,4217,4217,3473,3313,744,904,2801108
1631,31232,23643,23643,17608,17506,6035,6137,22820.0,,17889.0,,4931.0,,22724,22724,17014,16959,5710,5765,2801207
1632,31259,26114,26114,20277,19877,5837,6237,24994.0,,20388.0,,4606.0,,24299,24299,19007,18368,5292,5931,2801306
1633,31275,16930,16930,13503,13275,3427,3655,16476.0,,13650.0,,2826.0,,16388,16388,12980,12894,3408,3494,2801405
1634,31291,13052,13052,9870,9797,3182,3255,13029.0,,10627.0,,2402.0,,13196,13196,10285,9979,2911,3217,2801504
1635,31313,5243,5243,4447,4444,796,799,5151.0,,4614.0,,537.0,,4910,4910,3936,3833,974,1077,2801603
1636,31330,14085,14085,10697,10683,3388,3402,13629.0,,10946.0,,2683.0,,12938,12938,9689,9631,3249,3307,2801702
1637,31356,7296,7296,6061,6086,1235,1210,7109.0,,6376.0,,733.0,,6966,6966,5693,5767,1273,1199,2804458
1638,31372,4274,4274,3645,3528,629,746,4009.0,,3683.0,,326.0,,3858,3858,3325,3089,533,769,2801900
1639,31399,4034,4034,3240,3159,794,875,3936.0,,3477.0,,459.0,,3673,3673,3013,2876,660,797,2802007
1640,31410,49285,49285,38695,38749,10590,10536,47613.0,,37873.0,,9740.0,,47425,47425,37663,37343,9762,10082,2802106
1641,31437,5782,5782,4851,4716,931,1066,5620.0,,4976.0,,644.0,,5491,5491,4599,4371,892,1120,2802205
1642,31453,13144,13144,10764,10738,2380,2406,12693.0,,11268.0,,1425.0,,12053,12053,9896,9923,2157,2130,2802304
1643,31470,2939,2939,2364,2299,575,640,2906.0,,2631.0,,275.0,,2603,2603,2210,2119,393,484,2802502
1644,31496,9162,9162,7462,7458,1700,1704,8852.0,,7492.0,,1360.0,,8760,8760,7089,7067,1671,1693,2802403
1645,31518,6042,6042,5113,5048,929,994,5869.0,,5326.0,,543.0,,5581,5581,4638,4474,943,1107,2802601
1646,31534,7492,7492,5661,5252,1831,2240,7331.0,,6068.0,,1263.0,,7051,7051,5274,5034,1777,2017,2802700
1647,31550,13026,13026,10002,9850,3024,3176,12514.0,,10246.0,,2268.0,,11860,11860,9293,8905,2567,2955,2802809
1648,31577,72255,72255,61514,60743,10741,11512,68745.0,,58508.0,,10237.0,,66769,66769,55819,55070,10950,11699,2802908
1649,31593,30699,30699,25498,25766,5201,4933,29643.0,,25166.0,,4477.0,,28526,28526,23481,23443,5045,5083,2803005
1650,31615,4542,4542,3727,3643,815,899,4438.0,,3921.0,,517.0,,4392,4392,3576,3446,816,946,2803104
1651,31631,28108,28108,22522,22216,5586,5892,27201.0,,22679.0,,4522.0,,25931,25931,21033,20569,4898,5362,2803203
1652,31658,14444,14444,11077,11025,3367,3419,14115.0,,11687.0,,2428.0,,13908,13908,11056,10783,2852,3125,2803302
1653,31674,11107,11107,8928,8682,2179,2425,10668.0,,9163.0,,1505.0,,10362,10362,8393,8078,1969,2284,2803401
1654,31690,77321,77321,64636,64770,12685,12551,74041.0,,61770.0,,12271.0,,72228,72228,59302,59272,12926,12956,2803500
1655,31712,22164,22164,17729,17473,4435,4691,21593.0,,18226.0,,3367.0,,21338,21338,17773,17290,3565,4048,2803609
1656,31739,6473,6473,5321,5377,1152,1096,6249.0,,5533.0,,716.0,,6055,6055,4867,4934,1188,1121,2803708
1657,31755,3894,3894,3133,3070,761,824,3880.0,,3407.0,,473.0,,3788,3788,3085,2918,703,870,2803807
1658,31771,9979,9979,8309,8272,1670,1707,9766.0,,8504.0,,1262.0,,9425,9425,7890,7851,1535,1574,2803906
1659,31798,12872,12872,10265,10153,2607,2719,12240.0,,10255.0,,1985.0,,12220,12220,10126,9952,2094,2268,2804003
1660,31810,9382,9382,7793,7712,1589,1670,9152.0,,7876.0,,1276.0,,8947,8947,7235,7184,1712,1763,2804102
1661,31836,11872,11872,9569,9398,2303,2474,11539.0,,9916.0,,1623.0,,10965,10965,8775,8657,2190,2308,2804201
1662,31852,7182,7182,5855,5615,1327,1567,6898.0,,6098.0,,800.0,,6702,6702,5525,5125,1177,1577,2804300
1663,31879,14091,14091,10784,10509,3307,3582,13828.0,,11238.0,,2590.0,,13933,13933,10787,10327,3146,3606,2804409
1664,31895,28114,28114,23598,23429,4516,4685,26611.0,,22140.0,,4471.0,,26014,26014,21718,21638,4296,4376,2804508
1665,31917,20853,20853,17235,17100,3618,3753,20368.0,,17410.0,,2958.0,,19886,19886,16381,16165,3505,3721,2804607
1666,31933,5730,5730,4753,4716,977,1014,5592.0,,4838.0,,754.0,,5532,5532,4604,4516,928,1016,2804706
1667,31950,113347,113347,95736,95158,17611,18189,109118.0,,92072.0,,17046.0,,103308,103308,86447,85742,16861,17566,2804805
1668,31976,11627,11627,8685,8377,2942,3250,11447.0,,9492.0,,1955.0,,11123,11123,8392,7976,2731,3147,2804904
1669,31992,3202,3202,2678,2639,524,563,3181.0,,2905.0,,276.0,,3065,3065,2485,2487,580,578,2805000
1670,32018,7457,7457,5749,5703,1708,1754,7302.0,,5848.0,,1454.0,,7233,7233,5403,5390,1830,1843,2805109
1671,32034,5480,5480,4501,4368,979,1112,5329.0,,4576.0,,753.0,,5161,5161,4088,3967,1073,1194,2805208
1672,32050,8349,8349,6348,6156,2001,2193,8169.0,,6684.0,,1485.0,,7794,7794,6201,5901,1593,1893,2805307
1673,32077,21567,21567,16576,16329,4991,5238,20599.0,,16835.0,,3764.0,,19761,19761,15657,15499,4104,4262,2805406
1674,32093,19149,19149,15251,15232,3898,3917,18674.0,,15224.0,,3450.0,,18180,18180,14369,14186,3811,3994,2805505
1675,32115,23505,23505,18933,18471,4572,5034,22581.0,,18785.0,,3796.0,,22217,22217,17860,17207,4357,5010,2805604
1676,32131,19809,19809,16068,15884,3741,3925,19362.0,,16121.0,,3241.0,,19508,19508,15726,15532,3782,3976,2805703
1677,32158,17268,17268,14185,14053,3083,3215,16817.0,,14235.0,,2582.0,,16298,16298,13359,13090,2939,3208,2805802
1678,32174,8110,8110,6482,6380,1628,1730,8019.0,,6793.0,,1226.0,,7800,7800,6266,6208,1534,1592,2805901
1679,32190,14367,14367,11911,11809,2456,2558,13809.0,,11677.0,,2132.0,,13645,13645,11058,11008,2587,2637,2806008
1680,32212,8648,8648,6782,6722,1866,1926,8509.0,,7145.0,,1364.0,,8315,8315,6678,6540,1637,1775,2806107
1681,32239,16830,16830,13969,13909,2861,2921,16159.0,,13760.0,,2399.0,,15228,15228,12647,12646,2581,2582,2806206
1682,32255,11452,11452,8562,8493,2890,2959,11417.0,,9359.0,,2058.0,,10407,10407,8128,7912,2279,2495,2806305
1683,32298,4129,4129,3466,3335,663,794,4073.0,,3635.0,,438.0,,3831,3831,3156,2962,675,869,2806503
1684,32310,9821,9821,7270,7181,2551,2640,9535.0,,7577.0,,1958.0,,8655,8655,6820,6702,1835,1953,2806602
1685,32336,58720,58720,49623,49225,9097,9495,56112.0,,46732.0,,9380.0,,54289,54289,45551,44922,8738,9367,2806701
1686,32352,8269,8269,6264,6427,2005,1842,8056.0,,6713.0,,1343.0,,7921,7921,5930,6136,1991,1785,2806800
1687,32379,3528,3528,2917,2844,611,684,3490.0,,3206.0,,284.0,,3499,3499,2839,2703,660,796,2806909
1688,32395,3962,3962,3203,3110,759,852,3993.0,,3447.0,,546.0,,3813,3813,3048,2882,765,931,2807006
1689,32417,35458,35458,29271,29202,6187,6256,34219.0,,28118.0,,6101.0,,33832,33832,28001,27532,5831,6300,2807105
1690,32433,6674,6674,5414,5327,1260,1347,6678.0,,5828.0,,850.0,,6345,6345,5310,5139,1035,1206,2807204
1691,32450,3528,3528,2994,2959,534,569,3424.0,,3194.0,,230.0,,3235,3235,2652,2643,583,592,2807303
1692,32476,40738,40738,33486,33482,7252,7256,38887.0,,32109.0,,6778.0,,38168,38168,31479,30856,6689,7312,2807402
1693,32492,9859,9859,7549,7574,2310,2285,9735.0,,7802.0,,1933.0,,9690,9690,7215,7205,2475,2485,2807501
1694,32514,18805,18805,14791,14833,4014,3972,18255.0,,14472.0,,3783.0,,17956,17956,13960,13842,3996,4114,2807600
1695,33014,7252,7252,5528,5564,1724,1688,7118.0,,5724.0,,1394.0,,6909,6909,5087,4983,1822,1926,2900108
1696,33030,14610,14610,11986,11999,2624,2611,14246.0,,12488.0,,1758.0,,12713,12713,10318,10080,2395,2633,2900207
1697,33057,12248,12248,9227,9118,3021,3130,12049.0,,9912.0,,2137.0,,11138,11138,8247,8010,2891,3128,2900306
1698,33065,11888,11888,9717,9861,2171,2027,11494.0,,9794.0,,1700.0,,11118,11118,8889,9010,2229,2108,2900355
1699,33073,13083,13083,9774,9705,3309,3378,12704.0,,10284.0,,2420.0,,12009,12009,8926,8518,3083,3491,2900405
1700,33090,8915,8915,6473,6527,2442,2388,8877.0,,7232.0,,1645.0,,8930,8930,5538,5609,3392,3321,2900504
1701,33111,4206,4206,3145,3160,1061,1046,4102.0,,3429.0,,673.0,,3787,3787,2915,2800,872,987,2900603
1702,33138,111809,111809,89573,91104,22236,20705,106935.0,,82869.0,,24066.0,,103306,103306,86017,86003,17289,17303,2900702
1703,33154,18853,18853,13548,13366,5305,5487,18525.0,,14423.0,,4102.0,,17010,17010,11647,11060,5363,5950,2900801
1704,33170,5170,5170,3663,3650,1507,1520,5215.0,,4027.0,,1188.0,,5022,5022,3374,3346,1648,1676,2900900
1705,33197,28947,28947,22116,22823,6831,6124,28039.0,,21768.0,,6271.0,,26504,26504,20028,20343,6476,6161,2901007
1706,33219,19820,19820,15738,15800,4082,4020,19549.0,,15916.0,,3633.0,,18144,18144,14663,14250,3481,3894,2901106
1707,33235,19755,19755,14915,14865,4840,4890,19364.0,,15407.0,,3957.0,,18348,18348,13626,13189,4722,5159,2901205
1708,33251,10816,10816,7821,7923,2995,2893,10708.0,,8152.0,,2556.0,,10611,10611,7325,7374,3286,3237,2901304
1709,33260,12447,12447,10169,10253,2278,2194,12044.0,,10256.0,,1788.0,,11618,11618,9456,9479,2162,2139,2901353
1710,33278,12917,12917,10173,10191,2744,2726,12612.0,,10456.0,,2156.0,,12408,12408,9735,9629,2673,2779,2901403
1711,33294,9364,9364,7461,7454,1903,1910,9189.0,,7782.0,,1407.0,,8831,8831,6976,6738,1855,2093,2901502
1712,33316,11018,11018,8495,8626,2523,2392,10944.0,,9099.0,,1845.0,,10608,10608,8064,7624,2544,2984,2901601
1713,33332,11288,11288,9515,9581,1773,1707,10906.0,,9470.0,,1436.0,,10724,10724,9307,9205,1417,1519,2901700
1714,33359,8833,8833,6787,6810,2046,2023,8793.0,,7381.0,,1412.0,,8196,8196,6201,6123,1995,2073,2901809
1715,33375,14330,14330,10524,10661,3806,3669,14058.0,,10884.0,,3174.0,,13237,13237,9151,9160,4086,4077,2901908
1716,33383,10168,10168,8070,8171,2098,1997,9920.0,,8629.0,,1291.0,,9206,9206,7662,7644,1544,1562,2902054
1717,33391,11997,11997,10266,10284,1731,1713,11409.0,,10543.0,,866.0,,10999,10999,9571,9374,1428,1625,2902005
1718,33405,5988,5988,4730,4748,1258,1240,5690.0,,4894.0,,796.0,,5182,5182,4304,4298,878,884,2901957
1719,33413,42276,42276,29864,30202,12412,12074,41475.0,,31001.0,,10474.0,,39968,39968,27395,27356,12573,12612,2902104
1720,33430,9308,9308,7464,7385,1844,1923,9150.0,,7780.0,,1370.0,,8562,8562,7096,6971,1466,1591,2902203
1721,33456,8596,8596,6642,6682,1954,1914,8450.0,,7076.0,,1374.0,,7854,7854,5853,5861,2001,1993,2902302
1722,33472,9845,9845,7319,7232,2526,2613,9590.0,,7797.0,,1793.0,,9259,9259,7064,6836,2195,2423,2902401
1723,33499,12329,12329,9781,9604,2548,2725,11972.0,,10207.0,,1765.0,,11582,11582,9016,8763,2566,2819,2902500
1724,33510,16187,16187,11664,11744,4523,4443,16027.0,,12522.0,,3505.0,,15520,15520,11035,10909,4485,4611,2902609
1725,33529,10256,10256,8307,8298,1949,1958,9579.0,,8207.0,,1372.0,,9196,9196,7776,7743,1420,1453,2902658
1726,33537,38721,38721,28031,28065,10690,10656,37679.0,,29132.0,,8547.0,,35732,35732,25948,25370,9784,10362,2902708
1727,33553,20103,20103,16841,16915,3262,3188,19844.0,,16949.0,,2895.0,,18854,18854,15166,14766,3688,4088,2902807
1728,33570,29589,29589,22351,22639,7238,6950,28575.0,,22090.0,,6485.0,,28301,28301,20711,20707,7590,7594,2902906
1729,33596,12846,12846,9918,9940,2928,2906,12410.0,,9968.0,,2442.0,,12320,12320,8817,8894,3503,3426,2903003
1730,33618,4208,4208,3073,3073,1135,1135,4181.0,,3468.0,,713.0,,3881,3881,2818,2760,1063,1121,2903102
1731,33634,103075,103075,84618,86565,18457,16510,96559.0,,77987.0,,18572.0,,92210,92210,77790,78687,14420,13523,2903201
1732,33650,6108,6108,4544,4480,1564,1628,6221.0,,5153.0,,1068.0,,5838,5838,4284,4141,1554,1697,2903300
1733,33677,16150,16150,11744,11564,4406,4586,16042.0,,12861.0,,3181.0,,15271,15271,11083,10787,4188,4484,2903409
1734,33693,16477,16477,12208,12349,4269,4128,16140.0,,12903.0,,3237.0,,14897,14897,10529,10161,4368,4736,2903508
1735,33715,12542,12542,10019,9980,2523,2562,12096.0,,10348.0,,1748.0,,11677,11677,10074,9912,1603,1765,2903607
1736,33731,14012,14012,9112,9160,4900,4852,13861.0,,9799.0,,4062.0,,13014,13014,8178,8052,4836,4962,2903706
1737,33758,14570,14570,11051,11065,3519,3505,14409.0,,11764.0,,2645.0,,13318,13318,9909,9609,3409,3709,2903805
1738,33774,50194,50194,38307,38533,11887,11661,48663.0,,37936.0,,10727.0,,45619,45619,33537,32971,12082,12648,2903904
1739,33782,9658,9658,6807,6828,2851,2830,9629.0,,7546.0,,2083.0,,9004,9004,6140,5837,2864,3167,2903953
1740,33790,11206,11206,8296,8365,2910,2841,11020.0,,8562.0,,2458.0,,10434,10434,7324,7312,3110,3122,2904001
1741,33804,12964,12964,9815,9824,3149,3140,12928.0,,10631.0,,2297.0,,12237,12237,9238,9072,2999,3165,2904050
1742,33812,17163,17163,12497,12803,4666,4360,16862.0,,13474.0,,3388.0,,16094,16094,11369,11495,4725,4599,2904100
1743,33839,9988,9988,7230,7326,2758,2662,9888.0,,8306.0,,1582.0,,9726,9726,6733,6726,2993,3000,2904209
1744,33855,11695,11695,8485,8444,3210,3251,11553.0,,8893.0,,2660.0,,11047,11047,7560,7329,3487,3718,2904308
1745,33871,8469,8469,6340,6267,2129,2202,8438.0,,7560.0,,878.0,,7987,7987,5565,5487,2422,2500,2904407
1746,33898,9566,9566,7331,7385,2235,2181,9371.0,,7682.0,,1689.0,,9021,9021,6614,6607,2407,2414,2904506
1747,33910,51226,51226,43345,43890,7881,7336,49108.0,,40693.0,,8415.0,,47738,47738,41492,41323,6246,6415,2904605
1748,33936,12944,12944,9668,9544,3276,3400,12612.0,,9966.0,,2646.0,,12220,12220,9263,9246,2957,2974,2904704
1749,33952,6548,6548,4690,4653,1858,1895,6457.0,,4944.0,,1513.0,,7910,7910,5237,4928,2673,2982,2904803
1750,33960,13452,13452,10685,10759,2767,2693,12843.0,,10934.0,,1909.0,,11947,11947,9617,9578,2330,2369,2904852
1751,33979,26406,26406,20501,20457,5905,5949,25606.0,,20159.0,,5447.0,,25111,25111,19614,18934,5497,6177,2904902
1752,33995,18044,18044,14561,14682,3483,3362,17667.0,,15075.0,,2592.0,,16778,16778,13026,12995,3752,3783,2905008
1753,34010,8004,8004,6248,6337,1756,1667,7805.0,,6648.0,,1157.0,,7322,7322,5835,5913,1487,1409,2905107
1754,34029,10634,10634,7858,8003,2776,2631,10281.0,,8073.0,,2208.0,,9650,9650,6985,6820,2665,2830,2905156
1755,34037,42249,42249,34660,35389,7589,6860,41125.0,,34447.0,,6678.0,,39487,39487,31187,31264,8300,8223,2905206
1756,34053,14897,14897,11409,11547,3488,3350,14584.0,,12139.0,,2445.0,,13395,13395,10136,9969,3259,3426,2905305
1757,34070,13973,13973,11190,11014,2783,2959,13158.0,,11377.0,,1781.0,,12534,12534,10393,9743,2141,2791,2905404
1758,34096,10785,10785,7874,8176,2911,2609,10538.0,,8592.0,,1946.0,,9708,9708,7160,7027,2548,2681,2905503
1759,34118,18704,18704,13840,13737,4864,4967,18687.0,,14396.0,,4291.0,,17801,17801,12820,12594,4981,5207,2905602
1760,34134,191507,191507,158540,161124,32967,30383,179126.0,,146181.0,,32945.0,,165405,165405,143190,145051,22215,20354,2905701
1761,34150,26794,26794,18481,18324,8313,8470,26101.0,,19299.0,,6802.0,,24810,24810,16682,16451,8128,8359,2905800
1762,34177,25262,25262,17974,18175,7288,7087,24963.0,,19431.0,,5532.0,,22097,22097,15307,15213,6790,6884,2905909
1763,34193,57421,57421,45567,45345,11854,12076,55736.0,,46696.0,,9040.0,,52924,52924,41477,40090,11447,12834,2906006
1764,34215,8897,8897,6904,6907,1993,1990,8694.0,,7355.0,,1339.0,,8340,8340,6222,6220,2118,2120,2906105
1765,34231,20216,20216,15838,16227,4378,3989,19664.0,,16316.0,,3348.0,,18136,18136,14217,13939,3919,4197,2906204
1766,34258,24986,24986,18271,18351,6715,6635,24100.0,,18337.0,,5763.0,,23053,23053,17192,17092,5861,5961,2906303
1767,34274,7717,7717,6335,6248,1382,1469,7594.0,,6584.0,,1010.0,,7212,7212,5978,5769,1234,1443,2906402
1768,34290,66298,66298,53156,53785,13142,12513,64674.0,,53159.0,,11515.0,,62371,62371,51412,50645,10959,11726,2906501
1769,34312,10956,10956,8934,9131,2022,1825,10644.0,,8970.0,,1674.0,,10415,10415,8714,8799,1701,1616,2906600
1770,34339,20166,20166,15456,15504,4710,4662,19117.0,,15638.0,,3479.0,,18046,18046,13885,13736,4161,4310,2906709
1771,34355,30099,30099,22972,23224,7127,6875,29317.0,,23517.0,,5800.0,,27044,27044,19554,19590,7490,7454,2906808
1772,34363,8980,8980,6598,6621,2382,2359,8896.0,,7202.0,,1694.0,,8358,8358,6017,5835,2341,2523,2906899
1773,34371,16459,16459,12173,12142,4286,4317,15938.0,,12893.0,,3045.0,,13942,13942,10241,9842,3701,4100,2906907
1774,34398,7980,7980,5808,5755,2172,2225,7688.0,,6119.0,,1569.0,,7294,7294,5240,5239,2054,2055,2907004
1775,34410,23281,23281,17609,17739,5672,5542,22849.0,,18284.0,,4565.0,,21566,21566,15449,15307,6117,6259,2907103
1776,34436,56798,56798,46102,46387,10696,10411,54997.0,,46614.0,,8383.0,,51739,51739,41582,40815,10157,10924,2907202
1777,34452,23116,23116,18087,18034,5029,5082,22711.0,,18098.0,,4613.0,,22336,22336,16734,16237,5602,6099,2907301
1778,34479,3948,3948,3235,3219,713,729,4021.0,,3703.0,,318.0,,3510,3510,2795,2751,715,759,2907400
1779,34495,41949,41949,33470,34050,8479,7899,40768.0,,32835.0,,7933.0,,40272,40272,32743,32551,7529,7721,2907509
1780,34509,7701,7701,5744,5804,1957,1897,7794.0,,6550.0,,1244.0,,7573,7573,5411,5389,2162,2184,2907558
1781,34517,13816,13816,10852,10906,2964,2910,13459.0,,11137.0,,2322.0,,13145,13145,10059,10012,3086,3133,2907608
1782,34533,9255,9255,7056,6860,2199,2395,9151.0,,7708.0,,1443.0,,8944,8944,6719,6419,2225,2525,2907707
1783,34550,26838,26838,20293,20605,6545,6233,26148.0,,20853.0,,5295.0,,25291,25291,18794,18910,6497,6381,2907806
1784,34576,14412,14412,10746,10708,3666,3704,14167.0,,11331.0,,2836.0,,13354,13354,9867,9542,3487,3812,2907905
1785,34592,16929,16929,12108,12069,4821,4860,16876.0,,12578.0,,4298.0,,16754,16754,11716,11650,5038,5104,2908002
1786,34614,15759,15759,12146,12243,3613,3516,15427.0,,13057.0,,2370.0,,14603,14603,11434,11470,3169,3133,2908101
1787,34630,17596,17596,14365,14441,3231,3155,16890.0,,14235.0,,2655.0,,16648,16648,13907,13683,2741,2965,2908200
1788,34657,15352,15352,12141,12261,3211,3091,15058.0,,12307.0,,2751.0,,14381,14381,11107,10891,3274,3490,2908309
1789,34673,54410,54410,44375,44928,10035,9482,53074.0,,45436.0,,7638.0,,50870,50870,41070,40450,9800,10420,2908408
1790,34690,26796,26796,21636,22231,5160,4565,25509.0,,21022.0,,4487.0,,23825,23825,19398,19228,4427,4597,2908507
1791,34711,19266,19266,14271,14377,4995,4889,18839.0,,15063.0,,3776.0,,17300,17300,12677,12371,4623,4929,2908606
1792,34738,15946,15946,11357,11614,4589,4332,15678.0,,11847.0,,3831.0,,15360,15360,10396,10520,4964,4840,2908705
1793,34754,4312,4312,3461,3424,851,888,4145.0,,3674.0,,471.0,,3793,3793,3048,2852,745,941,2908804
1794,34770,22309,22309,17686,17854,4623,4455,21415.0,,16761.0,,4654.0,,20971,20971,16401,16112,4570,4859,2908903
1795,34797,7390,7390,5251,5261,2139,2129,7366.0,,5818.0,,1548.0,,6985,6985,4759,4858,2226,2127,2909000
1796,34819,12469,12469,9670,9596,2799,2873,12185.0,,10205.0,,1980.0,,11782,11782,8962,8777,2820,3005,2909109
1797,34835,13889,13889,11378,11406,2511,2483,13348.0,,12260.0,,1088.0,,11513,11513,9991,9768,1522,1745,2909208
1798,34851,28188,28188,20928,21039,7260,7149,27626.0,,22035.0,,5591.0,,26351,26351,18836,18689,7515,7662,2909307
1799,34878,11962,11962,9022,9064,2940,2898,11877.0,,9923.0,,1954.0,,11208,11208,8196,7852,3012,3356,2909406
